Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
1B70.00,Erysipelas of face,,,,,Erysipelas of face
1B70.01,Erysipelas of external ear,,"A rapidly expanding diffuse superficial dermal streptococcal infection involving the external ear. In contrast with infective otitis externa, the skin of the auricle is often initially healthy except at a point of entry for beta-haemolytic streptococci (commonly at a fissure behind the ear or where the ear lobule is attached to the side of the head) and systemic features including fever and malaise are common.",,,Erysipelas of external ear; Otitis externa in erysipelas
1B70.02,Erysipelas of lower limb,,,,,Erysipelas of lower limb
1B70.1,Streptococcal cellulitis of skin,,,,Orbital cellulitis; Cellulitis of external ear; anal cellulitis; vulvar cellulitis; Cellulitis of penis; Inflammatory disorders of scrotum; perirectal cellulitis; Superficial incisional site infection,Streptococcal cellulitis of skin; Anogenital streptococcal cellulitis of infancy or childhood; Anogenital streptococcal dermatitis of infancy and childhood; Perineal streptococcal dermatitis; Infantile perianal streptococcal cellulitis; Infantile perianal streptococcal dermatitis; Perianal streptococcal cellulitis of childhood; Perianal streptococcal dermatitis of childhood; Streptococcal vulvovaginitis; Streptococcal cellulitis of the vulva and vagina
1B70.2,Staphylococcal cellulitis of skin,,,,Orbital cellulitis; Cellulitis of external ear; anal cellulitis; vulvar cellulitis; Cellulitis of penis; Inflammatory disorders of scrotum; perirectal cellulitis; Superficial incisional site infection,Staphylococcal cellulitis of skin
1B70.3,Ascending bacterial lymphangitis,,"A complication of a focal acute pyogenic bacterial infection in which the draining lymphatics become red, inflamed and tender as the result of ascending infection. It is most commonly caused by Streptococcus pyogenes.",,,Ascending bacterial lymphangitis; acute bacterial lymphangitis; acute lymphangitis; Ascending bacterial lymphangitis due to Streptococcus pyogenes; Ascending bacterial lymphangitis due to Staphylococcus aureus
1B71,Necrotising fasciitis,,,,,
1B71.0,Streptococcal necrotising fasciitis,,,,Neonatal necrotising fasciitis,Streptococcal necrotising fasciitis; Necrotising fasciitis type 2
1B71.1,Polymicrobial necrotising fasciitis,,,,Neonatal necrotising fasciitis,"Polymicrobial necrotising fasciitis; Necrotising fasciitis type 1; Necrotising fasciitis of the scrotum, penis or perineum; Fournier gangrene; Fournier gangrene of the penis; Fournier gangrene of the scrotum or perineum; Corbus disease; Necrotising fasciitis of the vagina, vulva or perineum; female Fournier gangrene; Fournier gangrene of the vagina; Fournier gangrene of the vulva or perineum; Progressive bacterial synergistic gangrene"
1B71.2,Neonatal necrotising fasciitis,,"Neonatal necrotising fasciitis is a life-threatening acute necrotising infection of fascia, subcutaneous tissues, and overlying skin similar to the condition seen in adults. It is rare in neonates but, in contrast to the adult form, tends to affect otherwise healthy babies. It has followed omphalitis, mastitis and postoperative wound infection, though preceding sites of infection are not always found. It has more commonly been associated with Staphylococcus aureus than with streptococcal infection. Gram-negative organisms have also been implicated. It may cause extensive tissue destruction and mortality is high.",,,Neonatal necrotising fasciitis; Neonatal staphylococcal necrotising fasciitis; Neonatal streptococcal necrotising fasciitis
1B72,Impetigo,,"A condition of the skin, commonly caused by a secondary infection with the gram-positive bacteria Staphylococcus aureus or group A beta haemolytic streptococci. This condition is characterised by bullous or non-bullous symptoms. Transmission is by direct contact with an infected individual. Confirmation is by identification of the infectious agent in a skin sample.",,impetigo herpetiformis; Staphylococcal scalded skin syndrome,
1B72.0,Bullous impetigo,,"Bullous impetigo is a contagious superficial infection of the skin caused by certain strains of Staphylococcus aureus which release toxins into the local environment which are capable of cleaving desmoglein I, a protein involved in intercellular adhesion of epidermal keratinocytes. In contrast to the very superficial, rapidly shed and rarely observed blisters of non-bullous impetigo, the bullae of bullous impetigo are tense and well demarcated, sometimes reaching several centimetres in diameter before rupture.",,,Bullous impetigo; Bullous impetigo of the napkin area; Blistering distal dactylitis
1B72.1,Non-bullous impetigo,,Non-bullous impetigo is due to superficial skin infection with either Streptococcus pyogenes or Staphylococcus aureus or both. The very superficial blisters which form in the upper epidermis are soon shed and rarely seen (cf. bullous impetigo) so that it normally presents with areas of superficial oozing and crusting on the skin surface. It often following minor skin injury or on skin damaged by a preexisting dermatosis such as atopic eczema or scabies.,,,Non-bullous impetigo
1B72.2,Secondary impetiginisation of the skin,,Secondary infection of dermatoses such as atopic eczema by streptococci or staphylococci.,,,Secondary impetiginisation of the skin; Impetiginisation of other dermatoses; Impetiginized eczema
1B73,Ecthyma,,"Ecthyma is a superficial ulcerative bacterial pyoderma. It is characterised by small, purulent, shallow, punched-out ulcers with thick, brown-black crusts and surrounding erythema. The commonest form is caused by beta-haemolytic streptococci, often in association with Staphylococcus aureus. It is associated with poor hygiene and malnutrition. Ecthyma gangrenosum is an uncommon severe variant caused by Pseudomonas aeruginosa.",,,
1B73.0,Streptococcal ecthyma,,,,,Streptococcal ecthyma
1B73.1,Staphylococcal ecthyma,,Ecthyma due to a monoinfection with Staphylococcus aureus. It is less common than streptococcal ecthyma.,,,Staphylococcal ecthyma
1B73.2,Ecthyma gangrenosum,,"Ecthyma gangrenosum is a potentially life-threatening infection of skin in patients who are immunocompromised through disease or immunosuppressive therapy. It is most commonly caused by Pseudomonas aeruginosa though a variety of other organisms may be implicated. It is characterised by usually painless erythematous macules or plaques which progress to haemorrhagic blistering and necrosis of the skin. Lesions may be multiple and widely disseminated, though the anogenital area is a common site. Pseudomonas can frequently be cultured from the blood.",,,Ecthyma gangrenosum
1B74,Superficial bacterial folliculitis,,"Bacterial infection of the follicular ostium manifested as follicular papules and pustules with perifollicular erythema. The most commonly isolated organisms are coagulase-negative staphylococci and Staphylococcus aureus. The infection may be acute but is more commonly subacute or chronic; individual lesions heal without scarring. Commonly affected sites include the scalp, beard area, thighs and buttocks.",,,
1B74.0,Staphylococcus aureus superficial folliculitis,,"Infection of the follicular ostium with Staphylococcus aureus. There is a predilection for hairy areas including the scalp, beard and thighs.",,,Staphylococcus aureus superficial folliculitis; Follicular impetigo of Bockhart
1B75,Deep bacterial folliculitis or pyogenic abscess of the skin,,Single or multiple focal infections of skin and soft tissues most commonly centred on the hair follicle and most commonly due to Staphylococcus aureus. Pyogenic abscesses may develop in other locations in skin which has been injured as a result of either trauma or surgery.,,,
1B75.0,Furuncle,,A localised infection of a hair follicle by Staphylococcus aureus. It manifests as a painful swollen purulent mass centred on a hair follicle.,,,Furuncle; Boil
1B75.1,Carbuncle,,A deep follicular pyogenic staphylococcal skin infection involving a group of adjacent hair follicles. It manifests as a painful boggy mass containing multiple purulent discharging sinuses.,,,Carbuncle
1B75.2,Furunculosis,,"The presence of multiple furuncles, this condition is associated with disorders such as malnutrition and diabetes mellitus. Treatment-resistant furunculosis may be associated with Panton-Valentine leucocidin-producing Staphylococcus aureus.",,,Furunculosis
1B75.3,Pyogenic abscess of the skin,,"A pus-producing abscess of the skin most commonly due to bacterial infection by Staphylococcus aureus. It is prone to develop where the normal anatomy is disturbed as in pilonidal disease, an epidermoid cyst or around foreign bodies such as surgical sutures.",,,Pyogenic abscess of the skin; abscess NOS
1B75.4,Chronic deep bacterial folliculitis,,"A chronic pyogenic infection by Staphylococcus aureus involving the whole depth of the hair follicle. Sycosis occurs mostly in males after puberty, and commonly involves the follicles of the beard. Most cases begin in the third or fourth decade. Unknown host factors appear to be important in the chronicity of the infection. Extensive follicular destruction and scarring may ensue (lupoid sycosis).",,,"Chronic deep bacterial folliculitis; sycosis vulgaris; ulerythema sycosiforme; Sycosis barbae; Lupoid sycosis; Sycosis lupoid; Sycosis; sycosis, nos"
1B90,Rat-bite fevers,,Any disease caused by an infection with the Gram-negative bacteria Streptobacillus moniliformis or Spirillum minus. This disease presents with symptoms depending on the bacterial agent. Transmission is through the bite of an infected rat or other rodent.,,,
1B90.0,Spirillosis,,"A disease caused by an infection with the gram-negative bacteria Spirillum minus. This disease is initially characterised by local inflammation, followed by fever, lymphadenitis, and headache. Transmission is commonly by direct contact through the bite or scratch of an infected rat. Confirmation is by identification of Spirillum in blood or tissue samples.",Sodoku,,Spirillosis; Sodoku; Sokosho; Spirillary rat-bite fever; rat-bite fever due to Spirillum minus
1B90.1,Streptobacillosis,,"A disease caused by an infection with the gram-negative bacteria Streptobacillus moniliformis. This disease is characterised by systemic illness with fever, chills, rash, and polyarthralgias. Transmission is commonly by direct contact through the bite or scratch of an infected rat. Confirmation is by identification of Streptobacillus in blood or joint samples.",Epidemic arthritic erythema; Haverhill fever; Streptobacillary rat-bite fever,,Streptobacillosis; Epidemic arthritic erythema; Erythema arthriticum epidemicum; Haverhill fever; Streptobacillary rat-bite fever; rat-bite fever due to Streptobacillus moniliformis
1B91,Leptospirosis,,"A disease caused by an infection with the gram-negative bacteria Leptospira. In the first phase, this disease is characterised by generalised illness (fever, chills, or myalgias) or individuals may be asymptomatic; in the second phase, the heart, liver, kidneys, or brain may be affected by the infection (symptoms are dependent on the site affected). Transmission is by ingestion of contaminated food or water, droplet transmission, or direct cutaneous contact. Confirmation is by identification of Leptospira in samples from the affected individual.",,,Leptospirosis; EIA - [equine infectious anaemia]; Nanukayami disease; Nanukayami fever; mud fever; seven-day fever; swamp fever; Leptospira infection of liver; Fiedler disease; Haemorrhagic leptospiral jaundice; Icteric leptospirosis; Leptospiral epidemic jaundice; Leptospirosis due to Leptospira interrogans serovar icterohaemorrhagiae; Leptospirosis icterohaemorrhagica; Weil disease; Leptospiral meningitis; aseptic leptospiral meningitis; meningitis in leptospirosis; Encephalitis due to Leptospira species; Leptospira interrogans infection; Leptospira interrogans autumnalis infection; fever due to leptospira autumnalis; fort bragg fever; pretibial fever; Leptospira interrogans canicola infection; leptospirosis canicola; Leptospira interrogans hebdomadis infection; Leptospira interrogans pomona infection; leptospirosis pomona
1B92,Glanders,,"A disease caused by an infection with the gram-negative bacteria Burkholderia mallei. This disease presents with symptoms depending on the route of infection. Transmission is by contact with tissues or body fluids from infected animals (typically horses), or inhalation of infected aerosol. Confirmation is by identification of Burkholderia mallei in blood, sputum, urine, or skin samples.",Infection due to Pseudomonas mallei,,Glanders; Infection due to Burkholderia mallei; Infection due to Pseudomonas mallei; actinobacillosis; actinobacillus infection; equina; equine glanders; farce; farcy; farcy buds; farcy cords; farcy pipes; infection due to actinobacillus mallei; infection due to malleomyces mallei; maliasmus; malleus; Burkholderia encephalomyelitis
1B93,Plague,,"A disease caused by an infection with the gram-negative bacteria Yersinia pestis. This disease presents with symptoms depending on the site of infection, and may be fatal. Transmission is through the bite of an infected flea, by direct contact, or by droplet transmission.",,,
1B93.0,Bubonic plague,,"A disease caused by an infection with the gram-negative bacteria Yersinia pestis. This disease commonly presents with an infection of the lymph nodes leading to swelling and pain. This disease may also present with gangrene of the extremities, chills, malaise, high fever, muscle cramps, or seizures. Transmission is through the bite of an infected flea, by direct contact, or by droplet transmission.",,,Bubonic plague; Pestis bubonica
1B93.1,Cellulocutaneous plague,,Cellulocutaneous plague is a zoonotic disease caused by Yersinia pestis (formerly known as Pasteurella pestis) involving the skin around the flea bite which transmitted the pathogen.,,,Cellulocutaneous plague
1B93.2,Pneumonic plague,,Pneumonic plague is a zoonotic disease caused by Yersinia pestis (formerly known as Pasteurella pestis) involving the lung. The lungs are seeded by hematogenous spread or from inhalation of the pathogen.,,,Pneumonic plague; plague of lung; plague pneumonia; pneumonia due to yersinia pestis; primary pneumonic plague; pulmonary plague; Secondary pneumonic plague
1B93.3,Plague meningitis,,Plague meningitis is a zoonotic disease caused by Yersinia pestis (formerly known as Pasteurella pestis) that involves the central nervous system.,,,Plague meningitis
1B94,Tularaemia,Infections due to Francisella tularensis,"A disease caused by an infection with Francisella tularensis. This disease is characterised by fever, chills, headache, and weakness, as well as other symptoms depending on the route of infection. Transmission is through the bite of an infected tick or deer fly, by ingestion of contaminated water or food, airborne transmission, or by direct contact with infected animals. Confirmation is by identification of Francisella tularensis, or the presence of antibodies to Francisella tularensis, in a blood or sputum sample.",deer-fly fever; infection due to Francisella tularensis; rabbit fever,,
1B94.0,Ulceroglandular tularaemia,,,,,Ulceroglandular tularaemia
1B95,Brucellosis,,"A disease caused by an infection with the gram-negative bacteria Brucella. This disease is characterised by fever, muscular pain, or sweating. Transmission is by ingestion of unpasteurized milk and soft cheeses made from infected animals. Confirmation is by identification of Brucella or antibodies to Brucella.",Malta fever; Mediterranean fever; undulant fever,,Brucellosis; Malta fever; Mediterranean fever; brucella infection; brucellosis infection; undulant fever; Brucellosis due to Brucella melitensis; Cyprus fever; Gibraltar fever; Neapolitan fever; brucellosis melitensis; infection due to Brucella melitensis; melitensis febris; mountain fever; Brucellosis due to Brucella abortus; brucellosis abortus; infection due to Brucella abortus; Brucellosis due to Brucella suis; brucellosis suis; infection due to Brucella suis; Brucellosis due to Brucella canis; brucellosis canis; infection due to Brucella canis; Mixed brucellosis infection; mixed brucella infection; mixed brucellosis; Brucella sepsis with septic shock; Brucella sepsis without mention of septic shock; brucella sepsis NOS
1B96,Erysipeloid,,"A disease caused by an infection with the gram-positive bacteria Erysipelothrix rhusiopathiae. This disease is characterised by localised cellulitis. Transmission is by direct cutaneous contact with Erysipelothrix rhusiopathiae, often in individuals handling seafood and raw meat.",,,Erysipeloid; Erysipelothrix infection; Cutaneous erysipeloid; Localised cutaneous erysipeloid; Disseminated cutaneous erysipeloid; Diffuse cutaneous erysipeloid; Sepsis due to Erysipelothrix infection without mention of septic shock; sepsis due to Erysipelothrix NOS; Sepsis due to Erysipelothrix infection with septic shock
1B97,Anthrax,,"A disease caused by an infection with the gram-positive bacteria Bacillus anthracis. This disease presents with clinical signs depending on the route of infection. Transmission is by inhalation, ingestion, or cutaneous contact with Bacillus anthracis spores. Confirmation is by identification of Bacillus anthracis in a sample, or detection of antibodies or toxins.",,,Anthrax; anthrax infection; splenic fever; Cutaneous anthrax; charbon; malignant carbuncle of skin due to anthrax; malignant pustule of skin due to anthrax; milzbrand; Pulmonary anthrax; Ragpicker disease; Woolsorter disease; anthrax pneumonia; inhalation anthrax; pneumonia due to anthrax; pneumonia in anthrax; respiratory anthrax; wool-sorters' disease; Gastrointestinal anthrax; Anthrax colitis; Anthrax meningitis; Cerebral anthrax; Sepsis due to Anthrax without mention of septic shock; Anthrax sepsis; bacillus anthracis sepsis; sepsis due to Anthrax NOS; Sepsis due to Anthrax infection with septic shock
1B98,Cat-scratch disease,,"A disease commonly caused by an infection with the gram-negative bacteria Bartonella henselae. This disease is characterised by regional lymphadenopathy, or fever. Transmission is commonly from the scratch or bite of a cat infested with fleas infected with Bartonella henselae.",Cat-scratch fever; Rochalimaea henselae infection,,Cat-scratch disease; CSD - [cat scratch disease]; Cat-scratch fever; Rochalimaea henselae infection; benign inoculation lymphoreticulosis; benign lymphoreticulosis; catscratch disease or fever; nonbacterial regional lymphadenitis
1B99,Pasteurellosis,,"A disease caused by an infection with the gram-negative bacteria Pasteurella. This disease is characterised by local cellulitis and may lead to other clinical signs depending on the route of infection. Transmission is commonly by direct contact through the bite, scratch, or lick from an infected animal, inhalation of infected respiratory secretions, or ingestion of contaminated meat. Confirmation is by identification of Pasteurella from the affected individual.",,,Pasteurellosis; pasteurella infection; shipping fever; transport fever
1B9A,Extraintestinal yersiniosis,,"A disease caused by an infection with the gram-negative bacteria Yersinia enterocolitica, excluding infections in the intestinal tract. This disease presents with symptoms depending on the site of infection, and may lead to a systemic infection. Transmission is by the faecal-oral route from the ingestion of contaminated food or water, or direct contact with infected animals or humans. Confirmation is by identification of Yersinia enterocolitica from affected tissues.",,Enteritis due to Yersinia enterocolitica; Plague,Extraintestinal yersiniosis; infection by pasteurella pseudotuberculosis; infection by yersinia pseudotuberculosis; pseudotuberculosis; rodent pseudotuberculosis
1C10,Actinomycosis,,"A disease commonly caused by an infection with the gram-positive bacteria Actinomyces. This disease is characterised by painful abscesses in the mouth, lungs, and gastrointestinal tract. Actinomycosis is an endogenous infection whose causative bacteria originate from the patient's oral and pharyngeal flora. It can spread by continuity and hematogenously. Confirmation is by identification of Actinomyces in infected tissue or fluid samples.",,Actinomycetoma,
1C10.0,Pulmonary actinomycosis,,"This is a pulmonary infectious bacterial disease caused by Actinomyces species such as Actinomyces israelii or A. gerencseriae. It can also be caused by Propionibacterium propionicus, and the condition is likely to be polymicrobial aerobic-anaerobic infection.",,,Pulmonary actinomycosis; actinomycotic pneumonia; pneumonia due to actinomycosis; pulmonary actinomycotic infection; thoracic actinomycosis
1C10.1,Abdominal actinomycosis,,"This is a cervicofacial infectious bacterial disease caused by Actinomyces species such as Actinomyces israelii or A. gerencseriae. It can also be caused by Propionibacterium propionicus, and the condition is likely to be polymicrobial aerobic anaerobic infection.",,,Abdominal actinomycosis; abdominal actinomycotic infection; gastrointestinal actinomycosis; ray fungus disease of the intestines; Enteritis due to Actinomyces; Actinomycotic enteritis; Colitis due to Actinomyces; Actinomycotic colitis
1C10.2,Cervicofacial actinomycosis,,"Cervicofacial actinomycosis is the commonest clinical form of actinomycosis, a sporadically occurring endogenous polymicrobial inflammatory process in which fermentative actinomycetes of the genera Actinomyces (especially A. israelii and A. gerencseriae), Propionibacterium and Bifidobacterium act as the principal pathogens. The typical presentation is a slowly progressive development from painless tissue infiltration and induration of soft tissues of the face and neck to multiple abscesses and draining sinus tracts discharging pus. Actinomycosis is a major factor and indicator of poor prognosis in infected osteoradionecrosis of the jaws following radiation therapy for head and neck cancer.",,,Cervicofacial actinomycosis
1C10.3,Primary cutaneous actinomycosis,,,,,Primary cutaneous actinomycosis; cutaneous actinomycotic infection
1C11,Bartonellosis,,Any infection caused by the gram-negative bacteria Bartonella.,,,
1C11.0,Carrion disease,,"Infection by Bartonella bacilliformis which can present as a systemic illness, Oroya fever, or as a benign skin eruption, verruga peruana.",,,
1C11.00,Oroya fever,,"A disease commonly caused by an infection with the gram-negative bacteria Bartonella bacilliformis. This disease is characterised by severe haemolytic anaemia and transient immunosuppression. This disease may present with fever, malaise, or jaundice. Transmission is through the bite of infected sandflies from the genus Lutzomyia. Confirmation is by identification of Bartonella bacilliformis in a blood sample.",,,Oroya fever; Bartonella fever; Systemic Carrión disease; Systemic bartonellosis due to Bartonella bacilliformis; systemic bartonellosis
1C11.01,Verruga peruana,,"A disease caused by an infection with the gram-negative bacteria Bartonella bacilliformis. This disease is characterised by multiple nodular and red-to-purple vascular skin lesions, subsequent to Oroya fever. Transmission is through the bite of infected sandflies from the genus Lutzomyia.",,,Verruga peruana; Cutaneous Carrión disease; Cutaneous and mucocutaneous bartonellosis due to Bartonella bacilliformis; Peruvian wart; cutaneous and mucocutaneous bartonellosis; cutaneous bartonellosis; mucocutaneous bartonellosis
1C11.1,Trench fever,,"A disease caused by an infection with the gram-negative bacteria Bartonella quintana. This disease is characterised by fever, headache, rash, bone pain, or may be asymptomatic. Transmission is through the bite of infected body lice. Confirmation is by identification of Bartonella quintana in a blood sample. Bartonella quintana was formerly known as Rickettsia quintana.",Quintan fever,,Trench fever; His-Werner disease; Meuse fever; Quintan fever; Wolhynian fever; febris quintana; febris quintata; fever due to Bartonella quintana; fever due to Rickettsia quintana; fever due to Rochalimaea quintana; five day fever; shin bone fever
1C12,Whooping cough,,"A disease of the upper respiratory tract, caused by an infection with the gram-negative bacteria Bordetella. This disease typically presents with paroxysmal cough, inspiratory whoop, and fainting or vomiting after coughing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Bordetella from nasopharyngeal samples or sputum, or detection of antibodies against Bordetella.",,,
1C12.0,Whooping cough due to Bordetella pertussis,,"A disease of the upper respiratory tract, caused by an infection of the gram-negative bacteria Bordetella pertussis. This disease typically presents with paroxysmal cough, inspiratory whoop, and fainting or vomiting after coughing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Bordetella pertussis from nasopharyngeal samples or sputum, or detection of antibodies against Bordetella pertussis.",,,Whooping cough due to Bordetella pertussis; Bordetella pertussis infection; Pneumonia due to whooping cough due to Bordetella pertussis; pneumonia due to whooping cough; pneumonia in pertussis; pneumonia in whooping cough; pneumonia with pertussis; pneumonia with whooping cough
1C12.1,Whooping cough due to Bordetella parapertussis,,"A disease of the upper respiratory tract, caused by an infection of the gram-negative bacteria Bordetella parapertussis. This disease typically presents with a mild clinical presentation of paroxysmal cough, inspiratory whoop, and fainting or vomiting after coughing. Transmission is by inhalation of infected respiratory secretions. Confirmation is by identification of Bordetella parapertussis from nasopharyngeal samples or sputum, or detection of antibodies against Bordetella parapertussis.",,,Whooping cough due to Bordetella parapertussis; infection due to Bordetella parapertussis; whooping cough due to b. parapertussis; Pneumonia due to whooping cough due to Bordetella parapertussis
1C13,Tetanus,Tetanus other than obstetrical and neonatal,"A disease of the skeletal muscle fibres, caused by an infection with the gram-positive bacteria Clostridium tetani. This disease is characterised by muscle spasms. Transmission is by direct contact of Clostridium tetani to an open wound.",,Obstetrical tetanus; Tetanus neonatorum,Tetanus; Lock-jaw; Tetanus other than obstetrical and neonatal; Cephalic tetanus
1C14,Obstetrical tetanus,,A disease caused by an infection with the gram-positive bacteria Clostridium tetani. This disease is characterised by a prolonged contraction of skeletal muscle fibres during pregnancy or within six weeks of termination of pregnancy. Transmission is by direct contact.,,,Obstetrical tetanus; puerperal tetanus; tetanus in the puerperium; Tetanus with abortion or ectopic gestation
1C15,Tetanus neonatorum,,"A disease affecting neonates, caused by an infection with the gram-positive bacteria Clostridium tetani. This disease is characterised by systemic muscle spasms that arise within the first few days after delivery. Transmission is commonly by direct contact or lack of maternal immunity.",,,Tetanus neonatorum; newborn trismus; trismus neonatorum; Tetanus omphalitis
1C16,Gas gangrene,,"Gas gangrene or clostridial myonecrosis is a potentially fatal, rapidly progressive necrotizing infection of muscle and soft tissue resulting from bacterial invasion of healthy muscle from adjacent traumatized muscle or soft tissue. The infection originates in a wound contaminated with bacteria of the genus Clostridium. C. perfringens accounts for the majority of cases (over eighty percent), while C. novyi, C. septicum, and C. histolyticum cause most of the other cases.",,,Gas gangrene; Clostridial cellulitis; Clostridial myonecrosis; gas gangrene due to clostridia
1C17,Diphtheria,,"A disease commonly of the respiratory system, caused by an infection of the gram-positive bacteria Corynebacterium diphtheriae. This disease is characterised by sore throat, fever, and a pseudomembrane on the tonsils, pharynx, or nasal cavity. Transmission is by inhalation of infected respiratory secretions, or direct cutaneous contact. Confirmation is by identification of Corynebacterium diphtheriae from a throat swab or infected tissue, and by clinical signs.",,,
1C17.0,Pharyngeal or tonsillar diphtheria,,,Diphtheritic membranous angina,,
1C17.00,Postdiphtheritic paralysis of uvula,,,,,Postdiphtheritic paralysis of uvula
1C17.1,Nasal diphtheria,,,,,Nasal diphtheria; anterior nasal diphtheria; diphtheria of nasopharynx; diphtheritic nasopharynx
1C17.2,Laryngeal diphtheria,,"localised infection of mucous membranes of the larynx caused by toxigenic strains of Corynebacterium diphtheriae; it is characterised by the presence of a pseudomembrane at the site of infection; diphtheria toxin, produced by C. diphtheriae, can cause myocarditis, polyneuritis, and other systemic toxic effects.",Diphtheritic laryngotracheitis,,Laryngeal diphtheria; Diphtheritic laryngotracheitis; diphtheria of larynx; diphtheritic inflammation of the larynx; diphtheritic laryngismus; diphtheritic laryngitis; laryngotracheitis diphtheria; Diphtheritic croup; diphtheritic stridulous croup; spasmodic diphtheritic croup; Diphtheritic ulcer of larynx
1C17.3,Cutaneous diphtheria,,,,Erythrasma,Cutaneous diphtheria; diphtheria wound infection
1C18,Brazilian purpuric fever,,"A disease affecting children, caused by an infection with the gram-negative bacteria Haemophilus aegyptius (Haemophilus influenzae biogroup aegyptius). This disease is characterised by fever, nausea, vomiting, purpuric lesions, and sepsis, that is preceded by conjunctivitis. Transmission may be by mechanical transmission from infected eye gnats, contact with discharge from infected individuals, or fomites used near the eyes. Confirmation is by identification of Haemophilus aegyptius from blood.",Systemic Haemophilus aegyptius infection,,Brazilian purpuric fever; BPF - [Brazilian purpuric fever]; BPF - [Brazilian purpuric fever] clone conjunctivitis; Systemic Haemophilus aegyptius infection; Systemic infection due to Haemophilus influenzae biogroup aegyptius
1C19,Legionellosis,,"Legionellosis varies in severity from a mild febrile illness to a serious and sometimes fatal form of pneumonia and is caused by exposure to Legionella species found in water, and potting mixes.

Legionellosis is a generic term describing the pneumonic and non-pneumonic forms of infection with Legionella.",,,
1C19.0,Nonpneumonic Legionnaires' disease,,"The non-pneumonic form (Pontiac fever) is an acute, self-limiting flu-like illness usually lasting 2–5 days. The incubation period is from a few and up to 48 hours. The main symptoms are fever, chills, headache, malaise and muscle pain (myalgia).",,,Nonpneumonic Legionnaires' disease; extrapulmonary legionella infection; legionellosis nonpneumonic; nonpneumonic Legionnaire's disorder; nonpneumonic legionella pneumophila infection; pontiac fever
1C19.1,Legionnaires disease,,"Legionnaires’ disease, the pneumonic form, has an incubation period of 2 to 10 days (but up to 16 days has been recorded in some outbreaks). Initially, symptoms are fever, loss of appetite, headache, malaise and lethargy. Some patients may also have muscle pain, diarrhoea and confusion. There is also usually an initial mild cough, but as many as 50% of patients can present phlegm. Blood-streaked phlegm or hemoptysis occurs in about one-third of the patients. The severity of disease ranges from a mild cough to a rapidly fatal pneumonia. Death occurs through progressive pneumonia with respiratory failure and/or shock and multi-organ failure.",,,Legionnaires disease; Legionnaires pneumonia; legionella pneumonia
1C1A,Listeriosis,,"A disease caused by an infection with the gram-positive bacteria Listeria. This disease commonly presents with fever and muscle aches, followed by gastrointestinal symptoms.",listerial foodborne infection,,
1C1A.0,Cutaneous listeriosis,,"This is a bacterial infection caused by a Gram-positive, motile bacterium, Listeria monocytogenes. Listeriosis occurs primarily in newborn infants, elderly patients, and patients who are immunocompromised.",,,Cutaneous listeriosis
1C1A.1,Listerial meningitis or meningoencephalitis,,"A disease of the meninges or brain, caused by an infection with the gram-positive bacteria Listeria. This disease is characterised by fever, headache, or neurological deficits. Transmission is through haematogenous spread to the meninges from ingestion of contaminated food. Confirmation is by identification of Listeria from cerebrospinal fluid.",,,Listerial meningitis or meningoencephalitis; Listerial meningitis; listeria meningitis; listeria monocytogenes meningitis; listeria monocytogenes spinal meningitis; meningitis due to listeriosis; Encephalitis due to Listeria monocytogenes; encephalitis in listeriosis
1C1B,Nocardiosis,,"A disease caused by an infection with the gram-positive bacteria Nocardia. This disease presents with symptoms depending on the site of infection (commonly lung, brain, or skin). Transmission is by inhalation of Nocardia from soil or water, or by direct cutaneous contact. Confirmation is by identification of Nocardia in samples from affected sites.",,,
1C1B.0,Pulmonary nocardiosis,,"A disease of the respiratory system, caused by an infection with the gram-positive bacteria Nocardia. This disease is characterised by chest pain, haemoptysis, fever, weight loss, and cough. Transmission is by inhalation of Nocardia from soil or water. Confirmation is by identification of Nocardia in sputum samples, or lung biopsy.",,,Pulmonary nocardiosis; Pneumonia in nocardiosis; lung nocardiosis; nocardial pneumonia; nocardiosis of lung; nocardiosis pneumonia; pneumonia due to nocardiosis; pneumonia with nocardiasis
1C1B.1,Cutaneous nocardiosis,,Cutaneous nocardiosis may be due to direct infection of the skin where it presents either as a solitary cold abscess or as a lymphangitic process in which infection spreads up lymphatic channels to form a linear array of suppurative nodules. Skin involvement is also present in a third of cases of systemic nocardiosis.,,Actinomycetoma due to Nocardia species,Cutaneous nocardiosis; nocardia abscess
1C1C,Meningococcal disease,,"This illness is severe and includes infections of the lining of the brain and spinal cord (meningitis) and generalised bloodstream infections (bacteraemia with or without sepsis).

Meningococcus bacteria (Neisseria meningitidis) are spread through the exchange of respiratory and throat secretions like spit (e.g., by living in close quarters, kissing). Meningococcal disease can be treated with antibiotics, but quick medical attention is extremely important. Keeping up to date with recommended vaccines is the best defence against meningococcal disease.",Meningococcal infection,,
