Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
FA10.0,Bacterial infection of joint,,,,,"Bacterial infection of joint; Arthritis in other bacterial diseases classified elsewhere; Bacterial infection of joint, multiple sites; Arthritis in other bacterial diseases classified elsewhere, multiple sites; Bacterial infection of joint, shoulder region; Arthritis in other bacterial diseases classified elsewhere, shoulder region; Bacterial infection of joint, acromioclavicular joint; Bacterial infection of joint, glenohumeral joint; Bacterial infection of joint, sternoclavicular joint; Bacterial infection of joint, elbow joint; Bacterial infection of joint, wrist joint; Bacterial infection of joint, hand; Arthritis in other bacterial diseases classified elsewhere, hand; Bacterial infection of joint, carpus; Bacterial infection of joint, fingers; Bacterial infection of joint, metacarpus; Bacterial infection of joint, pelvic region or thigh; Arthritis in other bacterial diseases classified elsewhere, pelvic region or thigh; Bacterial infection of joint, hip joint; Staphylococcal infection of joint, hip joint; Bacterial infection of joint, knee joint; Mycobacterial infection of joint; Bacterial infection of joint, ankle joint; Bacterial infection of joint, metatarsus; Bacterial infection of joint, tarsus; Bacterial infection of joint, other joints in foot; Bacterial infection of joint, toes; Staphylococcal arthritis or polyarthritis; Arthritis due to staphylococcus; staphylococcal arthritic; staphylococcal arthritis; Acute staphylococcal arthritis; Chronic staphylococcal arthritis; Pneumococcal arthritis or polyarthritis; arthritis or polyarthritis due to pneumococcus; pneumococcal arthritis; Pneumococcal arthritis or polyarthritis, multiple sites; Pneumococcal arthritis or polyarthritis, shoulder region; Pneumococcal arthritis or polyarthritis, acromioclavicular joint; Pneumococcal arthritis or polyarthritis, clavicle; Pneumococcal arthritis or polyarthritis, glenohumeral joint; Pneumococcal arthritis or polyarthritis, scapula; Pneumococcal arthritis or polyarthritis, sternoclavicular joint; Pneumococcal arthritis or polyarthritis, upper arm; Pneumococcal arthritis or polyarthritis, elbow joint; Pneumococcal arthritis or polyarthritis, humerus; Pneumococcal arthritis or polyarthritis, forearm; Pneumococcal arthritis or polyarthritis, radius; Pneumococcal arthritis or polyarthritis, ulna; Pneumococcal arthritis or polyarthritis, wrist joint; Pneumococcal arthritis or polyarthritis, hand; Pneumococcal arthritis or polyarthritis, carpus; Pneumococcal arthritis or polyarthritis, fingers; Pneumococcal arthritis or polyarthritis, joints between hand bones; Pneumococcal arthritis or polyarthritis, metacarpus; Pneumococcal arthritis or polyarthritis, pelvic region or thigh; Pneumococcal arthritis or polyarthritis, femur; Pneumococcal arthritis or polyarthritis, hip joint; Pneumococcal arthritis or polyarthritis, pelvis; Pneumococcal arthritis or polyarthritis, sacroiliac joint; Pneumococcal arthritis or polyarthritis, lower leg; Pneumococcal arthritis or polyarthritis, fibula; Pneumococcal arthritis or polyarthritis, knee joint; Pneumococcal arthritis or polyarthritis, tibia; Pneumococcal arthritis or polyarthritis, ankle or foot; Pneumococcal arthritis or polyarthritis, ankle joint; Pneumococcal arthritis or polyarthritis, metatarsus; Pneumococcal arthritis or polyarthritis, other joints in foot; Pneumococcal arthritis or polyarthritis, tarsus; Pneumococcal arthritis or polyarthritis, toes"
FA10.1,Viral infection of joint,,,,,"Viral infection of joint; Arthritis in other viral diseases classified elsewhere; Viral infection of joint, multiple sites; Arthritis in other viral diseases classified elsewhere, multiple sites; Viral infection of joint, shoulder region; Arthritis in other viral diseases classified elsewhere, shoulder region; Viral infection of joint, acromioclavicular joint; Viral infection of joint, glenohumeral joint; Viral infection of joint, sternoclavicular joint; Viral infection of joint, elbow joint; Viral infection of joint, wrist joint; arthritis in other viral diseases classified elsewhere, wrist joint; Viral infection of joint, hand; arthritis in other viral diseases classified elsewhere, hand; Viral infection of joint, carpus; Viral infection of joint, fingers; Viral infection of joint, metacarpus; Viral infection of joint, pelvic region or thigh; arthritis in other viral diseases classified elsewhere, pelvic region or thigh; Viral infection of joint, hip joint; Viral infection of joint, knee joint; Viral infection of joint, ankle or foot; arthritis in other viral diseases classified elsewhere, ankle or foot; Viral infection of joint, metatarsus; Viral infection of joint, tarsus; Viral infection of joint, toes; Viral infection of joint, ankle joint; Viral infection of joint, other joints in foot"
FA10.2,Fungal infection of joint,,,,,"Fungal infection of joint; Arthritis in mycoses; Fungal infection of joint, multiple sites; arthritis in mycoses, multiple sites; Fungal infection of joint, shoulder region; arthritis in mycoses, shoulder region; Fungal infection of joint, acromioclavicular joint; Fungal infection of joint, glenohumeral joint; Fungal infection of joint, sternoclavicular joint; Fungal infection of joint, elbow joint; Fungal infection of joint, wrist joint; arthritis in mycoses, wrist joint; Fungal infection of joint, hand; arthritis in mycoses, hand; Fungal infection of joint, carpus; Fungal infection of joint, fingers; Fungal infection of joint, metacarpus; Fungal infection of joint, pelvic region or thigh; arthritis in mycoses, pelvic region or thigh; Fungal infection of joint, hip joint; Fungal infection of joint, knee joint; Fungal infection of joint, ankle or foot; arthritis in mycoses, ankle or foot; Fungal infection of joint, metatarsus; Fungal infection of joint, tarsus; Fungal infection of joint, toes; Fungal infection of joint, ankle joint; Fungal infection of joint, other joints in foot"
FA11,Reactive arthropathies,,"A disease of the joints, caused by an infection in another part of the body, auto-immune disease, or post-vaccination. This disease is characterised by a secondary inflammation of the joints in reaction to infection, auto-immune disease, or vaccination. Common previous sites of infection are the enteric or genitourinary system.",,Behçet disease; Acute rheumatic fever,
FA11.0,Arthropathy following intestinal bypass,,,,,"Arthropathy following intestinal bypass; Jejunoileal arthropathy; Arthropathy following intestinal bypass, multiple sites; Arthropathy following intestinal bypass, shoulder region; Arthropathy following intestinal bypass, acromioclavicular joint; Arthropathy following intestinal bypass, glenohumeral joint; Arthropathy following intestinal bypass, sternoclavicular joint; Arthropathy following intestinal bypass, elbow joint; Arthropathy following intestinal bypass, wrist joint; Arthropathy following intestinal bypass, hand; Arthropathy following intestinal bypass, carpus; Arthropathy following intestinal bypass, fingers; Arthropathy following intestinal bypass, metacarpus; Arthropathy following intestinal bypass, pelvic region or thigh; Arthropathy following intestinal bypass, hip joint; Arthropathy following intestinal bypass, knee joint; Arthropathy following intestinal bypass, ankle or foot; Arthropathy following intestinal bypass, metatarsus; Arthropathy following intestinal bypass, tarsus; Arthropathy following intestinal bypass, toes; Arthropathy following intestinal bypass, ankle joint; Arthropathy following intestinal bypass, other joints in foot"
FA11.1,Arthropathy following vaccination,,,,,"Arthropathy following vaccination; arthropathy complications following vaccination; postimmunisation arthritis; postimmunisation arthropathy; serum arthritis; Arthropathy following vaccination, multiple sites; postimmunization arthropathy, multiple sites; Arthropathy following vaccination, shoulder region; postimmunization arthropathy, shoulder region; Arthropathy following vaccination, acromioclavicular joint; Arthropathy following vaccination, glenohumeral joint; Arthropathy following vaccination, sternoclavicular joint; Arthropathy following vaccination, hand; postimmunization arthropathy, hand; Arthropathy following vaccination, carpus; Arthropathy following vaccination, fingers; Arthropathy following vaccination, metacarpus; Arthropathy following vaccination, pelvic region or thigh; postimmunization arthropathy, pelvic region or thigh; Arthropathy following vaccination, hip joint; Arthropathy following vaccination, lower leg; postimmunization arthropathy, lower leg; Arthropathy following vaccination, knee joint; Arthropathy following vaccination, ankle or foot; postimmunization arthropathy, ankle or foot; Arthropathy following vaccination, metatarsus; Arthropathy following vaccination, tarsus; Arthropathy following vaccination, toes; Arthropathy following vaccination, ankle joint; Arthropathy following vaccination, other joints in foot"
FA11.2,Arthropathy following genitourinary infection,,"Reactive arthropathy, also known as reactive arthritis (ReA) is an autoimmune disorder belonging to the group of seronegative spondylo-arthropathies, and is characterised by the classic triad of arthritis, urethritis and conjunctivitis.",,,"Arthropathy following genitourinary infection; arthritis urethritica; arthritis-conjunctivitis-urethritis triad; infectious uroarthritis; nongonococcal Reiter urethritis (deprecated); urethro-oculo-articular syndrome; urethro-oculo-articular triad; urethrooculoarticular syndrome; venereal arthritis; Fiessinger-Leroy disease (deprecated); Fiessinger-Leroy-Reiter disease (deprecated); Reiter (deprecated); Reiter disease (deprecated); Reiter triad (deprecated); Reiter urethritis (deprecated); Reiter's disease (deprecated); Reiter's syndrome (deprecated); Reiter's urethritis (deprecated); Arthropathy following genitourinary infection, multiple sites; reiter disease, multiple sites (deprecated); Arthropathy following genitourinary infection, shoulder region; reiter disease, shoulder region (deprecated); Arthropathy following genitourinary infection, forearm; reiter disease, forearm (deprecated); Arthropathy following genitourinary infection, hand; reiter disease, hand (deprecated); Arthropathy following genitourinary infection, pelvic region or thigh; reiter disease, pelvic region or thigh (deprecated); Arthropathy following genitourinary infection, lower leg; reiter disease, lower leg (deprecated); Arthropathy following genitourinary infection, ankle or foot; reiter disease, ankle or foot (deprecated)"
FA12,Postinfectious arthropathies,,,,,
FA12.0,Bacterial postinfectious arthropathy,,,,,Bacterial postinfectious arthropathy; Mycobacterial postinfectious arthropathies
FA12.1,Viral postinfectious arthropathies,,,,,Viral postinfectious arthropathies
FA12.2,Fungal postinfectious arthropathies,,,,,Fungal postinfectious arthropathies
FA12.3,Parasitic postinfectious arthropathies,,,,,Parasitic postinfectious arthropathies
FA13,Infectious spondyloarthritis,,"A condition of the spine, caused by an infection with a bacterial, viral, fungal, or parasitic source. This condition is characterised by inflammation of the vertebrae.",,Inflammatory spondyloarthritis,Infectious spondyloarthritis; Bacterial spondyloarthritis; Spondylitis in brucellosis; Brucella spondylitis; Mycobacterial spondyloarthritis; Viral spondyloarthritis; Fungal spondyloarthritis; Parasitic spondyloarthritis
FA20,Rheumatoid arthritis,,"Rheumatoid arthritis (RA) is persistent and/or erosive disease that is defined as the confirmed presence of synovitis in at least 1 joint, absence of an alternative diagnosis that better explains the synovitis, and achievement of a total score of 6 or greater (of a possible 10) from the individual scores in 4 domains: number and site of involved joints, serologic abnormality, elevated acute-phase response, and symptom duration.",,"Acute rheumatic fever; rheumatoid arthritis, juvenile",
FA20.0,Seropositive rheumatoid arthritis,,,,,Seropositive rheumatoid arthritis; Rheumatoid arthritis with splenomegaly and leukopenia; Felty syndrome; rheumatoid arthritis with splenoadenomegaly and leukopenia; Large granular lymphocyte syndrome; Rheumatoid arthritis with positive anticitrullinated protein antibody and positive rheumatoid factor; Rheumatoid arthritis with low positive RF -[rheumatoid factor] or low positive ACPA -[anticitrullinated protein antibody]; Rheumatoid arthritis with high positive RF - [rheumatoid factor] or high positive ACPA - [anticitrullinated protein antibody]; Rheumatoid arthritis with high positive rheumatoid factor; Rheumatoid arthritis with low positive rheumatoid factor; Rheumatoid arthritis with low positive anticitrullinated protein antibody; Rheumatoid arthritis with high positive anticitrullinated protein antibody
FA20.1,Seronegative rheumatoid arthritis,,,,,Seronegative rheumatoid arthritis; rheumatoid arthritis with negative RF- [rheumatoid factor] and negative ACPA -[anticitrullinated protein antibody]; rheumatoid arthritis with negative serology
FA21,Psoriatic arthritis,,"Psoriatic arthritis, a member of the spondyloarthritis family, is defined as an inflammatory arthropathy associated with psoriasis that is usually rheumatic factor negative. It is characterised by various clinical manifestations, including symmetric polyarthritis, asymmetric oligoarthritis or polyarthritis, spinal inflammation similar to ankylosing spondylitis, peripheral enthesitis, anterior chest wall involvement, distal interphalangeal arthritis of the hands and feet, dactylitis (sausage digit or toe), arthritis mutilans and onycho-pachydermo-periostitis. The CASPAR has high sensitivity and specificity.",,Juvenile psoriatic arthritis,
FA21.0,Psoriatic spondyloarthritis,,,Psoriatic spondylitis,,Psoriatic spondyloarthritis; Psoriatic spondylitis
FA22,Polymyalgia rheumatica,,"Polymyalgia rheumatica (PMR) is a syndrome characterised by aching of the proximal portions of the extremities and torso. Provisional classification criteria for PMR by the European League Against Rheumatism/American College of Rheumatology Collaborative Initiative should be applied to patients aged 50 years or older with bilateral shoulder aching, and abnormal CRP and/or ESR. The scoring algorithm is based on morning stiffness >45 minutes (2 points), hip pain/limited range of motion (1 point), absence of rheumatoid factor and/or anti-citrullinated protein antibody (1 point), with optional ultrasound criteria. Most commonly, PMR occurs in isolation, but may be seen in 40-50% of patients with giant cell arteritis.",,Giant cell arteritis with polymyalgia rheumatica,Polymyalgia rheumatica; Forestier-Certonciny syndrome; PMR - [polymyalgia rheumatica]; polymyalgia; polymyalgia arteritica; rheumatic polymyalgia; senile arthritis
FA23,Adult-onset Still disease,,"Adult onset Still's disease is a rare rheumatic condition characterised by a combination of symptoms, such as fever higher than 39 degrees C, cutaneous rash during fever peaks, joint or muscle pain, lymph node hypertrophy, increase of white blood cells (especially polymorphonuclear neutrophils) and abnormalities of liver metabolism.",,Still disease NOS,"Adult-onset Still disease; Adult-onset Still disease, multiple sites; Adult-onset Still disease, shoulder region; Adult-onset Still disease, acromioclavicular joint; Adult-onset Still disease, glenohumeral joint; Adult-onset Still disease, sternoclavicular joint; Adult-onset Still disease, upper arm; Adult-onset Still disease, elbow joint; Adult-onset Still disease, forearm; Adult-onset Still disease, wrist joint; Adult-onset Still disease, hand; Adult-onset Still disease, carpus; Adult-onset Still disease, fingers; Adult-onset Still disease, metacarpus; Adult-onset Still disease, pelvic region or thigh; Adult-onset Still disease, buttock; Adult-onset Still disease, hip joint; Adult-onset Still disease, lower leg; Adult-onset Still disease, knee joint; Adult-onset Still disease, ankle or foot; Adult-onset Still disease, metatarsus; Adult-onset Still disease, tarsus; Adult-onset Still disease, toes; Adult-onset Still disease, ankle joint; Adult-onset Still disease, other joints in foot; Adult-onset Still disease, head; Adult-onset Still disease, neck; Adult-onset Still disease, vertebral column; Erosive Adult-onset Still disease; Non-erosive Adult-onset Still disease"
FA24,Juvenile idiopathic arthritis,,"Juvenile idiopathic arthritis (JIA) is the term used to describe a group of inflammatory articular disorders of unknown cause that begin before the age of 16 and last over 6 weeks. Six disorders have been defined: systemic-onset juvenile idiopathic arthritis (formerly referred to as Still's disease), oligoarticular arthritis, rheumatoid factor-positive polyarthritis, rheumatoid factor-negative polyarthritis, enthesitis-related arthritis (spondyloarthropathies), and the juvenile form of psoriatic arthritis (see these terms). A seventh category has been defined comprising unclassified types of arthritis (types that do not correspond to any of the defined disease or that correspond to more than one of the disease definitions).",,Felty syndrome; Juvenile dermatomyositis,
FA24.0,Juvenile idiopathic oligoarthritis,,"Oligoarticular juvenile arthritis is the most common form of juvenile idiopathic arthritis, representing nearly 50% of cases. It is more common in girls (80% of cases), with onset occurring between ages 2 and 4. It is usually asymmetrical and affects between one and a maximum of four joints, predominantly those of the lower limbs (knee or foot).",,,
FA24.00,"Juvenile idiopathic oligoarthritis, onset persistent",,Onset persistent refers to the fact that the child never has more than four joints involved throughout the course of the disease.,,,"Juvenile idiopathic oligoarthritis, onset persistent; Juvenile idiopathic oligoarthritis, onset persistent, ANA negative; Juvenile idiopathic oligoarthritis, onset persistent, ANA negative, with uveitis; Juvenile idiopathic oligoarthritis, onset persistent, ANA positive; Juvenile idiopathic oligoarthritis, onset persistent, ANA positive, with uveitis"
FA24.01,"Juvenile idiopathic oligoarthritis, onset extended",,"Onset extended refers to the fact that after the initial six month period, the total number of affected joints exceeds four.",,,"Juvenile idiopathic oligoarthritis, onset extended; Juvenile idiopathic oligoarthritis, onset extended, ANA negative; Juvenile idiopathic oligoarthritis, onset extended, ANA negative, with uveitis; Juvenile idiopathic oligoarthritis, onset extended, ANA positive; Juvenile idiopathic oligoarthritis, onset extended, ANA positive, with uveitis"
FA24.1,Juvenile idiopathic polyarthritis,,Juvenile idiopathic polyarthritis is a type of juvenile idiopathic arthritis (JIA) that affects five or more joints in the first six months after onset. It often affects the same joints on each side of the body. It is more common in girls.,,,"Juvenile idiopathic polyarthritis; Juvenile idiopathic polyarthritis, rheumatoid factor positive; Juvenile polyarthritis, rheumatoid factor positive, anti-citrullinated protein antibody negative; Juvenile polyarthritis, rheumatoid factor positive, anti-CCP negative; Juvenile polyarthritis, rheumatoid factor positive, anti-citrullinated protein antibody positive; Juvenile polyarthritis, rheumatoid factor positive, anti-CCP positive; Juvenile idiopathic polyarthritis, rheumatoid factor negative; chronic juvenile polyarthritis; juvenile chronic arthritis, polyarticular seronegative; juvenile idiopathic arthritis, polyarthritis, rheumatoid factor negative; juvenile polyarthritis; juvenile seronegative polyarthritis; Juvenile polyarthritis, rheumatoid factor negative, anti-citrullinated protein antibody negative; Juvenile polyarthritis, rheumatoid factor negative, anti-CCP negative; Juvenile polyarthritis, rheumatoid factor negative, anti-citrullinated protein antibody positive; Juvenile polyarthritis, rheumatoid factor negative, anti-CCP positive"
FA24.2,Juvenile psoriatic arthritis,,"Juvenile psoriatic arthritis is an autoimmune inflammatory disorder representing less than 10% of all juvenile idiopathic arthritis (JIA) cases, and characterised by the association of psoriasis with one of two forms of arthritis: the association of psoriasis with an arthritis that most resembles oligoarticular arthritis with a risk of uveitis is more common in girls with onset at around 6 years of age, whereas the association of psoriasis with a form of arthritis that most resembles a spondyloarthropathy is most common in boys and manifests later.",,,"Juvenile psoriatic arthritis; Juvenile psoriatic arthritis, ANA negative; Juvenile psoriatic arthritis, ANA negative, with uveitis; Juvenile psoriatic arthritis, rheumatoid factor negative, HLA B27 negative; Juvenile psoriatic arthritis, rheumatoid factor positive, HLA B27 negative; Juvenile psoriatic arthritis, rheumatoid factor positive, HLA B27 positive; Juvenile psoriatic arthritis, rheumatoid factor negative, HLA B27 positive; Juvenile psoriatic arthritis, ANA positive; Juvenile psoriatic arthritis, ANA positive, with uveitis; Juvenile psoriatic arthritis, multiple sites; juvenile arthritis in psoriasis, multiple sites; Juvenile psoriatic arthritis, shoulder region; juvenile arthritis in psoriasis, shoulder region; Juvenile psoriatic arthritis, acromioclavicular joint; Juvenile psoriatic arthritis, glenohumeral joint; Juvenile psoriatic arthritis, sternoclavicular joint; Juvenile psoriatic arthritis, upper arm; juvenile arthritis in psoriasis, upper arm; Juvenile psoriatic arthritis, elbow joint; Juvenile psoriatic arthritis, forearm; juvenile arthritis in psoriasis, forearm; Juvenile psoriatic arthritis, wrist joint; juvenile arthritis in psoriasis, wrist joint; Juvenile psoriatic arthritis, hand; juvenile arthritis in psoriasis, hand; Juvenile psoriatic arthritis, carpus; Juvenile psoriatic arthritis, fingers; Juvenile psoriatic arthritis, metacarpus; Juvenile psoriatic arthritis, pelvic region or thigh; juvenile arthritis in psoriasis, pelvic region or thigh; Juvenile psoriatic arthritis, hip joint; Juvenile psoriatic arthritis, lower leg; juvenile arthritis in psoriasis, lower leg; Juvenile psoriatic arthritis, knee joint; Juvenile psoriatic arthritis, ankle or foot; juvenile arthritis in psoriasis, ankle or foot; Juvenile psoriatic arthritis, metatarsus; Juvenile psoriatic arthritis, tarsus; Juvenile psoriatic arthritis, toes; Juvenile psoriatic arthritis, ankle joint; Juvenile psoriatic arthritis, other joints in foot; Juvenile psoriatic arthritis, head; Juvenile psoriatic arthritis, neck; Juvenile psoriatic arthritis, vertebral column"
FA24.3,Juvenile enthesitis related arthritis,,"Enthesitis-related arthritis is a type of juvenile idiopathic arthritis (JIA) that represents the paediatric form of spondyloarthropathy in adults, but differs from it as the initial manifestations in the paediatric form are asymmetric oligoarticular arthritis of the lower limbs, associated with enthesitis. Axial manifestations (sacroiliac involvement) are present in only 25% of cases at onset but appear several years later in the disease course.",,,"Juvenile enthesitis related arthritis; Juvenile enthesitis related arthritis, ANA positive; Juvenile enthesitis related arthritis, ANA positive, with uveitis; Juvenile enthesitis related arthritis, ANA negative; Juvenile enthesitis related arthritis, ANA negative, with uveitis; Juvenile enthesitis related arthritis, HLA B27 negative; Juvenile enthesitis related arthritis, HLA B27 negative, with uveitis; Juvenile enthesitis related arthritis, HLA B27 positive; Juvenile enthesitis related arthritis, HLA B27 positive, with uveitis"
FA24.4,Juvenile systemic arthritis,,"Systemic-onset juvenile idiopathic arthritis represents 10-11% of cases of juvenile idiopathic arthritis (JIA) and is marked by the severity of the extra-articular manifestations (fever, cutaneous eruptions) and by an equal sex ratio. Fever peaks are associated with transient cutaneous eruptions and diffuse erythematosis or urticarial-like lesions. The presence of arthritis is essential for diagnosis but may appear later in the disease course. The number of sites affected is variable (mono-, oligo- or polyarthritis) affecting both the small and large joints in a nearly symmetrical manner. This characteristic diagnostic triad may also be associated with an adenopathy and hepatosplenomegaly. Visceral complications (pericarditis, pleural effusion or serous peritonitis with abdominal pain) may be present.",,,"Juvenile systemic arthritis; Still disease; Juvenile systemic onset arthritis complicated by macrophage activation syndrome; Juvenile systemic arthritis, multiple sites; juvenile arthritis with systemic onset, multiple sites; Juvenile systemic arthritis, shoulder region; juvenile arthritis with systemic onset, shoulder region; Juvenile systemic arthritis, acromioclavicular joint; Juvenile systemic arthritis, glenohumeral joint; Juvenile systemic arthritis, sternoclavicular joint; Juvenile systemic arthritis, upper arm; juvenile arthritis with systemic onset, upper arm; Juvenile systemic arthritis, elbow joint; Juvenile systemic arthritis, forearm; juvenile arthritis with systemic onset, forearm; Juvenile systemic arthritis, wrist joint; juvenile arthritis with systemic onset, wrist joint; Juvenile systemic arthritis, hand; juvenile arthritis with systemic onset, hand; Juvenile systemic arthritis, carpus; Juvenile systemic arthritis, fingers; Juvenile systemic arthritis, metacarpus; Juvenile systemic arthritis, pelvic region or thigh; juvenile arthritis with systemic onset, pelvic region or thigh; Juvenile systemic arthritis, hip joint; Juvenile systemic arthritis, lower leg; juvenile arthritis with systemic onset, lower leg; Juvenile systemic arthritis, knee joint; Juvenile systemic arthritis, ankle or foot; juvenile arthritis with systemic onset, ankle or foot; Juvenile systemic arthritis, metatarsus; Juvenile systemic arthritis, tarsus; Juvenile systemic arthritis, toes; Juvenile systemic arthritis, ankle joint; Juvenile systemic arthritis, other joints in foot; Juvenile systemic arthritis, head; Juvenile systemic arthritis, neck; Juvenile systemic arthritis, vertebral column"
FA25,Gout,,"Gout is an acute or chronic arthropathy resulting from deposition of monosodium urate monohydrate crystals in joint tissues. It is strongly associated with hyperuricaemia, which may be secondary to certain drugs, poisons or lymphoproliferative disorders. Gout is definitively diagnosed by demonstration of urate crystals in aspirated synovial fluid in the absence of an alternative aetiology for arthritis. It may be associated with focal urate deposition in skin and subcutaneous tissue (tophaceous gout) and with urate nephropathy",,Hyperuricaemia without signs of inflammatory arthritis or tophaceous disease,Gout
FA25.0,Primary gout,,"Primary gout refers to those cases that appear to be innate, that are neither secondary to another acquired disorder nor a subordinate manifestation of an inborn error that leads initially to a major disease unlike gout. Although some cases of primary gout have a genetic basis, others do not.",Gouty arthropathy; Gouty bursitis,,"Primary gout; Gouty arthropathy; Gouty bursitis; articular gout; gouty arthritis; idiopathic gout; idiopathic gout, unspecified site; uratic arthritis; Acute primary gout; acute gouty arthritis; acute gouty arthropathy; Acute primary gout, monoarticular; Acute primary gout, polyarticular; Chronic primary gout; chronic gout; chronic gouty arthritis; Chronic primary gout, monoarticular; Chronic primary gout, polyarticular; Primary gout, multiple sites; idiopathic gout, multiple sites; Primary gout, shoulder region; idiopathic gout, shoulder region; Primary gout, acromioclavicular joint; Primary gout, glenohumeral joint; Primary gout, sternoclavicular joint; Primary gout, upper arm; Idiopathic gout, upper arm; Primary gout, elbow joint; Primary gout, forearm; idiopathic gout, forearm; Primary gout, wrist joint; idiopathic gout, wrist joint; Primary gout, hand; idiopathic gout, hand; Primary gout, carpus; Primary gout, fingers; Primary gout, metacarpus; Primary gout, pelvic region or thigh; idiopathic gout, pelvic region or thigh; Primary gout, hip joint; Primary gout, lower leg; idiopathic gout, lower leg; Primary gout, knee joint; Primary gout, ankle or foot; idiopathic gout, ankle or foot; Primary gout, metatarsus; idiopathic gout, metatarsus; Primary gout, tarsus; idiopathic gout, tarsus; Primary gout, toes; idiopathic gout, toes; Primary gout, ankle joint; idiopathic gout, ankle joint; Primary gout, other joints in foot; idiopathic gout, other joints in foot; Primary gout, head; Primary gout, neck; Primary gout, vertebral column; Gouty neuritis; Gouty spondylitis; Gouty synovitis; Uric acid nephrolithiasis; Uric acid urolithiasis; Gouty cellulitis"
FA25.1,Secondary gout,,"Secondary gout refers to those cases that develop during the course of another disease, or as a consequence of treatment with drugs. Secondary gout is associated with increased purine biosynthesis de novo, increased nucleic acid turnover, or decreased renal clearance of uric acid.",,,
