Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
QA00.D,Encounter for blood typing,,,,,Encounter for blood typing; encounter for Rh typing
QA00.E,Encounter for antibody response examination,,,,Skin or other sensitisation tests,Encounter for antibody response examination
QA01,Examination or encounter for administrative purposes,,,,,
QA01.0,Examination for admission to educational institution,,,,,Examination for admission to educational institution; examination for admission to preschool; medical examination for admission to school; medical examination of preschool children for admission to school
QA01.1,Pre-employment examination,,,,Occupational health examination,Pre-employment examination; pre-employment medical examination
QA01.2,Examination for admission to residential institutions,,,,Routine general health check-up of inhabitants of institutions,Examination for admission to residential institutions; medical examination for admission to old age home; medical examination for admission to residential institution
QA01.3,Examination for recruitment to armed forces,,,,Routine general health check-up of armed forces,Examination for recruitment to armed forces; medical examination for admission to armed forces; medical examination for recruitment for armed forces; medical examination of armed forces personnel for recruitment for armed forces
QA01.4,Examination for driving license,,,,,Examination for driving license; driving licence medical examination
QA01.5,Examination for participation in sport,,,,Blood-alcohol or blood-drug test; Routine general health check-up of sports teams,Examination for participation in sport; medical examination for participation in sport; sport medical examination
QA01.6,Examination for insurance purposes,,,,,Examination for insurance purposes; medical examination for insurance purposes
QA01.7,Issue of medical certificate,,,,General adult medical examination,Issue of medical certificate; examination for disability determination; examination for issue of medical certificate; issue of medical certificate of fitness; issue of medical certificate of incapacity; issue of medical certificate of invalidity; Issue of medical certificate of cause of death
QA01.8,Encounter for adoption services,,Encounter to provide pre or post-adoption services to assist prospective adoptive parents in making an informed decision prior to adoption or to address the medical history and current health of the child and provide parental guidance,,,Encounter for adoption services; adoption medical examination; examination for adoption; general medical examination for adoption; pre adoption examination
QA02,"Medical observation or evaluation for suspected diseases or conditions, ruled out",,"Persons without signs or symptoms or a diagnosis when suspected of having an abnormal condition which requires study, but who, after examination and observation, show no need for further treatment or medical care because suspected condition has been ruled out.",,Person with feared complaint in whom no diagnosis is made,"Medical observation or evaluation for suspected diseases or conditions, ruled out; evaluation for suspected condition; no disease found; observation for disease; ruled out condition; under observation"
QA02.0,"Observation for suspected tuberculosis, ruled out",,"Cases presenting with signs susceptible to be due to Tuberculosis, but where after observation and examination it was confirmed that this was not Tuberculosis - and no other disease had been identified that could explain the symptoms.",,,"Observation for suspected tuberculosis, ruled out; chest x-ray for suspected tuberculosis; examination for suspected tuberculosis"
QA02.1,"Observation for suspected Dengue, ruled out",,,,,"Observation for suspected Dengue, ruled out"
QA02.2,"Observation for suspected malignant neoplasm, ruled out",,,,Special screening examination for neoplasms,"Observation for suspected malignant neoplasm, ruled out"
QA02.3,"Observation for suspected mental or behavioural disorders, ruled out",,,,,"Observation for suspected mental or behavioural disorders, ruled out; observation for suspected behavioural disorder; observation for suspected mental disorder; observation for suspected mental disorder without need for further medical care; Observation for dissocial behaviour without manifest mental disorder; observation for dissocial behaviour without manifest psychiatric disorder; Observation for fire-setting without manifest mental disorder; observation for fire-setting without manifest psychiatric disorder; Observation for gang activity without manifest mental disorder; observation for gang activity without manifest psychiatric disorder; Observation for shop lifting without manifest mental disorder; observation for shop lifting without manifest psychiatric disorder"
QA02.4,"Observation for suspected nervous system disorder, ruled out",,,,,"Observation for suspected nervous system disorder, ruled out; observation for disease or disorder of nervous system; Observation for suspected cerebrovascular accident, ruled out"
QA02.5,"Observation for suspected toxic effect from ingested substance, ruled out",,,"observation for suspected adverse effect from drug, ruled out; observation for suspected poisoning, ruled out",,"Observation for suspected toxic effect from ingested substance, ruled out; observation for adverse effect of drug, ruled out; observation for poisoning, ruled out; observation for suspected adverse effect from drug, ruled out; observation for suspected poisoning, ruled out; observation for suspected toxic effects from ingested substance, ruled out; observation for toxic effects from ingested substance, ruled out; ruled out poisoning"
QA02.6,"Observation or evaluation of newborn for suspected condition, ruled out",,,,,"Observation or evaluation of newborn for suspected condition, ruled out; Observation of newborn for suspected infectious condition, ruled out; Observation of newborn for suspected neurological condition, ruled out; Observation of newborn for suspected respiratory condition, ruled out; Retinopathy of prematurity, Stage 0; Stage 0 - , No ROP"
QA02.7,"Observation for suspected suicide ideation or attempt, ruled out",,,,,"Observation for suspected suicide ideation or attempt, ruled out; observation following alleged parasuicide; observation following alleged suicide attempt; observation for alleged suicide attempt"
QA02.8,"Observation for suspected allergy or hypersensitivity, ruled out",,"Observation for a suspected allergy or hypersensitivity, not confirmed or no evidence found at the time of evaluation.",,,"Observation for suspected allergy or hypersensitivity, ruled out"
QA03,Routine general health check-up of defined subpopulation,,,,Examination or encounter for administrative purposes,
QA03.0,Occupational health examination,,,,Pre-employment examination,Occupational health examination; occupational health check-up; occupational medical examination; Routine medical examination of prostitutes
QA03.1,Routine general health check-up of inhabitants of institutions,,,,Examination or encounter for administrative purposes,Routine general health check-up of inhabitants of institutions; medical examination of inhabitants of institutions; Routine medical examination of prisoners
QA03.2,Routine general health check-up of armed forces,,,,Examination for recruitment to armed forces,Routine general health check-up of armed forces; medical examination of armed forces personnel
QA03.3,Routine general health check-up of sports teams,,,,Blood-alcohol or blood-drug test; Examination for participation in sport,Routine general health check-up of sports teams; medical examination of athletes; medical examination of sports teams; screening for chromosomal abnormalities in athletes
QA04,Examination or observation for reasons other than suspected diseases or conditions or administrative purposes,,,,,
QA04.0,Blood-alcohol or blood-drug test,,,,Finding of alcohol in blood; presence of drugs in blood,Blood-alcohol or blood-drug test; blood alcohol test; blood drug test; screening for drugs; screening for hormones; screening for stimulants
QA04.1,Alcohol or drug testing other than by blood,,,,,Alcohol or drug testing other than by blood
QA04.2,Examination or observation following transport accident,,,,Examination or observation following work accident,Examination or observation following transport accident; examination following motor vehicle accident
QA04.3,Examination or observation following work accident,,,,,Examination or observation following work accident
QA04.4,Examination or observation following accident other than work or transport,,,,,Examination or observation following accident other than work or transport
QA04.5,Examination or observation for suspected maltreatment,,,,,
QA04.50,Examination or observation for suspected physical maltreatment,,"Observation and evaluation for suspected or alleged physical abuse which, after study, is ruled out.",,,Examination or observation for suspected physical maltreatment; Suspected physical abuse; examination or observation for suspected physical abuse; observation for alleged physical abuse; observation for suspected physical abuse; observation of child of suspected battering; observation of spouse of suspected battering; observation of victim of suspected battering
QA04.51,Examination or observation for suspected sexual maltreatment,,"Observation and evaluation for suspected or alleged sexual abuse or rape which, after study is ruled out.",,,Examination or observation for suspected sexual maltreatment; examination of victim or culprit following alleged rape or seduction; examination or observation following alleged rape; examination or observation for suspected sexual abuse; observation for alleged rape; observation for alleged sexual abuse; observation for suspected rape; suspected sexual abuse
QA04.52,Examination or observation for suspected psychological maltreatment,,"Observation and evaluation for suspected or alleged psychological abuse which, after study, is ruled out.",,,Examination or observation for suspected psychological maltreatment; examination or observation for suspected psychological abuse; observation for alleged psychological abuse; observation for suspected psychological abuse
QA04.53,Examination or observation for suspected neglect or abandonment,,"Observation and evaluation for suspected or alleged neglect or abandonment which, after study, is ruled out.",,,Examination or observation for suspected neglect or abandonment; Suspected neglect or abandonment; observation for alleged neglect or abandonment; observation for suspected neglect or abandonment
QA04.6,"General mental examination, requested by authority",,,,,"General mental examination, requested by authority; evaluation of mental health requested by authority; general psychiatric examination, requested by authority; psychiatric examination requested by authority"
QA04.7,Examination for medicolegal reasons,,,,,Examination for medicolegal reasons
QA05,Person consulting for explanation of investigation findings,,,,,Person consulting for explanation of investigation findings; explanation of investigation finding
QA06,Follow-up examination after treatment for malignant neoplasms,,,medical surveillance following treatment for malignant neoplasms,"Attention to surgical dressings, drains or sutures; follow-up medical care and convalescence",Follow-up examination after treatment for malignant neoplasms; examination following treatment for malignant neoplasm; medical surveillance following treatment for malignant neoplasms; Follow-up examination after surgery for malignant neoplasm; medical surveillance following surgical treatment for malignant neoplasm; Follow-up examination after radiotherapy for malignant neoplasm; medical surveillance following radiotherapy treatment for malignant neoplasm; Follow-up examination after chemotherapy for malignant neoplasm; medical surveillance following chemotherapy for malignant neoplasm; Follow-up examination after combined treatment for malignant neoplasm; medical surveillance following combined treatment for malignant neoplasm
QA07,Follow-up examination after treatment for conditions other than malignant neoplasms,,,medical surveillance following treatment for conditions other than malignant neoplasms,"Convalescence; Follow-up examination after treatment for malignant neoplasms; Surveillance of contraceptive device; Fitting, adjustment or management of devices",
QA07.0,Follow-up examination after organ transplant,,,,,Follow-up examination after organ transplant
QA08,Special screening examination for infectious diseases,,"A reason for encounter to screen for an infection with a bacterial, viral, fungal, or parasitic source.",,,
QA08.0,Special screening examination for intestinal infectious diseases,,,,,Special screening examination for intestinal infectious diseases; screening for intestinal infection; Cholera screening; Screening for intestinal helminthiasis; Screening for intestinal protozoal disease
QA08.1,Special screening examination for respiratory tuberculosis,,,,,Special screening examination for respiratory tuberculosis
QA08.2,Special screening examination for other bacterial diseases,,,,,Special screening examination for other bacterial diseases; Brucellosis screening; Diphtheria screening; Leprosy screening; Screening for plague; Screening for whooping cough; Tetanus screening; Special screening examination for Rickettsial diseases; Special screening examination for Spirochaetal diseases; Screening for yaws
QA08.3,Special screening examination for infections with a predominantly sexual mode of transmission,,,,,Special screening examination for infections with a predominantly sexual mode of transmission; screening for venereal disease; Wassermann's test; Special screening examination for chlamydial diseases; Screening for trachoma
QA08.4,Special screening examination for human immunodeficiency virus,,,,,Special screening examination for human immunodeficiency virus; HIV - [human immunodeficiency virus] screening; special screening examination for HIV - [human immunodeficiency virus]
QA08.5,Special screening examination for other viral diseases,,,Screening for COVID-19,Special screening examination for infections with a predominantly sexual mode of transmission; Special screening examination for human immunodeficiency virus; Viral intestinal infections,Special screening examination for other viral diseases; Measles screening; Poliomyelitis screening; Rubella screening; Screening for Dengue fever; Screening for haemorrhagic fever; Screening for viral encephalitis; Yellow fever screening; Screening for COVID-19; COVID-19 screening; testing for COVID-19
QA08.6,Special screening examination for other protozoal diseases or helminthiases,,,,Protozoal intestinal infections,Special screening examination for other protozoal diseases or helminthiases; screening for helminthiasis; screening for protozoal disease; Filariasis screening; Leishmaniasis screening; Malaria screening; Screening for Chagas disease or disorder; Schistosomiasis screening; Sleeping sickness screening; Trypanosomiasis screening
QA09,Special screening examination for neoplasms,,,,,
QA09.0,Special screening examination for neoplasm of stomach,,,,,Special screening examination for neoplasm of stomach; screening for neoplasm of stomach
QA09.1,Special screening examination for neoplasm of intestinal tract,,,,,Special screening examination for neoplasm of intestinal tract
QA09.2,Special screening examination for neoplasm of respiratory organs,,,,,Special screening examination for neoplasm of respiratory organs; screening for neoplasm of respiratory organs
QA09.3,Special screening examination for neoplasm of breast,,,,routine mammogram,Special screening examination for neoplasm of breast; breast neoplasm screening; breast x-ray for neoplasm; mammogram for breast neoplasm; mammography for breast neoplasm
QA09.4,Special screening examination for neoplasm of cervix,,,,Gynaecological examination,Special screening examination for neoplasm of cervix; cervical neoplasia screening; screening examination by cervical papanicolaou smear
QA09.5,Special screening examination for neoplasm of prostate,,,,Prostate specific antigen positive,Special screening examination for neoplasm of prostate; screening for neoplasm of prostate
QA09.6,Special screening examination for neoplasm of bladder,,,,,Special screening examination for neoplasm of bladder; screening for neoplasm of bladder
QA09.7,Special screening examination for neoplasm of skin,,Attendance for special screening for skin cancer including whole skin surface photographic or dermoscopic documentation of patients with multiple melanocytic naevi or naevoid basal cell carcinoma syndrome.,,,Special screening examination for neoplasm of skin; Skin cancer surveillance; Mole mapping
QA0A,Special screening examination for other diseases or disorders,,,,,
QA0A.0,Special screening examination for diseases of the blood or blood-forming organs or certain disorders involving the immune mechanism,,,,,Special screening examination for diseases of the blood or blood-forming organs or certain disorders involving the immune mechanism; Screening for anaemia; Screening for sickle-cell disease or trait
QA0A.1,Special screening examination for endocrine or metabolic disorder,,,,,
QA0A.10,Special screening examination for diabetes mellitus,,,,,Special screening examination for diabetes mellitus; screening for diabetes mellitus
QA0A.2,Special screening examination for nutritional disorders,,,,,Special screening examination for nutritional disorders
QA0A.3,Special screening examination for mental or behavioural disorders,,,,,Special screening examination for mental or behavioural disorders; developmental handicap screening; screening for behavioural disorder; Screening for alcoholism; Screening for depression; Screening for intellectual deficit; screening for mental retardation
QA0A.4,Special screening examination for certain developmental disorders in childhood,,,,routine development testing of infant or child,Special screening examination for certain developmental disorders in childhood
QA0A.5,Special screening examination for eye or ear disorders,,,,,Special screening examination for eye or ear disorders; screening for ear disorder; screening for eye disorder; Screening for eye disorder; Screening for uveitis; Screening for cataract; Congenital eye disorder screening; Screening for ear disorder
QA0A.6,Special screening examination for cardiovascular disorders,,,,,Special screening examination for cardiovascular disorders; Family screening for Brugada syndrome; Family screening for Long QT syndrome; Screening for Ehlers-Danlos syndrome; Screening for hypertension; Screening for Marfan syndrome
QA0A.7,Special screening examination for allergic and hypersensitivity conditions,,,,,Special screening examination for allergic and hypersensitivity conditions
QA0B,Preprocedural examination,,Evaluation and testing for assessment and proactive management of risks of perioperative morbidity and mortality and implements measurements to minimize risks.,,,Preprocedural examination; Encounter for preoperative examinations; Encounter for preprocedural examination NOS; Preprocedural general examination; preoperative assessment; Preprocedural cardiovascular examination; Preprocedural respiratory examination; Preprocedural laboratory examination; Blood and urine tests prior to treatment or procedure; Preprocedural examinations prior to antineoplastic therapy; Encounter for radiological and imaging examinations as part of preprocedural examination.
QA10,Contact with health services for dietary counselling or surveillance,,,,,Contact with health services for dietary counselling or surveillance; dietary counselling; Dietary counselling or surveillance for colitis; Dietary counselling or surveillance for diabetes mellitus; Dietary counselling or surveillance for food allergies; Dietary counselling or surveillance for food intolerance; Dietary counselling or surveillance for gastritis; Dietary counselling or surveillance for hypercholesterolaemia; Dietary counselling or surveillance for obesity; Dietary surveillance or counselling for hypoglycaemia
QA11,Contact with health services for alcohol use counselling or surveillance,,,,Disorders due to use of alcohol; Contact with health services for care involving use of alcohol rehabilitation,Contact with health services for alcohol use counselling or surveillance; counselling for alcohol abuse; counselling for alcohol substance abuse; counselling or surveillance for alcohol dependence; counselling or surveillance for alcohol use disorder; counselling or surveillance of alcoholic; surveillance for alcohol abuse
QA12,Contact with health services for drug use counselling or surveillance,,,,Disorders due to substance use or addictive behaviours; Contact with health services for care involving use of drug rehabilitation,Contact with health services for drug use counselling or surveillance; advice on drug abuse; counselling for drug abuse; counselling for drug substance abuse; counselling or surveillance for drug dependence; counselling or surveillance for drug use disorder; counselling or surveillance of drug abuser; surveillance for drug abuse
QA13,Contact with health services for tobacco use counselling,,,,Disorders due to use of nicotine; Contact with health services for care involving use of tobacco rehabilitation,Contact with health services for tobacco use counselling; counselling for tobacco use; counselling or surveillance for dependence on tobacco; counselling or surveillance for tobacco abuse; counselling tobacco substance abuse
QA14,Contact with health services for human immunodeficiency virus counselling,,"Human immunodeficiency virus counselling can be defined as accessible HIV counselling services that meet the needs of clients and providers in an equitable and acceptable manner, within the resources available and in line with national guidelines. Counselling should increase knowledge of HIV prevention and help the client to focus on solutions to risk reduction.",,,Contact with health services for human immunodeficiency virus counselling; HIV - [human immunodeficiency virus] counselling; advice on human immunodeficiency virus; medical advice on human immunodeficiency virus
QA15,Counselling related to sexuality,,,,Contact with health services for procreative management; Conditions related to sexual health; Contact with health services for contraceptive management,
QA15.0,Counselling related to sexual attitudes,,,,,"Counselling related to sexual attitudes; person concerned regarding embarrassment, timidity or other negative response to sexual matters"
QA15.1,Counselling related to sexual behaviour or orientation or sexual relationships of the person,,,,,Counselling related to sexual behaviour or orientation or sexual relationships of the person; advice on sexual behaviour or orientation; counselling on sexual behaviour or orientation; counselling related to patient's sexual behaviour and orientation; patient concerned regarding sexual orientation; promiscuity counselling
QA15.2,Counselling related to sexual behaviour or orientation or sexual relationships of third party,,,,,"Counselling related to sexual behaviour or orientation or sexual relationships of third party; counselling for non-attending third party, related to sexual behaviour or orientation; Advice sought regarding sexual behaviour and orientation of child; Advice sought regarding sexual behaviour and orientation of partner; Advice sought regarding sexual behaviour and orientation of spouse"
QA15.3,"Counselling related to combined sexual attitudes, sexual behaviour or sexual relationships",,,,,"Counselling related to combined sexual attitudes, sexual behaviour or sexual relationships"
QA16,Individual psychological or behavioural counselling,,,,,Individual psychological or behavioural counselling
QA17,Marital or couples counselling,,,,,Marital or couples counselling
QA18,Family counselling,,,,,Family counselling
QA19,Group counselling,,,,,Group counselling
QA1A,Discussion of issues surrounding impending death,,,,,Discussion of issues surrounding impending death; euthanasia request or discussion
QA1B,Concern about or fear of medical treatment,,,,,Concern about or fear of medical treatment; concern about medical treatment; fear of medical treatment
QA1C,Person with feared complaint in whom no diagnosis is made,,,,"Medical observation or evaluation for suspected diseases or conditions, ruled out",Person with feared complaint in whom no diagnosis is made; condition not demonstrated after medical counselling; feared complaint unfounded; feared condition not demonstrated; medical counselling for feared complaint and no disease found; no diagnosis; person with feared health condition in whom no diagnosis is made; problem of feared complaint and no disease found; problem was normal state
QA20,Contact with health services for concerns about pregnancy,,,,,Contact with health services for concerns about pregnancy
QA21,Contact with health services for contraceptive management,,,,,
QA21.0,Contact with health services for postcoital contraception,,,,,Contact with health services for postcoital contraception
QA21.1,Contact with health services for general counselling or advice on contraception,,,,,Contact with health services for general counselling or advice on contraception; advice on contraception; contraception counselling; Contact with health services for contraception prescription; Contact with health services for family planning advice
QA21.2,Contact with health services for insertion of contraceptive device,,,,,Contact with health services for insertion of contraceptive device; Contraception intrauterine; insertion of IUCD - [intrauterine contraceptive device]; insertion of contraceptive IUD - [intrauterine device]; insertion of intrauterine contraceptive device; intrauterine contraceptive device fitted; Insertion of contraceptive hormonal implant
QA21.3,Contact with health services for sterilisation,,,,,Contact with health services for sterilisation; prophylactic sterilisation; Admission for interruption of fallopian tube; sterilisation female; Admission for interruption of vas deferens; Sterilisation male
QA21.4,Contact with health services for menstrual extraction,,,,,Contact with health services for menstrual extraction; encounter for menstrual extraction; extraction of menses; interception of pregnancy; menstrual regulation
QA21.5,Surveillance of contraceptive drugs,,,,,Surveillance of contraceptive drugs; checking of medical contraception; maintenance of contraception; repeat prescription for contraceptive pill or other contraceptive drugs; routine examination for contraceptive maintenance
QA21.6,Surveillance of contraceptive device,,,,,
QA21.60,Retained intrauterine device without injury or harm in non-pregnant uterus,,,,,Retained intrauterine device without injury or harm in non-pregnant uterus
QA30,Contact with health services for medically assisted reproduction,,"Medically Assisted Reproduction (MAR): reproduction brought about through ovulation induction, controlled ovarian stimulation, ovulation triggering, ART procedures, and intrauterine, intracervical, and intravaginal insemination with semen of husband/partner or donor.",,,
QA30.0,Contact with health services for assisted insemination,,Artificial insemination is a treatment for infertility that involves directly inserting sperm into a woman’s uterus.,,,
QA30.00,Contact with health services for gamete intrafallopian transfer,,,,,Contact with health services for gamete intrafallopian transfer; GIFT - [gamete intrafallopian transfer]
QA30.01,Contact with health services for procreative management by artificial insemination,,,,,Contact with health services for procreative management by artificial insemination
QA30.02,Contact with health services for medically assisted sperm insemination,,"Noncoital insemination by intrauterine, intracervical, or intravaginal route using sperm from either a woman’s partner or a sperm donor.",,,Contact with health services for medically assisted sperm insemination; MASI - [medically assisted sperm insemination]
QA30.1,Contact with health services for assisted reproductive technology,,"All treatments or procedures that include the in vitro handling of both human oocytes and sperm or embryos, for the purpose of establishing a pregnancy. This includes, but is not limited to, in vitro fertilization and embryo transfer, gamete intrafallopian transfer, zygote intrafallopian transfer, tubal embryo transfer, gamete and embryo cryopreservation, oocyte and embryo donation, and gestational surrogacy. ART does not include assisted insemination (artificial insemination) using sperm from either a woman’s partner or a sperm donor.",,,
QA30.10,Contact with health services for in vitro fertilisation,,,,,Contact with health services for in vitro fertilisation; admission for in vitro fertilisation
QA30.11,Contact with health services for egg retrieval,,Ovarian follicular aspiration performed with the aim to retrieve oocytes.,,,Contact with health services for egg retrieval; ovium pick-up
QA30.12,Contact with health services for embryo transfer,,The procedure in which one or more embryos are placed in the uterus or Fallopian tube.,,,Contact with health services for embryo transfer; ET - [embryo transfer]
QA30.13,Contact with health services for ovum implantation,,,,,Contact with health services for ovum implantation
QA30.14,Contact with health services for harvesting ovum for in vitro fertilisation,,,,,Contact with health services for harvesting ovum for in vitro fertilisation; harvesting ovum for in vitro fertilisation
QA30.15,Contact with health services for harvesting or implantation of ova,,,,,Contact with health services for harvesting or implantation of ova; admission for harvesting or implantation of ova
QA30.2,Contact with health services for other assisted fertilisation methods,,,,,
QA30.20,Contact with health services for controlled ovarian stimulation for assisted reproductive technology,,Medical treatment in which women are stimulated to induce the development of multiple ovarian follicles to obtain multiple oocytes at follicular aspiration.,,,Contact with health services for controlled ovarian stimulation for assisted reproductive technology; COS - [controlled ovarian stimulation] for ART - [assisted reproductive technology]
QA30.21,Contact with health services for controlled ovarian stimulation for non-assisted reproductive technology cycles,,Pharmacological treatment for women with normal ovulatory cycles in which the ovaries are stimulated to ovulate more than one oocyte.,,,Contact with health services for controlled ovarian stimulation for non-assisted reproductive technology cycles; COS - [controlled ovarian stimulation] for non-ART - [non-assisted reproductive technology] cycles
QA30.22,Contact with health services for ovulation induction,,Ovulation Induction (OI): Pharmacological treatment for women with anovulation or oligo-ovulation to result in normal ovulatory cycles.,,,Contact with health services for ovulation induction; OI - [ovulation induction]
QA31,Contact with health services for genetic counselling,,,,,Contact with health services for genetic counselling; advice on genetics; heredity counselling
QA32,Contact with health services for tuboplasty or vasoplasty after previous sterilisation,,,,,Contact with health services for tuboplasty or vasoplasty after previous sterilisation; tuboplasty after previous sterilisation; vasoplasty after previous sterilisation
QA33,Contact with health services for preconception counselling,,A reason for encounter to counsel an individual's queries or complaints regarding conception.,,,Contact with health services for preconception counselling
QA34,Contact with health services for fertility preservation counselling,,A reason for encounter to counsel an individual's queries or complaints regarding fertility preservation.,,,Contact with health services for fertility preservation counselling; Fertility counselling visit by one patient; Fertility counselling visit by two patients
QA35,Contact with health services by gestational carrier,,A female who is carrying a pregnancy and who has agreed to give the neonate to the intended parents after childbirth. Gametes may be harvested from the intended parent(s) or from a third party.,,,Contact with health services by gestational carrier; Gestational surrogate; surrogate
QA40,Pregnancy examination or test,,,,,"Pregnancy examination or test; pregnancy examination; pregnancy test; Pregnancy examination or test, pregnancy not confirmed; pregnancy not yet confirmed; Pregnancy examination or test, pregnancy confirmed"
QA41,Pregnant state,,,,,"Pregnant state; pregnant state NOS; pregnant state, incidental"
QA42,Supervision of normal pregnancy,,,,,
QA42.0,Supervision of normal first pregnancy,,,,,Supervision of normal first pregnancy; antenatal care for normal first pregnancy; supervision of normal primigravida
QA43,Supervision of high-risk pregnancy,,,,,
QA43.0,Supervision of pregnancy with history of infertility,,,,,Supervision of pregnancy with history of infertility; pregnancy management affected by previous infertility; pregnancy supervision for previous infertility
QA43.1,Supervision of pregnancy with history of abortive outcome,,,,Pregnancy care of habitual aborter; Recurrent pregnancy loss,Supervision of pregnancy with history of abortive outcome; pregnancy management affected by previous abortion; Pregnancy management affected by previous hydatidiform mole; supervision of pregnancy with history of hydatidiform mole; Pregnancy management affected by previous trophoblastic disease; Pregnancy management affected by previous vesicular mole; supervision of pregnancy with history of vesicular mole
QA43.2,Supervision of pregnancy with other poor reproductive or obstetric history,,,,,"Supervision of pregnancy with other poor reproductive or obstetric history; bad obstetric history; pregnancy management affected by poor obstetric history; supervision of pregnancy with history of other obstetric conditions NEC; Pregnancy management affected by previous difficult delivery; Pregnancy management affected by previous forceps delivery; Pregnancy management affected by previous premature delivery; Pregnancy supervision for previous neonatal death; supervision of pregnancy with history of neonatal death; Supervision of pregnancy with history of complications of labour or delivery; Supervision of pregnancy with history of complications predominantly related to the puerperium; Supervision of pregnancy with history of stillbirth; Supervision of pregnancy with history of other maternal disorders predominantly related to pregnancy; Supervision of pregnancy with history of oedema, proteinuria or hypertensive disorders in pregnancy, childbirth or the puerperium"
QA43.3,Supervision of pregnancy with history of insufficient antenatal care,,,,,
QA43.30,Concealed pregnancy,,,,,Concealed pregnancy; hidden pregnancy
QA43.4,Supervision of elderly primigravida,,,,,Supervision of elderly primigravida; Supervision of primigravida with advanced maternal age; pregnancy management affected by elderly primigravida
QA43.5,Supervision of very young primigravida,,,,,Supervision of very young primigravida; pregnancy management affected by very young primigravida
QA43.6,Supervision of high-risk pregnancy due to social problems,,,,,Supervision of high-risk pregnancy due to social problems; pregnancy management affected by social problem; Supervision of illegitimate pregnancy
QA44,Expectant parent pre-birth visit,,Encounter for the provision of prenatal counselling to prospective parents where there is no identified fetal condition/anomaly or consultative services when referred by another physician due to an identified fetal condition/anomaly.,,,Expectant parent pre-birth visit
QA45,Antenatal screening,,Antenatal screening is a way of assessing whether the unborn baby could develop or has developed an abnormality or other condition during pregnancy.,,Clinical findings on antenatal screening of mother; routine prenatal care,
QA45.0,Antenatal screening for chromosomal anomalies,,,,,Antenatal screening for chromosomal anomalies; Contact with health services for placental sample taken vaginally; Screening for chromosomal anomalies by amniocentesis
