Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
JA00.27,"Unspecified abortion, complete or unspecified, complicated by embolism",,,,,"Unspecified abortion, complete or unspecified, complicated by embolism"
JA00.28,"Unspecified abortion, complete or unspecified, with other or unspecified complications",,,,,"Unspecified abortion, complete or unspecified, with other or unspecified complications"
JA00.29,"Unspecified abortion, complete or unspecified, without complication",,,,,"Unspecified abortion, complete or unspecified, without complication; abortion NOS; unspecified abortion NOS"
JA00.3,Failed attempted abortion,,Ongoing pregnancy after medical or surgical interventions which fail to terminate the pregnancy.,failure of attempted induction of abortion,incomplete abortion,Failed attempted abortion; failure of attempted induction of abortion
JA00.30,"Failed medical abortion, complicated by genital tract or pelvic infection",,Medical interventions which fail to terminate the pregnancy and complicated by genital tract and pelvic infection,,,"Failed medical abortion, complicated by genital tract or pelvic infection"
JA00.31,"Failed medical abortion, complicated by delayed or excessive haemorrhage",,Medical interventions which fail to terminate the pregnancy and complicated by delayed or excessive haemorrhage,,,"Failed medical abortion, complicated by delayed or excessive haemorrhage"
JA00.32,"Failed medical abortion, complicated by embolism",,Medical interventions which fail to terminate the pregnancy and complicated by delayed or excessive haemorrhage,,,"Failed medical abortion, complicated by embolism"
JA00.33,"Failed medical abortion, with other or unspecified complications",,Medical interventions which fail to terminate the pregnancy and associated with other and unspecified complications.,,,"Failed medical abortion, with other or unspecified complications"
JA00.34,"Failed medical abortion, without complication",,Medical interventions which fail to terminate the pregnancy without any associated complications.,,,"Failed medical abortion, without complication; Failed medical abortion NOS"
JA00.35,"Other or unspecified failed attempted abortion, complicated by genital tract or pelvic infection",,,,,"Other or unspecified failed attempted abortion, complicated by genital tract or pelvic infection"
JA00.36,"Other or unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage",,,,,"Other or unspecified failed attempted abortion, complicated by delayed or excessive haemorrhage"
JA00.37,"Other or unspecified failed attempted abortion, complicated by embolism",,,,,"Other or unspecified failed attempted abortion, complicated by embolism; abortion complicated by embolism NOS; unspecified type of abortion complicated by embolism"
JA00.38,"Other or unspecified failed attempted abortion, with other or unspecified complications",,,,,"Other or unspecified failed attempted abortion, with other or unspecified complications; Unspecified type of abortion complicated by shock; Abortion complicated by shock NOS; Abortion with circulatory collapse"
JA00.39,"Other or unspecified failed attempted abortion, without complication",,,,,"Other or unspecified failed attempted abortion, without complication; Failed attempted abortion NOS; attempted abortion; failed attempted termination of pregnancy; failed induced abortion; failed induction of abortion"
JA01,Ectopic pregnancy,,Any condition characterised by implantation of the embryo outside the endometrium and endometrial cavity during pregnancy.,ruptured ectopic pregnancy,,
JA01.0,Abdominal pregnancy,,A condition characterised by implantation of the embryo within the peritoneal cavity during pregnancy.,,Delivery of viable fetus in abdominal pregnancy; Maternal care for viable fetus in abdominal pregnancy,Abdominal pregnancy; abdomen pregnancy; intraperitoneal pregnancy
JA01.1,Tubal pregnancy,,"A condition characterised by implantation of the embryo within the fallopian tube (ampullary, isthmus, interstitium) during pregnancy.",Fallopian pregnancy; Tubal abortion,,Tubal pregnancy; Fallopian pregnancy; Rupture of fallopian tube due to pregnancy; Tubal abortion; ampullar pregnancy; fallopian tube pregnancy; tubal mole
JA01.2,Ovarian pregnancy,,A condition characterised by implantation of the embryo within the ovary during pregnancy.,,,Ovarian pregnancy
JA02,Molar pregnancy,,"A condition caused by the over-production of cells arising into the placenta during pregnancy. This condition is characterised by a pregnancy with abnormal placental growth in which the chorionic villi become hydropic, trophoblast proliferation and invasion of the uterine tissue within 10-16 weeks after conception, and a placental mass.",,malignant hydatidiform mole,
JA02.0,Complete hydatidiform mole,,"A condition caused by the over-production of cells arising into the placenta during pregnancy. This condition is characterised by a pregnancy with abnormal placental growth in which the chorionic villi become hydropic, slight to severe trophoblast proliferation and invasion of the uterine tissue within 10-16 weeks after conception, a placental mass, 25-30% theca lutein cysts, 15-20% persistent trophoblastic disease, 50% uterine size for dates, and vaginal bleeding, nausea, or vomiting. This condition leads to an absent fetus.",classical hydatidiform mole,,Complete hydatidiform mole; classical hydatidiform mole
JA02.1,Incomplete or partial hydatidiform mole,,"A condition caused by the over-production of cells arising into the placenta during pregnancy. This condition is characterised by a pregnancy with abnormal placental growth in which the chorionic villi become hydropic, slight to moderate trophoblast proliferation and invasion of the uterine tissue within 10-16 weeks after conception, a placental mass, theca lutein cysts, 1-5% persistent trophoblastic disease, small uterine size for dates, and vaginal bleeding, nausea, or vomiting. This condition leads to some fetal development and a missed abortion.",,,Incomplete or partial hydatidiform mole; PHM - [partial hydatidiform mole]; incomplete hydatidiform mole; partial hydatidiform mole
JA03,Missed abortion,,"A condition caused by genetic abnormality, abnormal cell division, or poor quality ovum or sperm. This condition is characterised by a failed pregnancy, immature fetal or embryonic death that is not expelled from the uterus for at least 8 weeks, and diminished uterine size. This condition may also present with maternal infection, blood clotting, fetal calcification, and resorption of conception products. Confirmation is by imaging.",Early fetal death with retention of dead fetus,Blighted ovum or nonhydatidiform mole; Molar pregnancy,Missed abortion; Early fetal death with retention of dead fetus; MA - [missed abortion]; early dead fetus retained; early fetal death with retention; missed miscarriage; silent miscarriage
JA04,Blighted ovum or nonhydatidiform mole,,"A condition caused by genetic abnormality, abnormal cell division, or poor quality ovum or sperm. This condition is characterised by a failed pregnancy, implantation of a fertilized egg without development into an embryo, haemorrhage into the decidua, and adjacent tissue necrosis.",Pathological ovum,,Blighted ovum or nonhydatidiform mole; Pathological ovum; anembryonic pregnancy; blighted ovum; blood mole; breus mole; carneous mole; fleshy mole; intrauterine mole NOS; molar pregnancy NEC; nonhydatidiform mole; retention of dead ovum
JA05,"Complications following abortion, ectopic or molar pregnancy",,"Any complication affecting pregnant females, caused by or subsequent to abortion, ectopic, and molar pregnancy.",,,
JA05.0,"Genital tract or pelvic infection following abortion, ectopic or molar pregnancy",,,,"Urinary tract infection, site not specified; septic or septicopyaemic embolism","Genital tract or pelvic infection following abortion, ectopic or molar pregnancy; infective abortion NOS; Cellulitis of pelvis following abortion; pelvic cellulitis following abortion; Endometritis following molar or ectopic pregnancy; Endometriosis following pregnancy with abortive outcome; Oophoritis following pregnancy with abortive outcome; Parametritis following pregnancy with abortive outcome; Pelvic peritonitis following pregnancy with abortive outcome; Peritoneal abscess following ectopic or molar pregnancy; Salpingitis following pregnancy with abortive outcome; Salpingo-oophoritis following molar or ectopic pregnancy; Acute salpingo-oophoritis following ectopic or molar pregnancy; Salpingo-oophoritis following pregnancy with abortive outcome; Sepsis following abortion; septic abortion; Septic shock following molar or ectopic pregnancy; Thrombophlebitis of pelvis following abortion"
JA05.1,"Delayed or excessive haemorrhage following abortion, ectopic or molar pregnancy",,,,,"Delayed or excessive haemorrhage following abortion, ectopic or molar pregnancy; Abortion with intravascular haemolysis; Afibrinogenaemia following pregnancy with abortive outcome; Defibrination syndrome following pregnancy with abortive outcome; Defibrination syndrome following molar or ectopic pregnancy; Disseminated intravascular coagulation following pregnancy with abortive outcome; Intravascular coagulation following pregnancy with abortive outcome"
JA05.2,"Embolism following abortion, ectopic or molar pregnancy",,,,,"Embolism following abortion, ectopic or molar pregnancy; Air embolism following pregnancy with abortive outcome; Amniotic fluid embolism following pregnancy with abortive outcome; Blood clot embolism following abortion; Blood-clot embolism following pregnancy with abortive outcome; Unspecified embolism following pregnancy with abortive outcome; Embolism NOS following pregnancy with abortive outcome; Pulmonary embolism following pregnancy with abortive outcome; Pyaemic embolism following pregnancy with abortive outcome; Pyemic embolism following molar or ectopic pregnancy; Septic embolism following molar or ectopic pregnancy; Septic or septicopyaemic embolism following pregnancy with abortive outcome; Soap embolism following pregnancy with abortive outcome"
JA05.3,"Shock following abortion, ectopic or molar pregnancy",,,,septic shock,"Shock following abortion, ectopic or molar pregnancy; Circulatory collapse following molar or ectopic pregnancy; Circulatory collapse following pregnancy with abortive outcome; Shock following molar or ectopic pregnancy; Shock following pregnancy with abortive outcome; Postoperative shock following pregnancy with abortive outcome"
JA05.4,"Renal failure following abortion, ectopic or molar pregnancy",,,,,"Renal failure following abortion, ectopic or molar pregnancy; Oliguria following molar or ectopic pregnancy; Oliguria following pregnancy with abortive outcome; Renal failure following molar or ectopic pregnancy; renal shutdown following molar or ectopic pregnancy; Acute renal failure following molar or ectopic pregnancy; Renal failure following pregnancy with abortive outcome; Acute renal failure following pregnancy with abortive outcome; renal shutdown following pregnancy with abortive outcome; Renal tubular necrosis following pregnancy with abortive outcome; Tubular kidney necrosis following ectopic or molar pregnancy; Uraemia following molar or ectopic pregnancy; Uraemia following pregnancy with abortive outcome"
JA05.5,"Metabolic disorders following abortion, ectopic or molar pregnancy",,,,,"Metabolic disorders following abortion, ectopic or molar pregnancy; Electrolyte imbalance following pregnancy with abortive outcome"
JA05.6,"Damage to pelvic organs and tissues following abortion, ectopic or molar pregnancy",,,,,"Damage to pelvic organs and tissues following abortion, ectopic or molar pregnancy; Laceration, perforation, tear or chemical damage of bladder following pregnancy with abortive outcome; Laceration, perforation, tear or chemical damage of bowel following pregnancy with abortive outcome; Laceration, perforation, tear or chemical damage of broad ligament following pregnancy with abortive outcome; Laceration, perforation, tear or chemical damage of cervix following pregnancy with abortive outcome; Laceration, perforation, tear or chemical damage of periurethral tissue following pregnancy with abortive outcome; Laceration, perforation, tear or chemical damage of uterus following pregnancy with abortive outcome; Rupture of bladder following abortion; Rupture of urethra following abortion; Laceration with abortion, not elsewhere classified"
JA05.7,"Other venous complications following abortion, ectopic or molar pregnancy",,,,,"Other venous complications following abortion, ectopic or molar pregnancy; Thrombosis of pregnancy following abortion"
JA20,"Pre-existing hypertension complicating pregnancy, childbirth or the puerperium",,"A condition affecting pregnant females, caused by previously diagnosed maternal hypertension. This condition is characterised by any complication during pregnancy, childbirth, and the puerperium as a result of a blood pressure reading above 140/90 mmHg prior to the 20th week of pregnancy, or persisting longer than 12 weeks postpartum. Confirmation is by sphygmomanometer.",,Pre-eclampsia superimposed on chronic hypertension,
JA20.0,"Pre-existing essential hypertension complicating pregnancy, childbirth or the puerperium",,"A condition affecting pregnant females, caused by previously diagnosed, or diagnosed within the first 20 weeks, hypertension. This condition is characterised by blood pressure of 140/90 mmHg or greater, leading to a complication during pregnancy, childbirth, and the puerperium. Confirmation is by sphygmomanometer.",,,"Pre-existing essential hypertension complicating pregnancy, childbirth or the puerperium; Essential hypertension specified as a reason for obstetric care during pregnancy, childbirth or the puerperium; primary hypertension specified as a reason for obstetric care during pregnancy, childbirth or the puerperium"
JA20.1,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth or the puerperium",,"A condition affecting pregnant females, caused by previously diagnosed, or diagnosed within the first 20 weeks, hypertension and associated heart disease. This condition is characterised by blood pressure of 140/90 mmHg or greater, leading to a complication during pregnancy, childbirth, and the puerperium. Confirmation is by sphygmomanometer.","Hypertensive heart disease specified as a reason for obstetric care during pregnancy, childbirth or the puerperium",,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth or the puerperium; Hypertensive heart disease specified as a reason for obstetric care during pregnancy, childbirth or the puerperium"
JA20.2,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth or the puerperium",,"A condition affecting pregnant females, caused by previously diagnosed, or diagnosed within the first 20 weeks, hypertension and associated renal disease. This condition is characterised by blood pressure of 140/90 mmHg or greater, leading to a complication during pregnancy, childbirth, and the puerperium. Confirmation is by sphygmomanometer.",,,"Pre-existing hypertensive renal disease complicating pregnancy, childbirth or the puerperium; Hypertensive renal disease specified as a reason for obstetric care during pregnancy, childbirth or the puerperium; Glomerular diseases with pre-existing hypertension in the puerperium"
JA20.3,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth or the puerperium",,Blood pressure of 140 mm Hg or greater systolic and/or 90 mm Hg or greater diastolic diagnosed preconception or in the first 20 weeks of pregnancy with associated heart and renal disease,"Hypertensive heart and renal disease specified as a reason for obstetric care during pregnancy, childbirth or the puerperium",,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth or the puerperium; Hypertensive heart and renal disease specified as a reason for obstetric care during pregnancy, childbirth or the puerperium"
JA20.4,"Pre-existing secondary hypertension complicating pregnancy, childbirth or the puerperium",,"A condition affecting pregnant females, caused by renal disease, endocrine disorders, or tumours. This condition is characterised by blood pressure greater than 140/90 mmHg prior to the 20th week of pregnancy, or persisting longer than 12 weeks postpartum, leading to a complication during pregnancy, childbirth, and the puerperium. Confirmation is by sphygmomanometer.","Secondary hypertension specified as a reason for obstetric care during pregnancy, childbirth or the puerperium",,"Pre-existing secondary hypertension complicating pregnancy, childbirth or the puerperium; Secondary hypertension specified as a reason for obstetric care during pregnancy, childbirth or the puerperium; Pre-existing nephritis with secondary hypertension complicating pregnancy, childbirth or puerperium; Pre-existing secondary hypertension complicating pregnancy, childbirth or the puerperium due to renal disease; Pre-existing secondary hypertension complicating pregnancy, childbirth or the puerperium due to tumours; Pre-existing secondary hypertension complicating pregnancy, childbirth or the puerperium due to endocrine disease"
JA21,Pre-eclampsia superimposed on chronic hypertension,,"A condition affecting pregnant females over 20 weeks gestation. This condition is characterised by systolic blood pressure greater than 140mmHg and diastolic greater or equal to 90mmHg on two occasions 4 hours apart in the presence of either proteinuria or other new onset maternal organ dysfunction characterised by one thrombocytopenia, elevated serum creatinine or liver transaminases, or neurological conditions or fetal growth restriction in a female diagnosed with pre-existing hypertension.",Superimposed pre-eclampsia,,"Pre-eclampsia superimposed on chronic hypertension; Pre-eclampsia superimposed on hypertension NOS; Pre-eclampsia superimposed on pre-existing hypertension; Pre-existing hypertension complicating pregnancy, childbirth and the puerperium complicated by pre-eclampsia; Superimposed pre-eclampsia; pre-eclampsia added to pre-existing hypertension; pre-eclampsia or eclampsia with pre-existing hypertension; pre-existing hypertensive disorder with superimposed proteinuria; proteinuria complicating pregnancy, childbirth or puerperium, superimposed on pre-existing hypertensive disorder; puerperal pre-eclampsia with pre-existing hypertension; superimposed PET - [pre-eclamptic toxaemia]; superimposed PIH - [pregnancy-induced hypertension]"
JA22,Gestational oedema or proteinuria without hypertension,,"A condition affecting pregnant females, characterised by excessive systemic fluid build-up and serum proteins in the urine, without an abnormally elevated blood pressure induced by pregnancy.",Pregnancy-induced oedema and proteinuria without hypertension,,Gestational oedema or proteinuria without hypertension; Pregnancy-induced oedema and proteinuria without hypertension
JA22.0,Gestational proteinuria without hypertension,,,,,"Gestational proteinuria without hypertension; proteinuria complicating pregnancy; puerperal albuminuria; Gestational proteinuria, intermittent; Gestational proteinuria, persistent"
JA22.1,Gestational oedema without hypertension,,,,,Gestational oedema without hypertension; oedema of pregnancy
JA22.2,Gestational oedema with proteinuria without hypertension,,The accumulation of fluid and proteinuria due to the physiological alterations of pregnancy in the absence of hypertension,,,Gestational oedema with proteinuria without hypertension; gestational oedema with proteinuria; pregnancy proteinuria with oedema; Puerperal albuminuria with oedema
JA23,Gestational hypertension,,"A condition affecting pregnant females, characterised by systolic blood pressure greater than 140mmHg and/or a diastolic blood pressure greater or equal to 90mmHg on two occasions, 4 hours or more apart. Can be newly diagnosed after 20 weeks gestation or before 1 week postpartum. Confirmation is by measurement of blood pressure, liver and kidney functions test, and urine test.",,,Gestational hypertension; Gestational hypertension NOS; PIH - [pregnancy-induced hypertension]; Pregnancy-induced hypertension NOS; gestational [pregnancy-induced] hypertension without significant proteinuria; hypertension induced by pregnancy; mild proteinuric hypertension of pregnancy
JA24,Pre-eclampsia,,"This condition is characterised by systolic blood pressure greater than 140 mmHg and/or diastolic greater or equal to 90 mmHg on two occasions 4 hours or more apart in the presence of either proteinuria or other new onset maternal organ dysfunction characterised by one thrombocytopenia, elevated serum creatinine or liver transaminases, or neurological conditions or fetal growth restriction.",,Pre-eclampsia superimposed on chronic hypertension,
JA24.0,Mild to moderate pre-eclampsia,,"This condition is characterised by systolic blood pressure greater than 140 mmHg and/or diastolic greater or equal to 90 mmHg on two occasions 4 hours or more apart in the presence of either proteinuria or other new onset maternal organ dysfunction characterised by one thrombocytopenia, elevated serum creatinine or liver transaminases, or neurological conditions or fetal growth restriction.",,,Mild to moderate pre-eclampsia; Mild pre-eclampsia; Moderate pre-eclampsia; moderate proteinuric hypertension of pregnancy
JA24.1,Severe pre-eclampsia,,"This condition is characterised by systolic blood pressure greater than 160 mmHg and/or diastolic greater or equal to 110 mmHg on two occasions 4 hours or more apart in the presence of either proteinuria or other new onset maternal organ dysfunction characterised by one thrombocytopenia, elevated serum creatinine or liver transaminases, or neurological conditions or fetal growth restriction.",,,Severe pre-eclampsia; severe PET - [pre-eclamptic toxaemia]; severe pre-eclamptic toxaemia; severe puerperal pre-eclampsia; Severe pre-eclamptic albuminuria; Severe proteinuric hypertension of pregnancy
JA24.2,HELLP syndrome,Haemolysis - elevated liver enzymes - low platelets,"Severe preeclampsia associated with haemolysis, elevated liver enzymes, or low platelets",,,"HELLP syndrome; HELLP - [haemolysis, elevated liver enzymes and low platelet] syndrome; haemolysis-elevated liver enzymes-low platelet count syndrome; syndrome of haemolysis, elevated liver enzymes and low platelet [HELLP]; Haemolysis - elevated liver enzymes - low platelets"
JA25,Eclampsia,,"Any condition affecting pregnant females, characterised by seizure or convulsions newly arising in pregnancy. The condition is often associated with pregnancy-induced hypertension, convulsions, seizure, anxiety, epigastric pain, severe headache, blurred vision, proteinuria, and oedema that may occur during pregnancy, labour, or the puerperium.",,,Eclampsia
JA25.0,Eclampsia in pregnancy,,"This condition is characterised by seizure or convulsions newly arising in pregnancy. The condition is often associated with pregnancy-induced hypertension, convulsions, seizure, anxiety, epigastric pain, severe headache, blurred vision, proteinuria, and oedema that occurs during pregnancy.",,,Eclampsia in pregnancy
JA25.1,Eclampsia in labour,,"This condition is characterised by seizure or convulsions newly arising in pregnancy. The condition is often associated with pregnancy-induced hypertension, convulsions, seizure, anxiety, epigastric pain, severe headache, blurred vision, proteinuria, and oedema that occurs during labour.",,,Eclampsia in labour
JA25.2,Eclampsia in the puerperium,,"This condition is characterised by seizure or convulsions newly arising in pregnancy. The condition is often associated with pregnancy-induced hypertension, convulsions, seizure, anxiety, epigastric pain, severe headache, blurred vision, proteinuria, and oedema that occurs during the puerperium.",,,Eclampsia in the puerperium; postpartum eclampsia; puerperal eclampsia
JA25.3,"Eclampsia, time period unspecified",,Onset of convulsions in a woman with pre-eclampsia not attributable to other causes without a specific onset time.,,,"Eclampsia, time period unspecified; Eclampsia NOS; eclamptic coma; eclamptic toxaemia; toxaemia with convulsions; Convulsions following gestational [pregnancy-induced] hypertension with significant proteinuria; Convulsions following gestational [pregnancy-induced] hypertension without significant proteinuria; Convulsions following gestational [pregnancy-induced] oedema and proteinuria without hypertension; Convulsions following pre-existing hypertension complicating pregnancy, childbirth and the puerperium; Convulsions following pre-existing hypertensive disorder with superimposed proteinuria; Convulsions following unspecified maternal hypertension; Eclampsia with pregnancy-induced or pre-existing hypertension"
JA40,Haemorrhage in early pregnancy,,,,Abortive outcome of pregnancy,
JA40.0,Threatened abortion,,A bloody vaginal discharge of bleeding appears through a closed cervical os during the first half of pregnancy.,Haemorrhage specified as due to threatened abortion,,Threatened abortion; Haemorrhage specified as due to threatened abortion; spontaneous threatened abortion; threatened miscarriage
JA41,Antepartum haemorrhage,,,,Haemorrhage in early pregnancy,
JA41.0,Antepartum haemorrhage with coagulation defect,,,,,"Antepartum haemorrhage with coagulation defect; antepartum haemorrhage associated with coagulation defect; antepartum haemorrhage with coagulation defect, unspecified; Antepartum haemorrhage associated with hyperfibrinolysis; excessive antepartum haemorrhage associated with hyperfibrinolysis; Antepartum haemorrhage associated with hypofibrinogenaemia; excessive antepartum haemorrhage associated with hypofibrinogenaemia; Antepartum haemorrhage with afibrinogenemia; excessive antepartum haemorrhage associated with afibrinogenaemia; Antepartum haemorrhage with blood dyscrasia; Antepartum haemorrhage with disseminated intravascular coagulation; excessive antepartum haemorrhage associated with disseminated intravascular coagulation; Antepartum haemorrhage with fibrinolysis; Defibrination syndrome with antepartum haemorrhage"
JA42,Intrapartum haemorrhage,,,,Antepartum haemorrhage; Maternal care related to placenta praevia or low lying placenta; Postpartum haemorrhage; Maternal care related to premature separation of placenta,
