Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
LA02.01,Myelomeningocele without hydrocephalus,,"A condition caused by failure of the neural tube to close completely during fetal development. This condition is characterised by nerve damage. This condition may also present with syringomyelia, hip dislocation, headache, nausea, vomiting, blurry vision, balance problems, bladder control problems, meningitis, or mental impairment.",,,Myelomeningocele without hydrocephalus; Total spina bifida cystica without hydrocephalus; Thoracolumbosacral spina bifida cystica without hydrocephalus; Lumbosacral spina bifida cystica without hydrocephalus; Cervical spina bifida cystica without hydrocephalus; Cervicothoracic spina bifida cystica without hydrocephalus; Upper thoracic spina bifida cystica without hydrocephalus
LA02.02,Myelocystocele,,"A condition caused by failure of the neural tube to close completely during fetal development. The condition is characterised by skin covered lumbosacral masses, an arachnoid lined meningocele that is directly continuous with the spinal subarachnoid space, and a low lying hydromyelic spinal cord that traverses the meningocele and expands into a large terminal cyst. This condition can present with neural damage and consequent impairment of function below the site of the myelocystocele.",,,Myelocystocele
LA02.1,Spina bifida aperta,,"A condition caused by failure of the neural tube to correctly develop during the antenatal period. This condition is characterised by nerve damage originating from a known location in the spine, signified by the presence of a meningocele or myelomeningocele. This condition may present with physical or mental impairment.",,,Spina bifida aperta; Open spina bifida; Spina bifida aperta with tethered spinal cord; Spina bifida manifesta; Spina bifida without hydrocephalus; Total spina bifida aperta; Total open spina bifida; Total spina bifida without hydrocephalus; Thoracolumbosacral spina bifida aperta; Thoracic spina bifida without hydrocephalus; Thoracolumbosacral open spina bifida; Thoracolumbosacral spina bifida without hydrocephalus; dorsal spina bifida NOS; spina bifida aperta of thoracic spine; spina bifida of dorsal region; thoracic spina bifida; thoracic spina bifida aperta; thoracolumbar spina bifida NOS; Lumbosacral spina bifida aperta; Lumbar spina bifida without hydrocephalus; Lumbosacral open spina bifida; Lumbosacral spina bifida without hydrocephalus; lumbar spina bifida; lumbosacral spina bifida; lumbosacral spina bifida NOS; spina bifida of lumbar region; Cervical spina bifida aperta; Cervical open spina bifida; Cervical spina bifida without hydrocephalus; cervical spina bifida; spina bifida aperta of cervical spine; Cervicothoracic spina bifida aperta; Cervicothoracic open spina bifida; Cervicothoracic spina bifida without hydrocephalus; Upper thoracic spina bifida aperta; Upper thoracic open spina bifida; Upper thoracic spina bifida without hydrocephalus
LA03,Arnold-Chiari malformation type II,,"A condition caused by failure of the brain and spinal cord to correctly develop during the antenatal period. This condition is characterised by extension of both cerebellar and brain stem tissue into the foramen magnum. This condition may present with partial or complete absence of the cerebellar vermis, myelomeningocele, neck pain, balance problems, muscle weakness, limb numbness, dizziness, vision problems, difficulty swallowing, ringing in the ears, hearing loss, vomiting, insomnia, depression, or impairment of motor skills.",,Arnold-Chiari malformation type I,Arnold-Chiari malformation type II; Arnold-Chiari malformation NOS; Arnold-Chiari obstruction type II; Arnold-Chiari syndrome NOS; Chiari malformation type II
LA04,Congenital hydrocephalus,,"A disease caused by failure of the brain to correctly develop during the antenatal period. This condition is characterised by a rapid increase in head circumference or an unusually large head size due to excessive accumulation of cerebrospinal fluid in the brain. This condition may also present with vomiting, sleepiness, irritability, downward deviation of the eyes, or seizures. Confirmation is through observation of cerebrospinal fluid within cerebral ventricles by imaging.",Hydrocephalus in newborn,Arnold-Chiari malformation type I; Arnold-Chiari malformation type II; Hydrocephalus due to congenital toxoplasmosis; Myelomeningocele with hydrocephalus,
LA04.0,Hydrocephalus with stenosis of the aqueduct of Sylvius,,"Hydrocephalus with stenosis of aqueduct of Sylvius (HSAS) or Bickers-Adams syndrome is characterised by the association of hydrocephaly, severe intellectual deficit, spasticity and adducted thumbs, and is part of the L1 syndrome (see this term).",Stenosis of the aqueduct of Sylvius,,Hydrocephalus with stenosis of the aqueduct of Sylvius; Atresia of the aqueduct of Sylvius; Bicker-Adams syndrome; Stenosis of the aqueduct of Sylvius; anomaly of aqueduct of sylvius; aqueduct of Sylvius stricture; aqueduct of sylvius septum; congenital aqueduct of Sylvius occlusion; congenital obstruction of aqueduct of Sylvius; congenital stenosis of aqueduct of Sylvius; deformity of aqueduct of sylvius; hydrocephalus with aqueduct of Sylvius stricture
LA05,Cerebral structural developmental anomalies,,Any condition caused by failure of the brain to correctly develop during the antenatal period.,,Encephalocele,
LA05.0,Microcephaly,,"A condition caused by failure of the head to correctly develop during the antenatal period. This condition is characterised by a head size that is significantly smaller than normal for their age and sex. This condition may also present with developmental delays, difficulties with balance and coordination, short stature, hyperactivity, mental retardation, seizures, or other neurological abnormalities.",Micrencephaly,Syndromes with microcephaly as a major feature,Microcephaly; Micrencephalon; Micrencephaly; Microencephaly; brain hypoplasia; brain nondevelopment; cephalic hypoplasia; congenital microcephaly; microcephalic; microcephalus; nanocephaly; undeveloped brain; undeveloped cerebrum; Congenital skull deformity with microcephaly; absence of skull bone with microcephaly; anomaly of skull with microcephaly; skull agenesis with microcephaly; Hydromicrocephaly; Autosomal dominant primary microcephaly
LA05.1,Megalencephaly,,"A condition caused by failure of the brain to correctly develop during the antenatal period. This condition is characterised by increased size or weight of an otherwise correctly formed brain. This condition may also present with seizures, motor deficits, mental retardation and mild cognitive impairment.",,,Megalencephaly; Macrencephaly; Macroencephaly; Bilateral megalencephaly; Bilateral macrencephaly; Bilateral macroencephaly; Hemimegalencephaly; Unilateral macrencephaly; Unilateral macroencephaly; Unilateral megalencephaly
LA05.2,Holoprosencephaly,,"Holoprosencephaly is a brain malformation resulting from incomplete cleavage of the prosencephalon, occurring between the 18th and the 28th day of gestation and affecting both the forebrain and the face. In most of the cases, facial anomalies are observed: cyclopia, proboscis and median or bilateral cleft lip/palate in severe forms, and ocular hypotelorism or solitary median maxillary central incisor in minor forms. These latter midline defects can occur without the cerebral malformations (microforms). Children with HPE have many medical problems: developmental delay and feeding difficulties, epilepsy, and instability of temperature, heart rate and respiration. Endocrine disorders like diabetes insipidus, adrenal hypoplasia, hypogonadism, thyroid hypoplasia and growth hormone deficiency are frequent.",,,"Holoprosencephaly; HPE - [holoprosencephaly]; Lobar holoprosencephaly; Lobar HPE - [holoprosencephaly]; Semilobar holoprosencephaly; Semilobar HPE - [holoprosencephaly]; Alobar holoprosencephaly; Alobar HPE - [holoprosencephaly]; Microform holoprosencephaly; Holoprosencephaly, minor form; Holoprosencephaly-like; Holoprosencephaly, middle interhemispheric variant; Holoprosencephaly, midline interhemispheric variant; middle interhemispheric fusion; syntelencephaly; Holoprosencephaly with congenital nasal pyriform aperture stenosis; Apertura pyriformis with holoprosencephaly; Congenital nasal pyriform aperture hypoplasia with holoprosencephaly; Congenital stenosis of apertura pyriformis with holoprosencephaly; Holoprosencephaly with cyclopia or synophthalmia"
LA05.3,Corpus callosum agenesis,,"Corpus callosum agenesis is the most common brain malformation and is characterised by total or partial absence of the main interhemispheric commissure, the corpus callosum.",,,Corpus callosum agenesis; ACC - [agenesis of corpus callosum]; absence of corpus callosum; absent corpus callosum; aplasia of corpus callosum; congenital absence of corpus callosum; congenital malformation of corpus callosum; deformity of corpus callosum; hypoplasia of corpus callosum; hypoplastic corpus callosum
LA05.4,Arrhinencephaly,,A condition caused by failure of the olfactory organs to correctly develop during the antenatal period. This condition is characterised by absence of the olfactory bulbs and tracts.,,,Arrhinencephaly; Arhinencephaly
LA05.5,Abnormal neuronal migration,,"Any condition caused by abnormal migration of neuronal cells during the antenatal period. These conditions may present with poor muscle tone and motor function, seizures, developmental delays, mental retardation, failure to grow and thrive, difficulties with feeding, swelling in the extremities or microcephaly.",,Lissencephaly,
LA05.50,Polymicrogyria,,"Polymicrogyria (PMG) is a cerebral cortical malformation characterised by excessive cortical folding and by shallow sulci. Microscopic examination reveals abnormal cortical layering. Topographic distribution of PMG is variable, but bilateral symmetrical perisylvian PMG (BPP) is the most frequent form. PMG is manifested by mild intellectual deficit, epilepsy, and pseudobulbar palsy, which causes difficulties with speech learning and feeding. The severity of PMG is highly dependent on the location and size of the affected area.",,,Polymicrogyria; Bilateral polymicrogyria; Bilateral perisylvian polymicrogyria; Bilateral frontoparietal polymicrogyria; Bilateral parasagittal parieto-occipital polymicrogyria; Bilateral frontal polymicrogyria; Bilateral generalised polymicrogyria; Unilateral polymicrogyria; Unilateral hemispheric polymicrogyria; Unilateral focal polymicrogyria
LA05.51,Cortical dysplasia,,"A condition caused by failure of the cortex to correctly develop during the antenatal period, or by trauma. This condition is characterised by epileptic seizures. This condition may also present with learning impairments.",,,Cortical dysplasia; Focal cortical dysplasia; Focal cortical dysplasia type I; Focal cortical dysplasia type Ia; Focal cortical dysplasia type Ib; Focal cortical dysplasia type Ic; Focal cortical dysplasia type II; Focal cortical dysplasia type IIa; Focal cortical dysplasia type IIb; Central bilateral macrogyria; Rolandic and perisylvian dysplasia
LA05.6,Encephaloclastic disorders,,,,,
LA05.60,Porencephaly,,"Porencephaly is characterised by a circumscribed intracerebral cavity of variable size that may be bordered by abnormal polymicrogyric grey matter. In extreme cases, this cavity may result in a communication between the pial surface and the ventricle; this is termed schizencephaly.",,,Porencephaly; Familial porencephaly
LA05.61,Schizencephaly,,"Schizencephaly is a rare congenital cerebral malformation characterised by the presence of linear clefts in one or both hemispheres of the brain, extending from the lateral ventricles to the pial surface of the cortex, and that lead to a variety of neurological symptoms such as epilepsy, motor deficits, and psychomotor retardation.",,,Schizencephaly; Schizencephalia
LA05.62,Hydranencephaly,,"A condition caused by failure of the cerebral hemispheres to develop during the antenatal period. This condition is characterised by a lack of a forebrain upon imaging. This condition may present with visual impairment, lack of growth, deafness, blindness, spastic quadriparesis, or intellectual deficits.",,,Hydranencephaly; Hemihydranencephaly
LA05.7,Brain cystic malformations,,"A disease caused by expansion of the roof plate of the brain vesicle, or by extraaxial structures such as an arachnoid membrane or migrating ependymal cells. This disease is characterised by the presence of fluid filled cysts in the brain. This disease may present with asymmetry of the skull, brain compression, raised intracranial pressure, hydrocephalus, bleeding or seizures. This disease may also be asymptomatic. Confirmation is through observation of intracerebral cysts by imaging.",,Dandy-Walker malformation with hydrocephalus; Acquired porencephalic cysts; Dandy-Walker malformation without hydrocephalus,Brain cystic malformations; Congenital cerebral cysts; congenital brain cyst; congenital cerebral porosis; congenital cystic brain degeneration; Glioependymal or ependymal cysts; Choroid plexus cysts; cyst of choroid plexus; Congenital brain third ventricle colloid cyst; congenital third ventricle brain cyst
LA05.8,Colpocephaly,,A condition caused by the white matter in the posterior cerebrum failing to develop or thicken during the antenatal period. This condition is characterised by the occipital horns – the posterior or rear portion of the lateral ventricles (cavities) of the brain – being larger than normal.,,Porencephaly; stenosis of interventricular foramen,Colpocephaly; Vesiculocephaly
LA06,Cerebellar structural developmental anomalies,,Any condition caused by failure of the brain to correctly develop during the antenatal period.,,Arnold-Chiari malformation type I; Arnold-Chiari malformation type II,
LA06.0,Dandy-Walker malformation,,"Dandy-Walker malformation is the association of three signs: hydrocephalus, partial or complete absence of the cerebellar vermis, and posterior fossa cyst contiguous with the fourth ventricle.",,,Dandy-Walker malformation; Dandy Walker cyst; Dandy-Walker deformity; Dandy-Walker syndrome; atresia of foramen of Luschka; atresia of foramen of Magendie; congenital blockage of foramen Magendie; Dandy-Walker malformation with hydrocephalus; congenital blocked foramen Magendie with hydrocephalus; Dandy-Walker malformation without hydrocephalus; Cystic cerebrospinal fluid collection due to Dandy walker malformation
LA06.1,Hypoplasia or agenesis of cerebellar hemispheres,,"Cerebellar hypoplasia corresponds to underdevelopment of cerebellar structures that can involve the vermis and/or the cerebellar hemispheres from partial to total agenesis. It has been described in the context of various clinical entities: chromosomal anomalies, in utero exposure to toxins and infectious agents, metabolic disorders (disorders of glycosylation and CoQ10 deficiencies), and a wide variety of rare genetic neurological diseases. It can be confined to the cerebellum, or affect other CNS structures: the midbrain (molar tooth syndromes), pons and medulla (ponto-cerebellar hypoplasia), cerebral cortex (lissencephaly cerebellar hypoplasia syndromes).",,PHACE syndrome,Hypoplasia or agenesis of cerebellar hemispheres; Isolated unilateral hemispheric cerebellar hypoplasia; Isolated bilateral hemispheric cerebellar hypoplasia
LA06.2,Focal cerebellar dysplasia,,"A condition caused by failure of the cerebellum to correctly develop during the antenatal period. This condition may present with hypotonia, facial deformities, abnormalities in eyes or in ocular motricity, cognitive deficiencies, or motor dysfunction. Confirmation is through observation of a malformed cerebellum by imaging.",,,Focal cerebellar dysplasia
LA07,"Structural developmental anomalies of the neurenteric canal, spinal cord or vertebral column",,"Any condition caused by failure of the neurenteric canal, spinal cord and vertebral column to correctly develop during the antenatal period.",,,
LA07.0,Primary tethered cord syndrome,,"A condition caused by failure of the spinal cord to correctly develop during the antenatal period. This condition is characterised by tethering of the spinal cord to the spinal canal. This condition may present with lower back skin appendages, radicular pain, weakness, asymmetric hyporeflexia, spasticity, sensory changes, bowel or bladder dysfunction, or motor dysfunction. Confirmation is through observation of a tethered spinal cord by imaging.",,,Primary tethered cord syndrome
LA07.1,Diastematomyelia,,"A condition caused by failure of the spinal cord during the antenatal period. This condition is characterised by separation of the spinal cord into two parts by a rigid or fibrous septum. This condition may present with misformed vertebrae, pain, weakness, impaired gait, sensory changes in the legs, or sphincter disturbance. Confirmation is through observation of a septum-bifurcated spinal cord by imaging.",Split cord malformation,,Diastematomyelia; Split cord malformation; diplomyelia
LA07.2,Amyelia,,A condition caused by malformation of the spinal cord during the antenatal period. This condition is characterised by absence of sections of the spinal cord.,Spinal cord agenesis,,Amyelia; Spinal cord agenesis
LA07.3,Primary syringomyelia or hydromyelia,,A condition caused by failure of the spinal canal to correctly develop during the antenatal period. This condition is characterised by a cavity within the spinal cord in which cerebrospinal fluid can accumulate. Confirmation is through observation of a fluid filled cavity within the spinal cord by imaging.,,Idiopathic syringomyelia; Syringomyelia; Syringomyelia due to certain specified cause,Primary syringomyelia or hydromyelia; Congenital syringomyelia or hydromyelia; Congenital hydromyelia; Hydromyelia; Hydrorachis; Primary syringomyelia
LA07.4,Arnold-Chiari malformation type I,,"A condition caused by failure of the cerebellum to correctly develop during the antenatal period. This condition is characterised by extension of the cerebellar tonsils into the foramen magnum, without involving the brain stem. This condition may present as asymptomatic. Confirmation is through observation of the cerebellar tonsil extension by imaging.",,Arnold-Chiari malformation type II,Arnold-Chiari malformation type I; Arnold-Chiari obstruction type I; Chiari malformation type I
LA10,Structural developmental anomalies of ocular globes,,Any condition caused by failure of the ocular globes to correctly develop during the antenatal period.,,Holoprosencephaly with cyclopia or synophthalmia,
LA10.0,Microphthalmos,,,Dysplasia of eye; Hypoplasia of eye; Rudimentary eye,,"Microphthalmos; Dysplasia of eye; Hypoplasia of eye; Isolated nanophthalmos; Microphthalmia; Rudimentary eye; globe of eye small; small eyeball; Non-colobomatous microphthalmia; Non-colobomatous microphthalmia, unilateral; Non-colobomatous microphthalmia, bilateral; Colobomatous microphthalmia; Colobomatous microphthalmia, unilateral; Colobomatous microphthalmia, bilateral"
LA10.1,Clinical anophthalmos,,"This refers to the clinical absence of one or both eyes. Both the globe (human eye) and the ocular tissue are missing from the orbit. The absence of the eye will cause a small bony orbit, a constricted mucosal socket, short eyelids, reduced palpebral fissure and malar prominence. Genetic mutations, chromosomal abnormalities, and prenatal environment can all cause anophthalmia. Anophthalmia is an extremely rare disease and is mostly rooted in genetic abnormalities.",Agenesis of eye; Aplasia of eye,,Clinical anophthalmos; Agenesis of eye; Anophthalmia; Aplasia of eye; Congenital absence of eye; anophthalmos NOS
LA10.2,Buphthalmos,,A condition characterised by enlargement of the globe of the eye.,,,"Buphthalmos; Cystic eyeball; buphthalmia; Buphthalmos, unilateral; Cystic eyeball, unilateral; Buphthalmos, bilateral; Cystic eyeball, bilateral"
LA10.3,Congenital macrophthalmos,,A condition caused by failure of the eye to develop correctly during the antenatal period. This condition is characterised by enlargement of the globe of the eye.,,macrophthalmos in congenital glaucoma,"Congenital macrophthalmos; macrophthalmia; macrophthalmos; megalophthalmia; megalophthalmos; Congenital macrophthalmos, unilateral; Congenital macrophthalmos, bilateral"
LA11,Structural developmental anomalies of the anterior segment of eye,,Any condition caused by failure of the anterior segment of the eye to correctly develop during the antenatal period.,,,
LA11.0,Blue sclera,,"A condition of the eye, characterised by transparency of the sclera such that the blue uvea is visible.",,,"Blue sclera; Blue sclera, unilateral; Blue sclera, bilateral"
LA11.1,Structural developmental anomalies of cornea,,Any condition caused by failure of the cornea to correctly develop during the antenatal period.,,,"Structural developmental anomalies of cornea; Malformations of cornea; Cornea plana; Flat cornea; Cornea plana, unilateral; Cornea plana, bilateral; Megalocornea; MGCN - [megalocornea]; congenital macrocornea; congenital megalocornea; cornea enlarged; Megalocornea, unilateral; Megalocornea, bilateral; Keratoglobus; cornea globular; Microcornea; Microcornea, unilateral; Microcornea, bilateral; Sclerocornea; Sclerocornea, unilateral; Sclerocornea, bilateral; Congenital corneal dystrophy"
LA11.2,Anterior segment dysgenesis,,"A condition caused by failure of the anterior structures of the eye to correctly develop during the antenatal period. This condition may present with iris hypoplasia, irregular and misplaced pupils, hazy corneas, or attachments of the iris to the cornea.",,,Anterior segment dysgenesis; Axenfeld anomaly; Axenfeld syndrome; Rieger-Axenfeld anomaly
LA11.3,Aniridia,,Aniridia is a congenital ocular malformation characterised by the complete or partial absence of the iris. It can be isolated or part of a syndrome (isolated and syndromic aniridia).,,,"Aniridia; Absence of iris; absent iris; agenesis of iris; aplasia of iris; congenital absence of iris; congenital aniridia; hereditary aniridia; irideremia; sporadic aniridia; Aniridia, unilateral; Aniridia, bilateral"
LA11.4,Coloboma of iris,,"A disease of the eye, caused by trauma or congenital genetic mutation. This disease is characterised by notches or gaps in iris.",,,"Coloboma of iris; Coloboma NOS; cleft iris; coloboma of eye; coloboma of iris, choroid and retina; congenital coloboma of iris; congenital ocular coloboma; notched iris; ocular coloboma; Coloboma of iris, unilateral; Coloboma of iris, bilateral"
LA11.5,Congenital corneal opacity,,A condition caused by failure of the cornea to correctly develop during the antenatal period. This condition is characterised by opacity of the cornea.,,,"Congenital corneal opacity; Congenital corneal opacity, unilateral; Congenital corneal opacity, bilateral; Posterior polymorphous corneal dystrophy; PPCD - [Posterior polymorphous corneal dystrophy] C1 or C2; Congenital hereditary endothelial dystrophy type 1; CHED - [Congenital hereditary endothelial dystrophy] C1; Congenital leucoma"
LA11.6,Structural disorders of the pupil,,,,,
LA11.60,Irregular pupil of the eye,,,,,Irregular pupil of the eye; Pupillary abnormalities; unequal pupils
LA11.61,Iridoschisis,,,,,Iridoschisis
LA11.62,Anomalies of pupillary function,,This is a group of conditions associated with pupillary function which is to regulate the amount of light that enters the eye controlled by the muscular structures of the iris.,,,Anomalies of pupillary function; abnormal pupillary function; anomaly of pupil function; anomaly of pupil reaction; disorder of pupil; pupillary disorder; Myosis; Miosis; pupillary miosis; Hippus; pupillary athetosis; Iridoplegia; paralysis of iris; Mydriasis; dilatation of pupil; mydriatic pupil; pupillary dilatation; pupillotonia; Myotonia of pupil; myotonic pupil
LA12,Structural developmental anomalies of lens or zonula,,Any condition caused by failure of the lens and zonula to correctly develop during the antenatal period.,,,
LA12.0,Coloboma of lens,,,,,"Coloboma of lens; Coloboma of lens, unilateral; Coloboma of lens, bilateral; Persistent tunica vasculosa lentis; tunica vasculosa lentis"
LA12.1,Congenital cataract,,"Partial or complete opacity on or in the lens or capsule of one or both eyes, impairing vision or causing blindness; typically diagnosed at birth",,,Congenital cataract; congenita cataracta; congenital cortical cataract; crystalline cataract; Volkmann-type congenital cataract; Pulverulent cataract; Dusty cataract; Cataract with Y-shaped suture opacities; Coppock-like cataract; Hutterite-type cataract; Anterior polar cataract; Anterior subcapsular cataract; Cerulean cataract; Blue-dot cataract; Cataracta cerulea; Cerulea cataracta; Coralliform cataract; Cataracta coralliformis; Coralliformis cataracta; Nuclear cataract; Partial congenital cataract; Posterior polar cataract; Total congenital cataract; Zonular cataract; Lamellar cataract; Coronary cataract; coronaria cataracta; Anterior pyramidal cataract; Central cataract; Centralis pulverulenta cataracta; Anterior and posterior axial embryonal cataract
LA12.2,Congenital aphakia,,"Congenital primary aphakia is a developmental eye defect characterised by an absence of the lens, and can be associated with variable secondary ocular defects (including aplasia/dysplasia of the anterior segment of the eye, microphthalmia, and in some cases absence of the iris, retinal dysplasia, or sclerocornea).",,,"Congenital aphakia; agenesis of lens; congenital absence of lens; Primary aphakia, unilateral; Primary aphakia, bilateral"
LA12.3,Spherophakia,,"A disease of the eye, caused by homozygous mutations in the LTBP2 gene (isolated spherophakia), or by other genetic mutations. This disease is characterised by small, spherical lenses. This disease can also present with lenticular myopia, glaucoma, or sublation of the lens into the vitreous cavity.",,,"Spherophakia; congenital spherophakia; microspherophakia NOS; Spherophakia, unilateral; microspherophakia NOS, unilateral; Spherophakia, bilateral; microspherophakia NOS, bilateral"
LA13,Structural developmental anomalies of the posterior segment of eye,,"Any condition caused by failure of the posterior segment of the eye to correctly develop during the antenatal period. These conditions are characterised by clinical, functional, or morphological changes to the posterior segment of the eye.",,,
LA13.0,Congenital anomalies of the vitreous,,,,,"Congenital anomalies of the vitreous; Congenital vitreous cysts; Congenital malformation of vitreous humour, not otherwise specified; congenital malformation of vitreous humour; Congenital vitreous opacity; Persistent canal of Cloquet; persistent hyaloid artery; remains of canal of Cloquet"
LA13.1,Coloboma of choroid or retina,,A condition of the eye characterised by absence of the retina in the lower inside corner of the eye.,,,"Coloboma of choroid or retina; chorioretinal coloboma; Coloboma of choroid or retina, unilateral; Coloboma of choroid or retina, bilateral"
LA13.2,Coloboma of macula,,A disease caused by malformation of the macula due to retinal inflammation during the antenatal period or by congenital genetic mutation. This disease is characterised by a clearly delineated defect in the macula.,,,"Coloboma of macula; Coloboma of macula, unilateral; Coloboma of macula, bilateral"
LA13.3,Congenital vitreoretinal dysplasia,,Any disease caused by the maldevelopment of the vitreous and retina.,,,Congenital vitreoretinal dysplasia; Familial exudative vitreoretinopathy; Criswick-Schepens syndrome; FEVR - [familial exudative vitreoretinopathy]; Teratogenic congenital retinal dysplasia; Genetic congenital retinal dysplasia; Congenital anomaly of retina; congenital malformation of retina; Anomaly of fovea centralis; fovea centralis aplasia; Anomaly of retinal artery; Congenital hypoplasia of retinal artery; hypoplasia of retinal artery; Congenital stricture of retinal artery; Displacement of macula; macular displacement; Medullated fibres of retina; Congenital retinoschisis; Congenital pigmentation of retina
LA13.5,Congenital retinal aneurysm,,,,,Congenital retinal aneurysm
LA13.6,Congenital malformations of choroid,,"These are single or multiple defects of the morphogenesis of the choroid, the vascular layer of the eye, identifiable at birth or during the intrauterine life.",,,Congenital malformations of choroid; choroid anomaly; choroid deformity; congenital anomaly of choroid; Congenital crescent or conus choroid; Congenital pigmentation disorder of choroid
LA13.7,Congenital malformation of optic disc,,,,,
LA13.70,Isolated optic nerve hypoplasia,,,,,Isolated optic nerve hypoplasia
LA13.71,Optic nerve aplasia,,,,,Optic nerve aplasia
LA13.72,Congenitally elevated optic disc,,,,,Congenitally elevated optic disc; Drusen of optic disc; optic disc drusen; optic disk drusen; optic nerve head drusen; Pseudopapilloedema of optic disc; Congenital pseudopapilloedema
LA13.73,Optic disc dysplasia,,deformed optic discs that fail to conform to any recognizable diagnostic category,,,Optic disc dysplasia
LA13.74,Megalopapilla,,,,,Megalopapilla
