Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
NA02.2,Orbital fracture,,,,,
NA02.20,Fracture of orbital roof,,,,,Fracture of orbital roof
NA02.21,Fracture of orbital floor,,,,Fracture of orbital roof,Fracture of orbital floor
NA02.3,Fracture of nasal bones,,,,,Fracture of nasal bones; broken nose; fracture of nasal complex; fracture of nasal septum; fracture of nose; nasal fracture; Fracture of vomer bone; vomer fracture
NA02.4,Fracture of maxilla,,,,,
NA02.40,Le Fort fracture type I,,,,,"Le Fort fracture type I; Le Fort fracture, horizontal; horizontal fracture of maxilla"
NA02.41,Le Fort fracture type II,,,,,"Le Fort fracture type II; Le Fort fracture, pyramidal; pyramidal fracture of maxilla"
NA02.42,Le Fort fracture type III,,,,,Le Fort fracture type III; Le Fort fracture transverse
NA02.5,Fracture of zygoma,,,Fracture of malar,,Fracture of zygoma; Fracture of malar; fracture of malar bone; zygomatic fracture; Fracture of zygomatic arch
NA02.7,Fracture of mandible,,Fracture of the largest and strongest bone of the face constituting the lower jaw.,,,
NA02.70,Fracture of condylar process of mandible,,"Condylar process fractures are defined as fractures running above or posterior to a line confined by the sigmoid notch line and the masseteric notch line. The mandibular condylar process comprises three fracture levels and is subdivided into the head region, the condylar neck, and the condylar base. Fractures of the condylar head show typical fracture lines either within the lateral pole zone, which may lead to loss of vertical height, or medially to the pole zone, with the latter ones usually not compromising the vertical condyle to disc and fossa relation. Fractures of the condylar neck and base can be differentiated according to radiologically based rules with regard to the proportion of the fracture line above and below the level of the sigmoid notch, and are basically subdivided according to the presence or absence of displacement or dislocation. Further parameters for definition are presence or absence of fragmentation, sideward displacement (medially or laterally), angulation of the superior main fragment and fracture-site geometry (e.g. straight or oblique, interfragmentary interdigitation)",,Fracture of ramus of mandible; Fracture of subcondylar process of mandible,"Fracture of condylar process of mandible; Condylar base fracture; Condylar base fracture (involving the condylar neck); Condylar head fracture; Condylar head, neck and base fracture; Condylar process fracture; Dislocation fracture of condylar process of mandible; Displaced fracture of condylar process of mandible; Fracture of mandibular condyle; Undisplaced fracture of condylar process of mandible; articular process fracture of the mandible; mandibular condylar process fracture; Condylar head fractures with major fragmentation; Condylar head fractures with minor fragmentation; Condylar head fracture with loss of vertical height; Fracture of condylar process of mandible with loss of ramal or vertical height; Condylar head fracture without loss of vertical height"
NA02.71,Fracture of subcondylar process of mandible,,,,,"Fracture of subcondylar process of mandible; Fracture of mandible, subcondylar"
NA02.72,Fracture of coronoid process of mandible,,,,,Fracture of coronoid process of mandible
NA02.73,Fracture of ramus of mandible,,,,,Fracture of ramus of mandible
NA02.74,Fracture of angle of mandible,,,,,Fracture of angle of mandible; Fracture of angle of jaw; Fracture of angulus mandibula
NA02.75,Fracture of alveolar margin of mandible,,,,,Fracture of alveolar margin of mandible; Fracture of alveolar border of body; Fracture of pars alveolaris of mandible
NA02.76,Fracture of symphysis of mandible,,,,,Fracture of symphysis of mandible; Fracture of symphysis of body
NA02.8,Multiple fractures involving skull or facial bones,,,,,Multiple fractures involving skull or facial bones; Fracture of skull with face bones; Multiple fractures of skull; Multiple fractures of facial bones
NA03,Dislocation or strain or sprain of joints or ligaments of head,,,,,
NA03.0,Dislocation of jaw,,"Displacement of the mandible, the largest and strongest bone of the face constituting the lower jaw. Dislocation of the temporomandibular joint is a painful condition that occurs when the mandibular condyle becomes fixed in the anterosuperior aspect of the articular eminence.

TMJ dislocation is due to either trauma or, more commonly, excessive opening of the mandible. Spasm of the masseter, temporalis, and internal pterygoid muscles results in trismus, preventing return of the condyle to the temporal fossa.",,disc displacement (internal derangement of the TMJ),Dislocation of jaw; dislocation of TMJ - [temporomandibular joint]; dislocation of inferior maxilla; dislocation of mandible; dislocation of temporomandibular joint; pseudo-dislocation of the TMJ (trauma); temporomandibular dislocation; traumatic dislocation of temporomandibular joint; Recurrent dislocation of the jaw; habitual dislocation of jaw; Sequelae of dislocation of jaw
NA03.1,Dislocation of septal cartilage of nose,,,,,Dislocation of septal cartilage of nose; dislocation of nose; dislocation of septal cartilage; nasal septal caudal dislocation
NA03.3,Strain or sprain of jaw,,A collective term for muscle and ligament injuries of the tissues associated with the mandible without dislocation or fracture; a joint injury in which some of the fibers of a supporting ligament are ruptured but the continuity of the ligament remains intact. A strain is an overstretching or overexertion of some part of the musculature.,,,Strain or sprain of jaw; sprain of mandible; sprain of temporomandibular joint; sprain of temporomandibular ligament; strain of jaw; strain of mandible; strain of temporomandibular joint; strain of temporomandibular ligament
NA04,Injury of cranial nerves,,,,,
NA04.0,Injury of olfactory nerve,,,,,Injury of olfactory nerve; injury of first cranial nerve
NA04.1,Injury of optic nerve or pathways,,,,,
NA04.10,"Injury of optic nerve, unilateral",,,,,"Injury of optic nerve, unilateral; 2nd cranial nerve injury; injury of optic nerve; injury of second cranial nerve"
NA04.11,"Injury of optic nerve, bilateral",,,,,"Injury of optic nerve, bilateral"
NA04.12,Injury of optic chiasm,,,,,Injury of optic chiasm; chiasmal optic injury
NA04.13,"Injury of optic tract or pathways, unilateral",,,,,"Injury of optic tract or pathways, unilateral; injury of optic pathways"
NA04.14,"Injury of optic tract or pathways, bilateral",,,,,"Injury of optic tract or pathways, bilateral"
NA04.15,"Injury of visual cortex, unilateral",,,,,"Injury of visual cortex, unilateral"
NA04.16,"Injury of visual cortex, bilateral",,,,,"Injury of visual cortex, bilateral"
NA04.2,Injury of oculomotor nerve,,,,,Injury of oculomotor nerve; injury of n.oculomotorius; injury of third cranial nerve; oculomotor (3rd) nerve injury; traumatic injury of third cranial nerve
NA04.3,Injury of trochlear nerve,,,,,Injury of trochlear nerve; injury of fourth cranial nerve; injury of n.trochlearis
NA04.4,Injury of trigeminal nerve,,,,,Injury of trigeminal nerve; injury of fifth cranial nerve; injury of n.trigeminus; trigeminal (5th) nerve injury; Injury of trigeminal ganglion
NA04.5,Injury of abducent nerve,,,,,Injury of abducent nerve; abducens (6th) nerve injury; injury of n.abducens; injury of sixth cranial nerve; injury to abducens nerve; traumatic injury of abducens nerve; traumatic injury of sixth cranial nerve
NA04.6,Injury of facial nerve,,,,,Injury of facial nerve; facial (7th) nerve injury; injury of n.facialis; injury of seventh cranial nerve; traumatic facial neuropathy
NA04.7,Injury of acoustic nerve,,,,,Injury of acoustic nerve; auditory cranial nerve injury; injury of auditory nerve; injury of eighth cranial nerve; vestibulocochlear nerve injury
NA04.8,Injury of glossopharyngeal nerve,,,,,Injury of glossopharyngeal nerve; injury of ninth cranial nerve
NA04.9,Injury of vagus nerve,,,,,Injury of vagus nerve; injury of pneumogastric nerve; injury of tenth cranial nerve
NA04.A,Injury of accessory nerve,,,,,Injury of accessory nerve; Traumatic injury of spinal accessory nerve; accessory (11th) nerve injury; injury of eleventh cranial nerve; injury of n.accessorius
NA04.B,Injury of hypoglossal nerve,,,,,Injury of hypoglossal nerve; injury of twelfth cranial nerve
NA05,Injury of blood vessels of head,,,,,
NA05.0,Injury of intracranial vessels of head,,,,,Injury of intracranial vessels of head; Injury of intracranial part of internal carotid artery; Injury of cerebral artery; cerebral artery blunt injury
NA05.1,Injury of extracranial vessels of head,,,,,Injury of extracranial vessels of head
NA06,Injury of eye or orbit,,,,"Injury of oculomotor nerve; Injury of optic nerve, unilateral; Orbital fracture; superficial injury of eyelid",
NA06.0,Eyelid trauma,,,,,
NA06.00,Eyelid avulsion,,"This is an injury in which a body structure is forcibly detached from its normal point of insertion by either trauma or surgery. The term most commonly refers to a surface trauma where all layers of the skin have been torn away, exposing the underlying structures (i.e. subcutaneous tissue, muscle, tendons, or bone). This is similar to an abrasion but more severe, where the eyelid can be partially or fully detached from the body.",,,Eyelid avulsion; Avulsion of lateral canthus; Avulsion of medial canthus
NA06.01,Haematoma of eyelid,,,,,Haematoma of eyelid
NA06.02,Oedema of eyelid,,,,,Oedema of eyelid; oedema of upper eyelid; oedema of lower eyelid
NA06.03,Retained foreign body in eyelid,,,,,Retained foreign body in eyelid; Retained foreign body in upper eyelid; Retained foreign body in lower eyelid
NA06.04,Open wound of eyelid or periocular area,,,,,"Open wound of eyelid or periocular area; open wound of ocular adnexa; Open wound of eyelid, skin only; Open wound of eyelid, partial thickness; Open wound of eyelid, full thickness; Open wound of eyelid involving canaliculus"
NA06.1,Penetrating wound of orbit with or without foreign body,,,,Retained foreign body following penetrating wound of orbit,Penetrating wound of orbit with or without foreign body; penetrating wound of orbit; penetrating wound of orbit with foreign body
NA06.2,Retained foreign body following penetrating wound of orbit,,,,Penetrating wound of orbit with or without foreign body; Traumatic injury to eyeball,Retained foreign body following penetrating wound of orbit; Retained old foreign body following penetrating wound of orbit; Retained foreign body in anterior chamber of eye; Intracameral foreign body; Retained foreign body of ocular muscle
NA06.3,Traumatic orbital haemorrhage,,"This is the loss of blood or blood escaping from the circulatory system, of the cavity or socket of the skull in which the eye and its appendages are situated.",,,Traumatic orbital haemorrhage
NA06.4,Injury of conjunctiva or corneal abrasion without mention of foreign body,,,,Foreign body in conjunctival sac; Foreign body in cornea,Injury of conjunctiva or corneal abrasion without mention of foreign body; Injury of conjunctiva; Superficial injury of conjunctiva; Superficial injury of subconjunctiva; Contusion of conjunctiva; Subconjunctival contusion; Haematoma of conjunctiva; Injury of cornea; corneal injury; Superficial injury of cornea; Corneal abrasion injury; Traumatic corneal erosion; Haematoma of cornea
NA06.5,Trauma to the iris sphincter,,"This refers to trauma to the muscle in the part of the eye called the iris. It encircles the pupil of the iris, appropriate to its function as a constrictor of the pupil.",,,"Trauma to the iris sphincter; Trauma to the iris sphincter, post surgery"
NA06.6,Traumatic injuries of the retina,,"This refers to traumatic injuries of the light-sensitive layer of tissue, lining the inner surface of the eye. The optics of the eye create an image of the visual world on the retina, which serves much the same function as the film in a camera.",,,
NA06.60,Traumatic macular hole,,,,Non-traumatic macular hole,Traumatic macular hole
NA06.61,Choroidal rupture,,,,,Choroidal rupture; choroid rupture
NA06.62,Commotio retinae,,,,,Commotio retinae; Berlin's oedema
NA06.63,Optic nerve avulsion,,,,,Optic nerve avulsion
NA06.7,Traumatic retinal haemorrhage,,,,,Traumatic retinal haemorrhage
NA06.8,Traumatic injury to eyeball,,,,,
NA06.80,"Retained intraocular magnetic foreign body, unilateral",,,old magnetic foreign body in eyeball,,"Retained intraocular magnetic foreign body, unilateral; old intraocular magnetic foreign body; old magnetic foreign body in eyeball; retained magnetic intraocular foreign body; Retained magnetic foreign body in anterior chamber, unilateral; Retained (old) magnetic foreign body in anterior chamber; Retained magnetic foreign body in ciliary body, unilateral; Retained magnetic foreign body in iris, unilateral; Retained magnetic foreign body in lens, unilateral; Retained (old) magnetic foreign body in lens; Retained magnetic foreign body in posterior wall of globe, unilateral; Retained magnetic foreign body in vitreous, unilateral; Magnetic foreign body in eye with heterochromia, unilateral"
NA06.81,"Retained intraocular nonmagnetic foreign body, unilateral",,,,,"Retained intraocular nonmagnetic foreign body, unilateral; nonmagnetic retained foreign body; old foreign body in eyeball; old intraocular nonmagnetic foreign body; retained intraocular foreign body; retained nonmagnetic intraocular foreign body; retained old foreign body, nonmagnetic; Retained metallic foreign body with heterochromia, unilateral; Retained nonmagnetic foreign body in anterior chamber, unilateral; Retained nonmagnetic (old) foreign body in anterior chamber; Retained nonmagnetic foreign body in ciliary body, unilateral; Retained nonmagnetic foreign body in iris, unilateral; Retained nonmagnetic foreign body in lens, unilateral; Retained nonmagnetic (old) foreign body in lens; Retained nonmagnetic foreign body in posterior wall of globe, unilateral; Retained nonmagnetic foreign body in vitreous, unilateral"
NA06.82,"Closed eyeball trauma, unilateral",,,,,"Closed eyeball trauma, unilateral"
NA06.83,"Closed eyeball trauma, bilateral",,,,,"Closed eyeball trauma, bilateral"
NA06.84,"Penetrating wound of eyeball without foreign body, unilateral",,,,,"Penetrating wound of eyeball without foreign body, unilateral; Ocular penetration NOS; intraocular injury; penetrating injury of eyeball; penetrating laceration of eyeball; penetrating wound of eyeball; traumatic perforation of eye; Penetrating injury of iris without foreign body, unilateral; Penetrating injury of lens without foreign body, unilateral; Penetrating injury of retina without foreign body, unilateral; Penetrating injury of sclera without foreign body, unilateral"
NA06.85,"Avulsion of eye, unilateral",,,Traumatic enucleation,,"Avulsion of eye, unilateral; Traumatic enucleation; enucleation of eye"
NA06.86,"Avulsion of eye, bilateral",,,,,"Avulsion of eye, bilateral"
NA06.87,"Ocular laceration or rupture with prolapse or loss of intraocular tissue, unilateral",,Forcible or traumatic tearing or breaking of the eyeball with protrusion or loss of the tissues and fluids located within the eyeball.,,,"Ocular laceration or rupture with prolapse or loss of intraocular tissue, unilateral; laceration of eyeball with prolapse or loss of intraocular tissue; ocular laceration with prolapse and/or exposure of intraocular tissue; penetrating eyeball injury with prolapse or loss of intraocular tissue; Ocular laceration or rupture with prolapse of ciliary body, unilateral; Ocular laceration or rupture with ciliary body hernia, unilateral; Ocular laceration or rupture with prolapse of iris, unilateral; Ocular laceration or rupture with hernia of iris, unilateral; Ocular laceration or rupture with prolapse of uvea, unilateral; Ocular laceration or rupture with hernia of lens, unilateral"
NA06.88,"Ocular laceration or rupture with prolapse or loss of intraocular tissue, bilateral",,,,,"Ocular laceration or rupture with prolapse or loss of intraocular tissue, bilateral"
NA06.89,"Penetrating injury of eyeball, bilateral",,,,,"Penetrating injury of eyeball, bilateral"
NA06.8A,"Perforating injury of eyeball, bilateral",,,,,"Perforating injury of eyeball, bilateral"
NA06.8B,"Retained intraocular magnetic foreign body, bilateral",,,,,"Retained intraocular magnetic foreign body, bilateral; Retained old intraocular magnetic foreign body, bilateral"
NA06.8C,"Retained intraocular nonmagnetic foreign body, bilateral",,,,,"Retained intraocular nonmagnetic foreign body, bilateral; Retained old intraocular nonmagnetic foreign body, bilateral"
NA06.8D,"Ocular laceration without prolapse or loss of intraocular tissue, unilateral",,,,,"Ocular laceration without prolapse or loss of intraocular tissue, unilateral; Laceration of eye NOS; penetrating eyeball injury without prolapse or loss of intraocular tissue; Traumatic rupture of eyeball, unilateral; rupture of eye, unilateral; traumatic rupture of bulbus oculi; traumatic rupture of eye, NOS; traumatic rupture of ocular globe; Traumatic rupture of sclera, unilateral"
NA06.8E,"Ocular laceration without prolapse or loss of intraocular tissue, bilateral",,,,,"Ocular laceration without prolapse or loss of intraocular tissue, bilateral"
NA06.9,Contusion of eyeball or orbital tissues,,"Injuries to the eyeball and surrounding tissue resulting in haemorrhage, usually manifested in the skin.",,black eye; Contusion of eyelid or periocular area,Contusion of eyeball or orbital tissues; Contusion of eyeball; contusion of globe of eye; Traumatic hyphaema; Contusion of iris; Contusion of lens; Contusion of sclera; Contusion of cornea; Contusion of orbital tissues; contusion of orbit; contusion of orbital region; ecchymosis of eye
NA06.A,Injury of lens,,,,Traumatic cataract,Injury of lens
NA07,Intracranial injury,,"Damage inflicted on the tissues of the brain as the direct or indirect result of an external force, with or without disruption of structural continuity.",,Hypoxic-ischaemic encephalopathy; Radiation-induced brain injury,
NA07.0,Concussion,,Loss or diminution of consciousness due to traumatic brain injury.,Commotio cerebri,,
NA07.00,Concussion with incomplete loss of consciousness with amnesia,,,,,Concussion with incomplete loss of consciousness with amnesia
NA07.01,Concussion with incomplete loss of consciousness without amnesia,,,,,Concussion with incomplete loss of consciousness without amnesia
NA07.02,"Concussion with loss of consciousness, short duration of less than 30 minutes",,,,,"Concussion with loss of consciousness, short duration of less than 30 minutes"
NA07.03,"Concussion with loss of consciousness, short duration of 30 minutes to less than one hour",,,,,"Concussion with loss of consciousness, short duration of 30 minutes to less than one hour"
NA07.04,"Concussion with loss of consciousness, short duration of one hour to less than 6 hours",,,,,"Concussion with loss of consciousness, short duration of one hour to less than 6 hours"
NA07.05,"Concussion with loss of consciousness, intermediate duration of 6 hours to less than 24 hours",,,,,"Concussion with loss of consciousness, intermediate duration of 6 hours to less than 24 hours"
NA07.06,"Concussion with loss of consciousness, persisting longer than 24 hours or until discharge or latest assessment",,,,,"Concussion with loss of consciousness, persisting longer than 24 hours or until discharge or latest assessment"
NA07.07,"Concussion with loss of consciousness, persisting until death",,,,,"Concussion with loss of consciousness, persisting until death"
NA07.08,"Concussion with loss of consciousness, duration unspecified or unknown due to effects of therapy",,,,,"Concussion with loss of consciousness, duration unspecified or unknown due to effects of therapy"
NA07.09,"Concussion with loss of consciousness, duration unspecified or unknown due to lack of information",,,,,"Concussion with loss of consciousness, duration unspecified or unknown due to lack of information"
NA07.1,Traumatic intracerebral haemorrhage,,,traumatic intracerebral haematoma,Complex wounds to the head with intracranial haemorrhage,Traumatic intracerebral haemorrhage; traumatic diffuse intracerebral haemorrhage; traumatic intracerebral haematoma
NA07.2,Traumatic cerebral oedema,,,,,
NA07.20,Diffuse traumatic cerebral oedema,,,,,Diffuse traumatic cerebral oedema
NA07.21,Focal traumatic cerebral oedema,,,,,Focal traumatic cerebral oedema
NA07.3,Diffuse brain injury,,,,,
NA07.30,Diffuse injury of cerebrum,,,,,Diffuse injury of cerebrum; contusion of cerebrum; diffuse cerebral injury
NA07.31,Diffuse injury of cerebellum,,,,,Diffuse injury of cerebellum; cerebellar contusion; contusion of cerebellum
NA07.32,Diffuse injury of brainstem,,,,,Diffuse injury of brainstem
NA07.33,Diffuse injury of multiple parts of brain,,,,,Diffuse injury of multiple parts of brain
NA07.4,Focal brain injury,,,,,
NA07.40,Focal non-haemorrhagic contusion of cerebrum,,,,,Focal non-haemorrhagic contusion of cerebrum; brain cortical contusion nos; cerebral cortical contusion; cerebrum cortical contusion; contusion of brain cortex nos; contusion of cerebral cortex; cortex contusion; cortical contusion; focal cerebral contusion
NA07.41,Focal haemorrhagic contusion of cerebrum,,,,,Focal haemorrhagic contusion of cerebrum; focal cerebral haematoma
NA07.42,Focal laceration of cerebrum,,,,,Focal laceration of cerebrum; focal cerebral laceration
NA07.43,Multiple focal injuries of cerebrum,,,,,Multiple focal injuries of cerebrum
NA07.44,Focal non-haemorrhagic contusion of cerebellum,,,,,Focal non-haemorrhagic contusion of cerebellum; Focal cerebellar contusion
NA07.45,Focal haematoma or haemorrhage of cerebellum,,,,,Focal haematoma or haemorrhage of cerebellum; Focal cerebellar haematoma
NA07.46,Focal laceration of cerebellum,,,,,Focal laceration of cerebellum
NA07.47,Multiple focal injuries of cerebellum,,,,,Multiple focal injuries of cerebellum
NA07.48,Focal non-haemorrhagic contusion of brainstem,,,,,Focal non-haemorrhagic contusion of brainstem
NA07.49,Focal haematoma or haemorrhage of brainstem,,,,,Focal haematoma or haemorrhage of brainstem
NA07.4A,Contusion of temporal lobe,,,,,Contusion of temporal lobe
NA07.4B,Focal laceration of brainstem,,,,,Focal laceration of brainstem
NA07.4C,Focal brain contusion,,,,,Focal brain contusion
NA07.4D,Focal brain laceration,,,,,Focal brain laceration
NA07.4E,Contusion of parietal lobe,,,,,Contusion of parietal lobe
NA07.4F,Contusion of occipital lobe,,,,,Contusion of occipital lobe
NA07.5,Traumatic epidural haemorrhage,,,,,Traumatic epidural haemorrhage; extradural brain haematoma; extradural haemorrhage; traumatic epidural haematoma; traumatic extradural haemorrhage
NA07.6,Traumatic subdural haemorrhage,,,,Nontraumatic subdural haemorrhage,
NA07.60,Acute traumatic subdural haemorrhage,,,,,Acute traumatic subdural haemorrhage; acute subdural haematoma; acute subdural haematoma NOS; acute subdural haemorrhage; acute subdural haemorrhage NOS
NA07.61,Chronic traumatic subdural haemorrhage,,,chronic subdural haematoma,,Chronic traumatic subdural haemorrhage; chronic subdural haematoma
NA07.7,Traumatic subarachnoid haemorrhage,,"Traumatic subarachnoid hemorrhage (SAH) is defined as the accumulation of blood in the space between the arachnoid membrane and the pia mater around the brain, referred to as the subarachnoid space, due to trauma (injury). SAH demonstrates as acute neurological dysfunction, and is often a devastating clinical event with substantial mortality and high morbidity among survivors.",,,Traumatic subarachnoid haemorrhage; subarachnoid haemorrhage following injury; traumatic SAH - [subarachnoid haemorrhage]; traumatic subarachnoid bleeding; traumatic subarachnoid haematoma; traumatic subarachnoid haemorrhage NOS; Traumatic basilar haemorrhage
NA07.8,Traumatic haemorrhage in brain tissue,,,,,
NA07.80,Traumatic haemorrhage in cerebrum white matter,,,,,Traumatic haemorrhage in cerebrum white matter
NA07.81,Traumatic haemorrhage in thalamus or basal ganglia,,,,,Traumatic haemorrhage in thalamus or basal ganglia
NA07.82,Traumatic haemorrhage in cerebellum,,,,,Traumatic haemorrhage in cerebellum; traumatic cerebellar haemorrhage; traumatic cerebellum haemorrhage
