Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
08,Diseases of the nervous system,,This is a group of conditions characterised as being in or associated with the nervous system.,,"Certain conditions originating in the perinatal period; Complications of pregnancy, childbirth and the puerperium; Endocrine, nutritional or metabolic diseases; Injury, poisoning or certain other consequences of external causes",
8A00,Parkinsonism,,"Parkinsonism is a clinical syndrome characterised by four cardinal features: rest tremor, muscular rigidity, akinesia or bradykinesia, and postural disturbances which include shuffling gait and flexed posture and loss of postural reflexes. Bradykinesia and one other clinical feature is required to make a diagnosis of Parkinsonism. Parkinsonism may result from a variety of conditions including progressive neurodegenerative disorders such as Parkinson Disease or Atypical Parkinsonism where the progressive degeneration of nigral and other neurons leads to dopamine deficiency. Parkinsonism may also be a result of structural lesions such as strokes or tumours or blockage of dopamine receptors in the striatum by drugs such as neuroleptics.",,Myasthenia gravis or certain specified neuromuscular junction disorders; Arthropathies,
8A00.0,Parkinson disease,,"Parkinson Disease is a gradual onset progressive degenerative disease whose cardinal manifestations include bradykinesia plus one of the following-tremor, rigidity or postural instability. Nonmotor manifestations include autonomic dysfunction and neuropsychiatric features.",,,
8A00.00,Sporadic Parkinson disease,,This is defined as Parkinson Disease occurring sporadically with no apparent mode of inheritance.,,,Sporadic Parkinson disease; Young onset sporadic Parkinson disease
8A00.01,Familial Parkinson disease,,"Familial subtype of Parkinson Disease, a disorder caused by progressive dopaminergic neuron degeneration of the substantia nigra that is characterized by resting tremor, bradykinesia, and rigidity. Familial cases can be caused by mutations in LRRK2, PARK7, PINK1, PRKN, or SNCA genes.",,,Familial Parkinson disease; Other genetic Parkinsonism; Autosomal dominant familial Parkinson disease; Parkinson disease LRRK2 gene mutation 12p11.23-q13.11; PARK8; Parkinson disease synuclein gene mutation 4q21.23; PARK1; Parkinson disease synduclein duplications or triplications; Parkinson disease UCHL-1 gene mutations 4p14; PARK5; Autosomal recessive familial Parkinson disease; Parkinson disease parkin mutations; PARK 2; Parkinson disease DJ-1 gene mutations 1p36; PARK 7; Parkinson disease PINK gene mutations; PARK 6; PINK 1; Parkinson disease ATP13A2 mutations
8A00.1,Atypical parkinsonism,,"Atypical parkinsonism is a term used to describe several neurodegenerative conditions where the degeneration extends beyond the substantia nigra and is more extensive than seen in conditions like Parkinson disease. The clinical picture is often more complex than PD and patients may have apraxia, supranuclear ophthalmoplegia or autonomic failure.",,,
8A00.10,Progressive supranuclear palsy,,"Progressive supranuclear palsy (PSP) is a late-onset neurodegenerative disease characterised by supranuclear gaze palsy, postural instability, progressive rigidity, and mild dementia. Five clinical variants have been described with clinicopathological correlations: Classical PSP (Richardson's syndrome), and four atypical variants of PSP including PSP-Parkinsonism (PSP-P), PSP-Pure akinesia with gait freezing (PSP-PAGF), PSP-corticobasal syndrome (PSP-CBS), and PSP-progressive non fluent aphasia (PSP-PNFA).",,,Progressive supranuclear palsy; Steele-Richardson-Olszewksi syndrome; Atypical progressive supranuclear palsy; Progressive supranuclear palsy - corticobasal syndrome; Progressive supranuclear palsy - parkinsonism; Progressive supranuclear palsy - progressive non fluent aphasia; Progressive supranuclear palsy - pure akinesia with gait freezing; Classical progressive supranuclear palsy
8A00.2,Secondary parkinsonism,,"Secondary parkinsonism is a term used to describe Parkinsonism due to a known agent such as drugs, infections, toxins or structural lesions.",,,
8A00.20,Parkinsonism due to heredodegenerative disorders,,"Parkinsonism may occur as a result of more widespread heredodegenerative disorders. It is accompanied by other neurological findings such as dystonia, ataxia and dementia. Other family members may be affected.",,,Parkinsonism due to heredodegenerative disorders; Parkinsonism due to Neurodegeneration with brain iron accumulation NBIA; Parkinsonism due to spinocerebellar ataxias; Parkinsonism in hereditary spastic paraplegia; Parkinsonism in Huntington disease; Parkinsonism in Wilson's disease; X-linked dystonia parkinsonism; Lubag
8A00.21,Hemiparkinsonism hemiatrophy syndrome,,Hemiparkinsonism may follow hemiatrophy of the body due to an intrauterine or early neonatal cerebral damage.,,,Hemiparkinsonism hemiatrophy syndrome
8A00.22,Infectious or postinfectious parkinsonism,,"A syndrome caused by an infection with a bacterial, viral, fungal, or parasitic source, which occurs during or after the acute phase of the infection. This condition is characterised by tremors, slow movement, or stiffness of the arms and legs, similar to symptoms seen in Parkinson disease.",,,Infectious or postinfectious parkinsonism; Parkinsonism in acute infections; Parkinsonism in the setting of chronic infection; Parkinsonism in human immunodeficiency virus infection; Parkinsonism due to prion diseases; Parkinsonism secondary to prion diseases; Postinfectious Parkinsonism; Parkinsonism following mycoplasma infection; Postencephalitic parkinsonism
8A00.23,Vascular parkinsonism,,Multiple lacunar infarcts or diffuse vascular disease of the brain can result in Parkinsonism- imaging often shows multiple lacunar infarcts or diffuse white matter change. The dopamine transporter scan may be normal or abnormal depending upon the site of the infarcts.,,,Vascular parkinsonism
8A00.24,Drug-induced parkinsonism,,Parkinsonism due to prescription medications.,,,Drug-induced parkinsonism; medicament-induced parkinsonism; other drug-induced secondary parkinsonism; treatment-induced akathisia; Dopamine blocking agents-induced Parkinsonism; Dopamine depleting agent-induced Parkinsonism; Parkinsonism due to certain specified drugs
8A00.25,Post traumatic Parkinsonism,,Parkinsonism may be a result of a major head trauma where it occurs in combination with other neurological findings such as weakness and pyramidal signs. It may also occur as a result of multiple blows to the head and may be associated with dementia. It is also called chronic traumatic encephalopathy.,,,Post traumatic Parkinsonism; Parkinsonism due to chronic traumatic encephalopathy; Parkinsonism secondary to chronic traumatic encephalopathy; dementia pugilistica
8A00.26,Parkinsonism due to structural lesions,,Parkinsonism occurring in the setting of a demonstrable structural lesion such as subdural hematoma and brain tumours. Neuroimaging such as Magnetic Resonance Imaging is very helpful. It has to be emphasized that small brain tumours such as meningioma may be an incidental finding in cases of otherwise typical PD.,,,Parkinsonism due to structural lesions
8A00.3,Functional parkinsonism,,Functional movement disorder with mixed features of functional tremor but also slowness and stiffness which can be demonstrated to be variable and internally inconsistent. No cause has been identified after investigation.,Psychogenic parkinsonism,,Functional parkinsonism; Psychogenic parkinsonism
8A01,Choreiform disorders,,"Chorea consists of irregular, non-repetitive, brief, jerky, flowing movements that move randomly from one part of the body to another.",,,
8A01.0,Benign hereditary chorea,,"Benign hereditary chorea should be considered in people with a relatively stable, nonprogressive chorea, in whom childhood onset and an autosomal dominant family history are present. Benign hereditary chorea can be associated with short stature and developmental delay. Larger deletions of causative gene, TITF-1, can cause a multisystem disorder with congenital hypothyroidism, hypotonia, and pulmonary problems.",,,Benign hereditary chorea; Benign familial chorea
8A01.1,Secondary Chorea,,"Chorea consists of irregular, non-repetitive, brief, jerky, flowing movements that move randomly from one part of the body to another. Chorea can be seen in a variety of metabolic, immunological and other disorders and is termed secondary chorea.",,Benign hereditary chorea,
8A01.10,Huntington disease,,"Huntington disease (HD) is a rare neurodegenerative disorder of the central nervous system. HD is an autosomal dominant disorder due to a mutation resulting in an increased number of triplicate cytosine-adenine-guanine repeats on chromosome 4. The manifestations include chorea, dementia and personality changes. In the Westphal variant dystonia and parkinsonism are prominent. Neuroimaging reveals caudate atrophy. A genetic test is available and may facilitate presymptomatic detection.",Huntington chorea,,Huntington disease; HC - [Huntington chorea]; Huntington chorea; chronic progressive chorea; chronic progressive hereditary chorea; hereditary chorea; progressive hereditary chorea
8A01.11,Chorea due to Huntington disease-like conditions,,The clinical picture of Huntington Disease (HD) is closely mimicked by disorders with an autosomal dominant inheritance. The gene test for HDS is negative prompting the consideration of other disorders. These are called HD like (HDL diseases).,,,Chorea due to Huntington disease-like conditions; Chorea due to Huntington disease-like 1; Chorea due to Huntington disease-like 2; Huntington disease-like 2; Chorea due to Huntington disease-like 3
8A01.12,Chorea due to Dentatorubral pallidoluysian atrophy,,Dentatorubropallidoluysian atrophy patients may have chorea as a major manifestation.,,,Chorea due to Dentatorubral pallidoluysian atrophy
8A01.13,Chorea due to Wilson disease,,,,,Chorea due to Wilson disease
8A01.14,Chorea due to infectious or para-infectious causes,,,,,Chorea due to infectious or para-infectious causes; Chorea due to encephalitic or postencephalitic disorders; Other infectious choreas
8A01.15,Chorea due to systemic lupus erythematosus,,Chorea may be a presenting manifestation of systemic lupus erythematosus (SLE) or may occur in established disease. It is associated with the presence of antiphospholipid antibodies.,,,Chorea due to systemic lupus erythematosus
8A01.16,Drug-induced chorea,,Chorea may be due to prescribed and illicit drugs.,,,Drug-induced chorea; medicament-induced chorea; Chorea due to oral contraceptives; Chorea due to dopamine receptor blocking agents; Chorea due to Tardive dyskinesia including classic orobuccolingual dyskinesia or Tardive Stereotypy
8A01.2,Hemichorea or hemiballismus,,"Ballism (“ballismós” meaning ‘jumping around’ in Ancient Greek) refers to violent, irregular flinging movements of the limbs primarily due to contractions of the proximal muscles. Hemiballism refers to movements involving upper and lower extremities on the same side with or without involvement of the face.

Hemichorea refers to hemibody chorea with brief non repetitive jerks affecting arm and leg on one side with or without involvement of the face.",,,Hemichorea or hemiballismus
8A01.20,Hemichorea,,Hemichorea refers to hemibody chorea with brief non repetitive jerks affecting arm and leg on one side with or without involvement of the face.,,,Hemichorea; Hemichorea due to a focal brain lesion; Hemichorea due to cerebral infarct; Hemichorea due to cerebral haemorrhage; Hemichorea due to arteriovenous malformation; Hemichorea due to surgical lesion; Hemichorea due to multiple sclerosis plaque; Hemichorea due to tumour; Hemichorea due to abscess; Hemichorea due to injuries to the head; Hemichorea due to hyperosmolar nonketotic state; Hemichorea due to certain specified causes
8A01.21,Ballism,,"Ballism (“ballismós” meaning ‘jumping around’ in Ancient Greek) refers to violent, irregular flinging movements of the limbs primarily due to contractions of the proximal muscles.",,,Ballism
8A01.22,Hemiballism,,Hemiballism refers to movements involving upper and lower extremities on the same side with or without involvement of the face.,,,Hemiballism; Hemiballism due to a focal brain lesion; Hemiballism due to cerebral infarct; Hemiballism due to cerebral haemorrhage; Hemiballism due to arteriovenous malformation; Hemiballism due to surgical lesion; Hemiballism due to multiple sclerosis plaque; Hemiballism due to tumour; Hemiballism due to abscess; Hemiballism due to injuries to the head; Hemiballism due to hyperosmolar nonketotic state; Hemiballism due to certain specified causes
8A02,Dystonic disorders,,,,athetoid cerebral palsy,
8A02.0,Primary dystonia,,Primary dystonias (primary torsion dystonias) are disorders where dystonia is the sole neurological manifestation. These disorders are slowly progressive and may be familial/genetic or sporadic in origin.,,,
8A02.00,Benign essential blepharospasm,,This is a neurological condition characterised by forcible closure of the eyelids due to involuntary and sustained contraction of the muscles around the eyes.,,,Benign essential blepharospasm; essential blepharospasm; spasm of eyelids
8A02.1,Secondary dystonia,,"This is dystonia – a disorder of involuntary muscle contractions – of an acquired nature. Causes include substance toxicity, injury, hypoxia and tumours.",,,
8A02.10,Drug-induced dystonia,,This is dystonia due to medications either as an idiosyncratic side effect or due to overdose of medications.,,,Drug-induced dystonia; medicament-induced dystonia; neuroleptic induced tardive dyskinesia; neuroleptic-induced dyskinesia; Dystonia due to dopamine receptor blocking agents; Acute dystonic reaction; Tardive dystonia; Tardive dyskinesia
8A02.11,Dystonia-plus,,"This is a group of heterogenous syndromes present with dystonia – a disorder of involuntary muscle contractions – along with other clinical features, but not in tandem with a neurodegenerative disease. Examples include myoclonus dystonia and dopa responsive dystonia.",,,Dystonia-plus; Myoclonus-dystonia; Dopa-responsive dystonia; DRD - [dopa-responsive dystonia]; DYT5; Segawa syndrome; Autosomal dominant dopa-responsive dystonia; Autosomal dominant DRD - [dopa-responsive dystonia]; Autosomal dominant Segawa syndrome; DYT5a; HPD - [ hereditary progressive dystonia] with marked diurnal fluctuation; Hereditary progressive dystonia with marked diurnal fluctuation; Autosomal recessive dopa-responsive dystonia; Autosomal recessive DRD - [dopa-responsive dystonia]; Autosomal recessive Segawa syndrome; Tyrosine hydroxylase deficiency
8A02.12,Dystonia associated with heredodegenerative disorders,,"Dystonia occurring as a part of a more complex heredodegenerative disorder. It is not a pure dystonia and other neurological findings such as ataxia, pyramidal signs and cognitive issues may be seen.",,,Dystonia associated with heredodegenerative disorders; Dystonia due to autosomal dominant disorders; Rapid-onset dystonia-parkinsonism; Dystonia due to dentatorubropallidoluysian atrophy; Dystonia due to Huntington disease; Dystonia due to autosomal recessive disorders; Dystonia due to Wilson disease; Dystonia due to Niemann-Pick disease type C; Dystonia due to other autosomal recessive metabolic disorders; Dystonia due to GM2 gangliosidosis; Dystonia due to Metachromatic leukodystrophy; Dystonia due to homocystinuria; Dystonia due to glutaric acidaemia; Dystonia due to Hartnup disease; Dystonia due to ataxia-telangiectasia; Dystonia in neurodegeneration with brain iron accumulation type 1; Dystonia due to Juvenile Parkinson Disease including Parkin mutation; Probable autosomal recessive dystonia; Progressive pallidal degeneration; Dystonia due to X-linked dominant disorders; Dystonia due to Rett syndrome; Dystonia due to X-linked recessive disorders; Deafness-dystonia optic atrophy syndrome; Mohr-Tranebjærg syndrome; Dystonia due to Pelizaeus-Merzbacher disease; Dystonia due to Lesch-Nyhan syndrome; Dystonia due to mitochondrial cytopathies; Dystonia due to Leber's disease; Dystonia due to other mitochondrial cytopathies; Dystonia of variable inheritance; Dystonia due to Familial basal ganglia calcifications; Dystonia due to certain specified inherited disorders; Dystonia associated with familial basal ganglia calcifications; Dystonia due to isolated hereditary vitamin E deficiency; Dystonia due to hereditary spastic paraplegia; Dystonia 16; Infantile dystonia-parkinsonism
8A02.2,Paroxysmal dystonia,,"Paroxysmal dyskinesias are a group of rare movement disorders characterised by their recurrent and episodic nature, arising from a background of normal motor activity and behaviour. These abnormal movements can manifest in the form of ballism, dystonia, chorea and athetosis or a combination of these.",,,Paroxysmal dystonia; Paroxysmal Dyskinesia; PxD - [paroxysmal dyskinesia]; Paroxysmal kinesigenic dyskinesia; paroxysmal kinesigenic dystonia; Paroxysmal non-kinesigenic dystonia; Paroxysmal exertional dyskinesia; Paroxysmal exertion-induced dyskinesia; Secondary paroxysmal dyskinesia; Paroxysmal dyskinesia due to demyelinating disease; Tonic spasms due to multiple sclerosis; Paroxysmal dyskinesia due to neuromyelitis optica; Paroxysmal dyskinesia due to vascular lesions; Paroxysmal dystonic choreoathetosis with episodic ataxia or spasticity; Episodic choreoathetosis or spasticity; Benign paroxysmal torticollis of infancy
8A02.3,Functional dystonia or spasms,,"Functional movement disorder presenting predominantly with mobile or fixed dystonic posturing which is incongruous with other causes of dystonia and may be responsive to placebo therapy or psychotherapy. Typically a clenched fist, inverted ankle or orbicularis oculis/platysma contraction with onset as a teenager or adult.

Functional dystonia or spasms where no cause has been identified after investigation.",,,Functional dystonia or spasms
8A03,Ataxic disorders,,"Disorders associated with ataxia. The word ""ataxia"" comes from a Greek word meaning ""lack of order, indiscipline"". People with ataxia have problems with coordination because parts of the nervous system that control movement and balance are affected. Ataxia may affect the fingers, hands, arms, legs, body, speech, and eye movements.",,,
8A03.0,Congenital ataxia,,Congenital Ataxia is defined as a lack of coordination due to congenital abnormalities in the cerebellum. It is usually nonprogressive.,,,Congenital ataxia; congenital nonprogressive ataxia
8A03.1,Hereditary ataxia,,"A group of genetic disorders characterised by slowly progressive incoordination of gait and often associated with poor coordination of hands, speech, and eye movements",,Cerebral palsy; Metabolic disorders,
8A03.10,Friedreich ataxia,,"Friedreich ataxia is an autosomal recessive ataxia characterised by difficulties to coordinate movements, associated with neurological signs (dysarthria, loss of reflexes, decrease of deep sensation, pes cavus and scoliosis), cardiomyopathy and sometimes diabetes mellitus. It is due to a mutation in the frataxin gene.",,,Friedreich ataxia; Friedreich-like ataxia with selective vitamin E deficiency; AVED - [isolated vitamin E deficiency]; Familial isolated vitamin E deficiency
8A03.11,Ataxia due to Cerebrotendinous xanthomatosis,,"Ataxia in the setting of cerebrotendinous xanthomatosis, a rare autosomal recessive disorder of bile acid metabolism caused by a mutation in the CYP27A1 gene encoding mitochondrial enzyme sterol 27-hydroxylase. Accumulation of sterols in multiple tissues leads to premature cataracts and tendon xanthomas in late childhood, followed by progressive neurological dysfunction such as ataxia, dementia, and polyneuropathy.",,,Ataxia due to Cerebrotendinous xanthomatosis
8A03.12,Ataxia due to Refsum disease,,"Ataxia in the setting of Refsum disease, a rare autosomal recessive disorder caused by a mutation in the PHYH gene coding for peroxisomal phytanoyl-CoA hydroxylase or PEX7, coding for peroxin 7 receptor protein. Onset is usually in late childhood, initially presenting with retinitis pigmentosa, with progression to ataxia and chronic polyneuropathy.",,,Ataxia due to Refsum disease
8A03.13,Ataxia due to abetalipoproteinemia,,"Ataxia in the setting of abetalipoproteinemia, a rare autosomal recessive disorder caused by a mutation of the MTP gene coding for microsomal triglyceride transfer protein which impairs the ability to produce very low density lipoprotein. All patients have fat malabsorption, acanthocytosis, hypocholesterolemia, and absent apolipoprotein B.",,,Ataxia due to abetalipoproteinemia; Ataxia due to Bassen-Kornzweig syndrome
8A03.14,Hereditary episodic ataxia,,"Autosomal dominant disorders associated with intermittent episodes of cerebellar dysfunction, with normal functioning or minimal ataxia and nystagmus between episodes. The two major subtypes include EA1 and EA2. EA1 is caused by a mutation of the KCNA1 gene coding and characterized by episodes triggered by exercise and muscle myokymia. EA2 is caused by a mutation in CACNA1A gene and involves more prolonged attacks of ataxia (lasting hours to days), and interictal residual ataxia with nystagmus.",,,Hereditary episodic ataxia; Episodic ataxia type 6; Episodic ataxia type 7; Episodic ataxia type 1 - KCNA1 mutation; Episodic ataxia type 1; Episodic ataxia type 3 - 1q42 mutation; Episodic ataxia type 4; Episodic ataxia type 5 - CACNB4 mutation; Episodic ataxia type 5; Episodic ataxia type 2 - CACNA1A mutation; Familial paroxysmal ataxia
8A03.15,Ataxia due to mitochondrial mutations,,,,,Ataxia due to mitochondrial mutations; Hereditary optic neuropathy associated with hereditary ataxias
8A03.16,Spinocerebellar ataxia,,"Autosomal dominantly inherited ataxias associated with over 37 gene loci that involve progressive degeneration of the cerebellum and spinocerebellar tracts of the spinal cord, presenting with characteristic sensory loss, diminished tendon reflexes, Romberg sign, and positive Babinski sign(s).",,,Spinocerebellar ataxia; Autosomal dominant cerebellar ataxia type 1; Spinocerebellar ataxia type 1; Spinocerebellar ataxia type 12; Spinocerebellar ataxia type 13; Spinocerebellar ataxia type 16; Spinocerebellar ataxia type 17; Spinocerebellar ataxia type 18; Spinocerebellar ataxia type 19; Spinocerebellar ataxia type 2; Spinocerebellar ataxia type 21; Spinocerebellar ataxia type 22; Spinocerebellar ataxia type 23; Spinocerebellar ataxia type 27; Spinocerebellar ataxia type 28; Spinocerebellar ataxia type 3; Machado-Joseph disease; Machado-Joseph disease type 1; Machado-Joseph disease type 2; Machado-Joseph disease type 3; Spinocerebellar ataxia type 32; Spinocerebellar ataxia type 35; Spinocerebellar ataxia type 36; Spinocerebellar ataxia type 4; Spinocerebellar ataxia type 8; Autosomal dominant cerebellar ataxia type 2; Spinocerebellar ataxia type 7; Autosomal dominant cerebellar ataxia type 3; Spinocerebellar ataxia type 10; Spinocerebellar ataxia type 11; Spinocerebellar ataxia type 14; Spinocerebellar ataxia type 15; Spinocerebellar ataxia type 15/16; Spinocerebellar ataxia type 20; Spinocerebellar ataxia type 25; Spinocerebellar ataxia type 26; Spinocerebellar ataxia type 29; Spinocerebellar ataxia type 30; Spinocerebellar ataxia type 31; Spinocerebellar ataxia type 5; Spinocerebellar ataxia type 6; Autosomal dominant cerebellar ataxia type 4
8A03.2,Non-hereditary degenerative ataxia,,"Ataxia is characterized by incoordination, due to lesions in the cerebellum and efferent or afferent connections. Sporadic forms of ataxia that present without any family history or known genetic cause. Diagnosis is made after ruling out other causes of ataxia.",,,
8A03.20,Late onset cerebellar cortical atrophy,,This is a sporadic late onset cerebellar cortical atrophy with progressive ataxia. Neuropathologically it is characterised by diffuse cerebellar cortical lesions and absence of neuronal loss in the dorsomedial part of the inferior olives.,,Hereditary ataxia,Late onset cerebellar cortical atrophy
8A03.3,Acquired ataxia,,"Ataxia that is caused by a variety of exogenous and endogenous factors and is not clearly hereditary. May be seen in the setting of drug toxicity, post-viral cerebellitis, acute disseminated encephalomyelitis, traumatic brain injury, hypoxia, heat stroke, Wernicke’s encephalopathy, Miller Fisher syndrome, basilar migraine, or conversion reaction.",,,
8A03.30,Ataxia due to alcoholic cerebellar degeneration,,This is the most common form of acquired ataxia and occurs among people suffering from degeneration of the cerebellum as a result of chronic alcohol use.,,,Ataxia due to alcoholic cerebellar degeneration; alcohol-induced cerebellar ataxia; alcoholic cerebellar ataxia; cerebellar ataxia in alcoholism
8A04,Disorders associated with tremor,,"Tremor is an involuntary oscillation of a body part and is commonly classified according to the behavioural circumstances in which it occurs. Tremor may occur during attempted relaxation (rest tremor), during a voluntarily held posture (postural tremor), or during a voluntary movement (kinetic tremor).",,,
8A04.0,Enhanced physiological tremor,,"This is a high frequency, low amplitude tremor present with posture or action. It represents an exacerbation of a physiologic tremor which may have been worsened by drugs, stress, anxiety, etc.",,,Enhanced physiological tremor
8A04.1,Essential tremor or related tremors,,"Essential tremor is the most common form of tremor of moderate frequency ranging from 7-12 Hz and presents as a postural and kinetic tremor of the hands. It may also be present in the head/neck, and voice.",Hereditary essential tremor,tremor NOS,Essential tremor or related tremors; benign essential tremor; Hereditary essential tremor; benign familial tremor; familial tremor; hereditary tremor; heredofamilial tremor; Orthostatic tremor; Task-specific tremor; Primary writing tremor
8A04.2,Rest tremor,,Resting tremors happen while the patient is sitting or lying down and relaxed. People who have a resting tremor can usually stop the tremor by deliberately moving the affected body part. It usually occurs in the setting of Parkinsonism.,,,Rest tremor; Rest tremor in Parkinsonism
8A04.3,Secondary tremor,,,,,
8A04.30,Tremor due to metabolic disorders,,Involuntary oscillation of a body part due to metabolic disorders.,,,Tremor due to metabolic disorders; Tremor due to hyperthyroidism; Tremor due to hyperparathyroidism; Tremor due to hypoglycaemia; Tremor due to pheochromocytoma
8A04.31,Tremor due to chronic or acute substance use,,Drug use can cause tremor or exacerbate an existing tremor.,,,Tremor due to chronic or acute substance use
8A04.32,Tremor due to drug withdrawal,,,,,Tremor due to drug withdrawal; medicament-induced tremor; medication-induced postural tremor
8A04.33,Tremor due to certain specified central nervous system diseases,,,,,Tremor due to certain specified central nervous system diseases; Tremor due to Wilson’s disease; Tremor due to multiple sclerosis; Tremor due to Fragile X premutation; Tremor due to stroke; Holme tremor; Tremor due to injuries to the head
8A04.4,Functional tremor,,"Functional movement disorder presenting predominantly with tremor. The tremor might be variable in frequency and distractible on testing, either entraining or ceasing in response to contralateral externally cued rhythmical movements provided by the examiner.

Functional tremor is that in which no cause has been identified after investigation.",,,Functional tremor; Psychogenic tremor
8A05,Tic disorders,,"Disorders characterized by brief, sudden, repetitive movements (motor tics) or utterances (phonic or vocal tics) that are temporarily suppressible and are usually preceded by a strong urge to perform the tic. The most common cause of childhood-onset tics is Tourette Syndrome.",,,
8A05.0,Primary tics or tic disorders,,"Primary tics or tic disorders are characterised by the presence of chronic motor and/or vocal (phonic) tics. Motor and vocal tics are defined as sudden, rapid, non-rhythmic, and recurrent movements or vocalizations, respectively. In order to be diagnosed, tics must have been present for at least one year, although they may not manifest consistently.",,,
8A05.00,Tourette syndrome,,"Tourette syndrome is a chronic tic disorder characterised by the presence of both chronic motor tics and vocal (phonic) tics, with onset during the developmental period. Motor and vocal tics are defined as sudden, rapid, non-rhythmic, and recurrent movements or vocalizations, respectively. In order to be diagnosed as Tourette syndrome, both motor and vocal tics must have been present for at least one year, although they may not manifest concurrently or consistently throughout the symptomatic course.",Combined vocal and multiple motor tic disorder,,Tourette syndrome; Combined vocal and multiple motor tic disorder; Gilles de la Tourette syndrome; Tourette disorder; combined vocal and multiple motor tic disorder [de la tourette]; motor-verbal tic disorder; tic de la Tourette; Gilles de la Tourette swearing; compulsive swearing in Gilles de la Tourette syndrome; swearing in Gilles de la Tourette syndrome
8A05.01,Chronic motor tic disorder,,"Chronic motor tic disorder is characterised by the presence of motor tics over a period of at least one year, although they may not manifest consistently. Motor tics are defined as sudden, rapid, non-rhythmic, and recurrent movements.",,Tourette syndrome,Chronic motor tic disorder; chronic motor tic; persistent motor tic
8A05.02,Chronic phonic tic disorder,,"Chronic phonic tic disorder is characterised by the presence of phonic (vocal) tics over a period of at least one year, although they may not manifest consistently. Phonic tics are defined as sudden, rapid, non-rhythmic, and recurrent vocalizations.",,Tourette syndrome,Chronic phonic tic disorder; chronic vocal tic; persistent vocal tic
8A05.03,Transient motor tics,,"Tics are sudden, non-rhythmic stereotyped movements such as blinking, sniffing, tapping, etc. They should have been present for less than 1 year.",,,Transient motor tics; Facial tic
8A05.1,Secondary tics or tic disorders,,"A tic disorder as a direct physiologic consequence of an antecedent infection, drugs or illness.",,,
8A05.10,Infectious or postinfectious tics,,A tic disorder as a direct physiologic consequence of an antecedent infection.,,,Infectious or postinfectious tics; Tics due to Sydenham’s chorea; Tics due to paediatric autoimmune neuropsychiatric disorders associated with streptococcal throat infections; Tics due to encephalitis; Tics due to postencephalitic disorders; Tics due to prion disease; Tics due to neurosyphilis
8A05.11,Tics associated with developmental disorders,,A tic disorder as a direct consequence of a developmental disorder.,,,Tics associated with developmental disorders; Tics associated with certain specified intellectual development disorder; Tics in mental retardation; Tics associated with certain specified pervasive developmental disorder
8A06,Myoclonic disorders,,,,Dystonia-plus; Facial myokymia; myoclonic epilepsy,
8A06.0,Essential myoclonus,,"This is a hereditary form of myoclonus, which is not usually associated with epilepsy or any other medical condition. Essential myoclonus tends to be stable without increasing in severity over time. More recently, it is believed that essential myoclonus may be the same as myoclonus-dystonia caused by a mutation in the sarcoglycan gene.",,,Essential myoclonus; Familial essential myoclonus
8A06.1,Segmental myoclonus,,Rhythmic or semi-rhythmic involuntary contractions of muscle groups supplied by one or more contiguous segments of the brainstem and/or spinal cord.,,,Segmental myoclonus; Spinal segmental myoclonus; Propriospinal myoclonus
8A06.2,Focal myoclonus,,"Sudden, involuntary twitching or jerking of a muscle or group of muscles which effects a localised area of the body.",,,
8A06.20,Palatal myoclonus,,"Palatal myoclonus is usually a rhythmic, continuous movement of the muscles of the middle ear or palate, but can also include muscle of the eye, tongue, neck and diaphragm. The movement may be present in sleep or with distraction with a frequency of 1.5 to 3 Hz. Essential palatal myoclonus is more likely to have an associated rhythmic clicking noise compared to symptomatic palatal myoclonus.",,,Palatal myoclonus
8A06.21,Chronic hiccups,,Chronic hiccup is a rare disorder causing repeated inspiratory spasms over periods of 48 hours or more.,,,Chronic hiccups
8A07,Certain specified movement disorder,,"Neurologic motor disorders that present with slowness of movement (bradykinesia or hypokinesia) or abnormal involuntary movements (hyperkinesias) as a result of genetic, infectious, toxic, metabolic, inflammatory, or vascular abnormalities.",,,Certain specified movement disorder
8A07.0,Stereotypies,,Stereotypy refers to simple or complex movements that repeat themselves continually and identically. These are usually not preceded by an uncomfortable feeling.,,Stereotyped movement disorder,
8A07.00,Primary stereotypy,,A stereotypy that occurs in typically developing child.,,,Primary stereotypy
8A07.01,Secondary stereotypy,,"A constellation of repetitive stereotyped movements such as hand flapping, that occur in association with a genetic, metabolic, neurodevelopmental, neurodegenerative, paraneoplastic, or infectious disorder.",,,Secondary stereotypy; Stereotypy due to neurodegenerative disorders; Stereotypy due to Huntington Disease; Stereotypy due to neuroacanthocytosis; Stereotypy due to Parkinson’s Disease; Stereotypy due to atypical Parkinsonism; Stereotypy due to Sensory deprivation; Stereotypy associated with neurodevelopmental disorders; Stereotypy due to infection; Stereotypy due to tumour; Stereotypy due to stroke; Stereotypy due to hypoxic brain damage
8A07.1,Akathisia,,,,,Akathisia; Akathisia due to drugs; Akathisia not related to drugs
8A07.2,Excessive startle reflex,,"Exaggerated startle reaction (eye blinking, muscle jerks, body spasms) that occur in response to unexpected stimuli. May be secondary to hyperkeplexia, myoclonic neurological diseases, or neuropsychiatric disorders.",,,Excessive startle reflex; Hereditary hyperekplexia due to Glycine receptor subunit mutations; Hyperekplexia due to neuropsychiatric disorder
8A20,Alzheimer disease,,,,,Alzheimer disease; Alzheimers; Alzheimer disease without dementia; Advanced Alzheimer disease
