Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
2A35,Refractory anaemia with excess of blasts,,"A myelodysplastic syndrome characterised by bi-cytopenia or pancytopenia and dysplastic changes in one or multiple lineages, with 5-19% myeloblasts in the bone marrow, 2-19% blasts in the blood, or <20% blasts with the presence of Auer rods.",,,Refractory anaemia with excess of blasts; RAEB - [refractory anaemia with excess blasts]; RAEB - [refractory anaemia with excess blasts] NOS; refractory anaemia with excess blasts; Refractory anaemia with excess of blasts type 1; RAEB 1 - [Refractory anaemia with excess of blasts type 1]; Refractory anaemia with excess of blasts type 2; RAEB 2 - [Refractory anaemia with excess of blasts type 2]
2A36,Myelodysplastic syndrome with isolated del(5q),,A myelodysplastic syndrome characterised by anaemia with or without other cytopenias and/or thrombocytosis and in which the sole cytogenetic abnormality is del(5q). Myeloblasts are <5% in the bone marrow and <1% in the blood.,5 q- syndrome,,Myelodysplastic syndrome with isolated del(5q); 5 q- syndrome
2A37,"Myelodysplastic syndrome, unclassifiable",,"A subtype of myelodysplastic syndrome which at disease presentation lacks findings appropriate for classification into any other MDS category, or has an MDS-associated cytogenetic abnormality and cytopenia, but lack sufficient dysplastic changes in any lineage and have <15% ring sideroblasts.",,,"Myelodysplastic syndrome, unclassifiable"
2A38,Refractory cytopenia of childhood,,The most common subtype of the myelodysplastic syndromes affecting children. It is characterised by persistent cytopenia with less than 5% blasts in the bone marrow and less than 2% blasts in the peripheral blood.,,,Refractory cytopenia of childhood
2A40,Chronic myelomonocytic leukaemia,,"A myelodysplastic/myeloproliferative neoplasm which is characterised by persistent monocytosis, absence of a Philadelphia chromosome and BCR/ABL1 fusion gene, fewer than 20 percent blasts in the bone marrow and blood, often myelodysplasia, and absence of PDGFRA or PDGFRB rearrangement.",Chronic monocytic leukaemia,Myeloid or lymphoid neoplasm associated with PDGFRA rearrangement; Myeloid neoplasm associated with PDGFRB rearrangement,Chronic myelomonocytic leukaemia; CMML - [chronic myelomonocytic leukaemia]; Chronic monocytic leukaemia; chronic monocytoid leukaemia; chronic myelomonocytic leukaemia without mention of remission; Chronic myelomonocytic leukaemia in complete remission; Chronic myelomonocytic leukaemia with eosinophilia; CMML - [chronic myelomonocytic leukaemia] with eosinophilia; Chronic myelomonocytic leukaemia Type 1; CMML-1 - [chronic myelomonocytic leukaemia Type 1]; Chronic myelomonocytic leukaemia Type 2; CMML-2 - [chronic myelomonocytic leukaemia Type 2]
2A41,"Atypical chronic myeloid leukaemia, BCR-ABL1-negative",,"A myelodysplastic/myeloproliferative neoplasm characterised by the principal involvement of the neutrophil series with leukocytosis with circulating immature myeloid cells, fewer than 20 percent blasts in the bone marrow and blood, and severe dysgranulopoiesis. The neoplastic cells do not have a Philadelphia chromosome or the BCR/ABL1 fusion gene.",,,"Atypical chronic myeloid leukaemia, BCR-ABL1-negative; Atypical chronic myeloid leukaemia, BCR-ABL-negative without mention of remission; atypical chronic myeloid leukaemia; subacute monocytic leukaemia; subacute monocytic leukaemia without mention of remission; subacute myelogenous leukaemia; subacute myeloid leukaemia; subacute myelosis; Atypical chronic myeloid leukaemia, BCR-ABL1-negative in complete remission"
2A42,Juvenile myelomonocytic leukaemia,,"A myelodysplastic/myeloproliferative neoplasm of childhood that is characterised by proliferation principally of the granulocytic and monocytic lineages. Myelomonocytic proliferation is seen in the bone marrow and the blood. The leukemic cells may infiltrate any tissue, however liver, spleen, lymph nodes, skin, and respiratory tract are the most common sites of involvement.",,,
2A42.0,Juvenile myelomonocytic leukaemia in complete remission,,,,,Juvenile myelomonocytic leukaemia in complete remission
2A43,Refractory anaemia with ring sideroblasts associated with marked thrombocytosis,,"A provisional entity that encompasses cases with morphologic and clinical characteristics of refractory anaemia with ring sideroblasts, marked thrombocytosis, and abnormal megakaryocytes.",,,Refractory anaemia with ring sideroblasts associated with marked thrombocytosis; RARS-T [Refractory anaemia with ringed sideroblasts associated with marked thrombocytosis](provisional)
2A44,"Myeloproliferative and myelodysplastic disease, unclassifiable",,"This entity includes cases that have clinical, laboratory, and morphologic features that support the diagnosis of both a myelodysplastic syndrome and a myeloproliferative neoplasm, but do not meet the criteria for any of the other entities included in the myelodysplastic/myeloproliferative neoplasm category.",,,"Myeloproliferative and myelodysplastic disease, unclassifiable; Myelodysplastic and myeloproliferative disease, not elsewhere classified without mention of remission; Myelodysplastic disease, unclassifiable; Myeloproliferative disease, unclassifiable; Myeloproliferative and myelodysplastic disease, unclassifiable in complete remission"
2A50,Myeloid or lymphoid neoplasm associated with PDGFRA rearrangement,,,,,Myeloid or lymphoid neoplasm associated with PDGFRA rearrangement
2A51,Myeloid neoplasm associated with PDGFRB rearrangement,,"A distinct type of myeloid neoplasm that occurs in association with rearrangement of PDGFRB gene at 5q32. Patients usually present with a picture resembling chronic myelomonocytic leukaemia and, less often, atypical chronic myeloid leukaemia or chronic eosinophilic leukaemia.",,,Myeloid neoplasm associated with PDGFRB rearrangement; Chronic myelomonocytic leukaemia with eosinophilia associated with t(5;12); Myeloid neoplasms associated with PDGFRB rearrangement; Myeloid neoplasms with PDGFRB rearrangement
2A52,Myeloid or lymphoid neoplasms with FGFR1 abnormalities,,"Hematologic neoplasms characterised by the rearrangement of the FGFR1 gene, resulting in translocations with an 8p11 breakpoint. Patients may present with a myeloproliferative neoplasm, acute myeloid leukaemia, lymphoblastic lymphoma/leukaemia of T or B-cell lineage, or acute leukaemia of mixed phenotype.",,,Myeloid or lymphoid neoplasms with FGFR1 abnormalities
2A60,Acute myeloid leukaemias and related precursor neoplasms,,"Acute myeloid leukaemia is characterised by clonal expansion of myeloid blasts in the peripheral blood and bone marrow. Clinical manifestations are fever, pallor, anaemia, hemorrhages and recurrent infections.",,,
2A60.0,Acute myeloid leukaemia with recurrent genetic abnormalities,,,,,"Acute myeloid leukaemia with recurrent genetic abnormalities; Acute myeloid leukaemia with t(8;21)(q22;q22), RUNX1-RUNX1T1; Acute myeloid leukaemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22), CBFB-MYH11; Acute promyelocytic leukaemia with t(15;17)(q24.1;q21.1), PML-RARA; APL - [acute promyelocytic leukaemia]; APML - [acute promyelocytic leukaemia]; acute promyelocytic leukaemia without mention of remission; Acute promyelocytic leukaemia in complete remission; Acute myeloid leukaemia with t(9;11)(p22;q23); MLLT3-MLL; Acute myeloid leukaemia with 11q23-abnormality; Acute myeloid leukaemia with variation of MLL-gene; acute myeloid leukaemia with 11q23-abnormality without mention of remission; Acute myeloid leukaemia with 11q23-abnormality in complete remission; Acute myeloid leukaemia with t(6;9)(p23;q34); DEK- NUP214; Acute myeloid leukaemia with inv(3)(q21q26.2) or t(3;3)(q21;q26.2); RPN1-EVI1; Acute myeloid leukaemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1; Acute myeloid leukaemia with mutated NPM1; Acute myeloid leukaemia with mutated CEBPA; Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22); Acute myeloid leukemia with t(8;21)(q22;q22) translocation"
2A60.1,Acute myeloid leukaemia with myelodysplasia-related changes,,"An acute myeloid leukaemia with at least 20% blasts in the bone marrow or blood, and either a previous history of myelodysplastic syndrome, multilineage dysplasia or typical myelodysplastic syndrome-related cytogenetic abnormalities. There is no history of prior cytotoxic therapy for an unrelated disorder, and there is absence of the genetic abnormalities that are present in acute myeloid leukaemia with recurrent genetic abnormalities.",,,Acute myeloid leukaemia with myelodysplasia-related changes; Acute myeloblastic leukaemia with multilineage dysplasia; Acute myeloid leukaemia with myelodysplasia-related features; acute myeloid leukaemia with multilineage dysplasia without mention of remission; Acute myeloid leukaemia with multilineage dysplasia in complete remission
2A60.2,Therapy-related myeloid neoplasms,,,therapy-related myelodysplastic syndromes,,
2A60.20,Therapy related acute myeloid leukaemia or myelodysplastic syndrome,,,,,Therapy related acute myeloid leukaemia or myelodysplastic syndrome; Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent; Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor
2A60.3,"Acute myeloid leukaemia, not elsewhere classified by criteria of other types",,"Acute myeloid leukaemias specified by morphological criteria should only be classified as such, if recurrent genetic abnormalities, prior history of a myelodysplastic syndrome or myelodysplastic/myeloproliferative neoplasm, or history of cytotoxic chemotherapy and/or radiotherapy are absent.",,Acute myeloid leukaemia with recurrent genetic abnormalities; Therapy-related myeloid neoplasms; Acute myeloid leukaemia with myelodysplasia-related changes,
2A60.30,Acute myeloid leukaemia with minimal differentiation,,An acute myeloid leukaemia (AML) in which the blasts do not show evidence of myeloid differentiation by morphology and conventional cytochemistry.,,,Acute myeloid leukaemia with minimal differentiation; Minimally differentiated acute myeloblastic leukaemia
2A60.31,Acute myeloid leukaemia without maturation,,An acute myeloid leukaemia (AML) characterised by blasts without evidence of maturation to more mature neutrophils.,,,Acute myeloid leukaemia without maturation; Acute myeloblastic leukaemia without maturation
2A60.32,Acute myeloid leukaemia with maturation,,An acute myeloid leukaemia (AML) characterised by blasts with evidence of maturation to more mature neutrophils.,,,Acute myeloid leukaemia with maturation; Acute myeloblastic leukaemia with maturation
2A60.33,Acute myelomonocytic leukaemia,,An acute leukaemia characterised by the proliferation of both neutrophil and monocyte precursors.,,,Acute myelomonocytic leukaemia; acute myelomonocytic leukaemia without mention of remission; myelomonocytic leukaemia NOS; Acute myelomonocytic leukaemia in complete remission
2A60.34,Acute monoblastic or monocytic leukaemia,,"Acute monoblastic leukaemia and acute monocytic leukaemia are myeloid leukaemias in which 80% or more of the leukaemic cells are of monocytic lineage including monoblasts, promonocytes and monocytes; a minor neutrophil component, <20%, may be present.",,,Acute monoblastic or monocytic leukaemia; FAB M5; FAB type M5a; French-American-British (FAB) type M5a; acute monoblastic/monocytic leukaemia without mention of remission; acute monocytic leukaemia; acute monocytic/monoblastic leukaemia; acute monocytoid leukaemia; monoblastic leukaemia; Acute monoblastic or monocytic leukaemia in complete remission; AML M5a; AML M5b
2A60.35,Acute erythroid leukaemia,,,Erythroleukaemia,,Acute erythroid leukaemia; Erythroleukaemia; acute erythraemia; acute erythraemia and erythroleukaemia; acute erythraemic myelosis; acute erythroid leukaemia without mention of remission; erythraemia; erythraemic myelosis; Acute erythroid leukaemia in complete remission
2A60.36,Acute megakaryoblastic leukaemia,,An acute myeloid leukaemia in which at least 50% of the blasts are of megakaryocytic lineage.,"Acute megakaryocytic leukaemia; Acute myeloid leukaemia, M7",,"Acute megakaryoblastic leukaemia; Acute megakaryocytic leukaemia; Acute myeloid leukaemia, M7; acute megakaryoblastic leukaemia without mention of remission; acute megakaryoblastic leukaemia, NOS; acute megakaryoblastic leukaemia, fab m7; fab m7; m7 - acute megakaryoblastic leukaemia; malignant megakaryocytosis; megakaryoblastic leukaemia; megakaryocytic leukaemia; megakaryocytic myelosis; thrombocytic leukaemia; Acute megakaryoblastic leukaemia in complete remission"
2A60.37,Acute basophilic leukaemia,,An acute myeloid leukaemia in which the immature cells differentiate towards basophils. This is a rare leukaemia.,,,Acute basophilic leukaemia
