Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
5A00.11,Iodine-deficiency-related multinodular goitre,,Multinodular enlargement of the thyroid gland due to iodine deficiency.,Iodine-deficiency-related nodular goitre,,Iodine-deficiency-related multinodular goitre; Iodine-deficiency-related nodular goitre; iodine-deficiency multinodular goitre; iodine-deficiency-related multinodular endemic goitre
5A00.2,Acquired hypothyroidism,,"Acquired hypothyroidism is a condition where the thyroid gland produces too little or no thyroid hormone, and the condition arises only after birth.",,iodine-deficiency-related hypothyroidism; Postprocedural hypothyroidism,
5A00.20,Hypothyroidism due to medicaments or other exogenous substances,,"A condition caused by an underactive thyroid due to a medicaments or other exogenous substances. This condition may present with fatigue, increased sensitivity to cold, constipation, dry skin, weight gain, muscle weakness, elevated blood cholesterol, muscle aches, joint pain or swelling, heavier or irregular menstrual periods, thinning hair, depression, or impaired memory.",,,Hypothyroidism due to medicaments or other exogenous substances
5A00.21,Myxoedema coma,,A life-threatening hypothyroid condition with long-standing severe untreated hypothyroidism in whom adaptive mechanisms fail to maintain homeostasis.,,,Myxoedema coma; hypothyroid coma; myxoedematous coma; Myxoedema coma due to subclinical hypothyroidism; Iatrogenic myxoedema coma; Myxoedema coma due to infiltrative disorders
5A00.22,Subclinical iodine-deficiency hypothyroidism,,"A condition with elevated serum TSH level, but with normal thyroid hormone levels, which is induced by iodine-deficiency",,,Subclinical iodine-deficiency hypothyroidism
5A01,Nontoxic goitre,,"Enlargement of the thyroid gland due to follicular multiplication, unaccompanied by hyperthyroidism or thyrotoxicosis",,congenital diffuse goitre; congenital goitre NOS; congenital parenchymatous goitre; iodine-deficiency-related goitre,
5A01.0,Nontoxic diffuse goitre,,"Diffuse enlargement of the thyroid gland due to follicular multiplication, unaccompanied by hyperthyroidism or thyrotoxicosis",,,Nontoxic diffuse goitre; diffuse goitre; diffuse nontoxic struma; simple goitre; simple nontoxic goitre; Colloid goitre; diffuse colloid nontoxic goitre; diffuse colloid nontoxic struma; nontoxic colloid goitre
5A01.1,Nontoxic single thyroid nodule,,"Single tumour of the thyroid gland due to follicular multiplication, unaccompanied by hyperthyroidism or thyrotoxicosis",,,Nontoxic single thyroid nodule; Thyroid nodule NOS; adenoma gelatinosum (in part); adenomatous goitre (in part); colloid goitre (in part); colloid nodule; colloid thyroid cyst; cyst of the thyroid gland; cystic colloid nodule; diffuse colloid goitre (in part); endemic goitre (in part); euthyroid goitre; follicular goitre; nodule of the thyroid gland; non-toxic single thyroid nodule; nontoxic thyroid nodule; nontoxic uninodular goitre; parenchymatous goitre; sporadic diffuse nontoxic goitre (in part); struma colloides (in part); struma follicularis; struma gelatinosa (in part); struma nodosa (in part); struma parenchymatosa; thyroid colloid nodule; thyroid gland node; thyroid glandular cyst; thyroid glandular nodule; thyroid node; uninodular goitre; uninodular nontoxic struma; uninodular struma
5A01.2,Nontoxic multinodular goitre,,"Multiple nodules of the thyroid gland due to follicular multiplication, unaccompanied by hyperthyroidism or thyrotoxicosis",,,Nontoxic multinodular goitre; Cystic goitre NOS; Multinodular goitre NOS; cystic goitre; cystic struma; multinodular goitre; multinodular nontoxic struma; multinodular struma; multiple thyroid nodules; non-toxic multinodular goitre
5A02,Thyrotoxicosis,,"Thyrotoxicosis is defined as an elevated level of free thyroid hormone in serum (from any source) and suppression of thyroid-stimulating hormone (TSH). If it is caused by overproduction and secretion from the thyroid gland, it is called hyperthyroidism.",,Transitory neonatal hyperthyroidism,
5A02.0,Thyrotoxicosis with diffuse goitre,,"Thyrotoxicosis with diffuse goitre (also known as Graves disease or Basedow disease) is a form of autoimmune thyroid disease and is the leading cause of hyperthyroidism and thyrotoxicosis. In this condition, thyroid-stimulating immunoglobulins bind to and activate the TSH receptor, resulting in excessive thyroid hormone production. The disease is characterized by goiter, rapid and irregular heartbeat, weight loss, irritability, anxiety, and often a (slight) protrusion of the eyeballs.",Graves disease; toxic diffuse goitre,,Thyrotoxicosis with diffuse goitre; Basedow disease; Flajani disease; Graves disease; Graves disease with exophthalmos; Parry disease; Stokes disease; exophthalmic goitre; exophthalmic struma; goitre with hyperthyroidism; hyperthyroid goitre; hyperthyroidism struma; malignant exophthalmos; thyroid exophthalmos; thyrotoxicosis struma; thyrotoxicosis with goitre; toxic diffuse goitre; toxic diffuse goitre with exophthalmos; toxic goitre; toxic goitre NOS; toxic primary thyroid hyperplasia; Thyroid eye disease; ophthalmic Graves disease; thyroid-associated ophthalmopathy
5A02.1,Thyrotoxicosis with toxic single thyroid nodule,,Thyrotoxicosis caused by toxic single thyroid nodule.,Thyrotoxicosis with toxic uninodular goitre,,Thyrotoxicosis with toxic single thyroid nodule; Thyrotoxicosis with toxic uninodular goitre; hyperthyroidism with thyroid nodule; thyrotoxicosis due to single thyroid nodule; thyrotoxicosis due to uninodular goitre; toxic thyroid nodule; toxic uninodular goitre; toxic uninodular goitre with hyperthyroidism; uninodular goitre in hyperthyroidism; uninodular goitre in thyrotoxicosis; uninodular toxic struma; uninodular toxic struma with hyperthyroidism
5A02.2,Thyrotoxicosis with toxic multinodular goitre,,Thyrotoxicosis caused by functioning thyroid multinodular goitre.,,,Thyrotoxicosis with toxic multinodular goitre; Plummer disease; Toxic nodular goitre NOS; adenomatous goitre with hyperthyroidism; multinodular goitre with hyperthyroidism; multinodular goitre with thyrotoxicosis; nodular goitre with hyperthyroidism; nodular goitre with thyrotoxicosis; nodular struma with hyperthyroidism; thyrotoxicosis adenomatous goitre; thyrotoxicosis adenomatous struma; thyrotoxicosis nodular goitre; toxic adenomatous goitre; toxic adenomatous struma; toxic multinodular goitre; toxic nodular struma; toxic struma nodosa
5A02.3,Thyrotoxicosis from ectopic thyroid tissue,,"Thyrotoxicosis caused by ectopic thyroid tissue, which is thyroid tissue located outside its normal anatomical position. Ectopic thyroid tissue can, in some instances, become hyperfunctional and produce excessive thyroid hormone, leading to thyrotoxicosis.",,,Thyrotoxicosis from ectopic thyroid tissue
5A02.4,Thyrotoxicosis factitia,,Thyrotoxicosis factitia occurs by the ingestion of excessive amounts of exogenous thyroid hormone in the form of thyroid hormone supplements such as the most widely used supplement levothyroxine.,,,Thyrotoxicosis factitia; factitious hyperthyroidism; factitious hyperthyroidism from ingestion of excessive thyroid material; iatrogenic hyperthyroidism (in part); iatrogenic thyrotoxicosis (in part); thyrotoxicosis medicamentosa (in part)
5A02.5,Thyroid crisis,,"Thyrotoxic crisis (or thyroid storm) is a rare but severe complication of hyperthyroidism, which may occur when a thyrotoxic patient becomes very sick or physically stressed.",Thyroid storm,,Thyroid crisis; Thyroid storm; thyrotoxic crisis; thyrotoxic storm; Thyroid delirium
5A02.6,Secondary hyperthyroidism,,Overproduction of thyroid hormone in the thyroid gland induced by dysfunction of the pituitary gland or hypothalamus.,,Generalised resistance to thyroid hormone; Selective pituitary resistance to thyroid hormone,Secondary hyperthyroidism; Secondary central hyperthyroidism; inappropriate secretion of thyroid-stimulating hormone; syndrome of inappropriate secretion of thyroid-stimulating hormone
5A03,Thyroiditis,,"Thyroiditis is the inflammation of the thyroid gland. It includes acute and chronic forms of thyroiditis. Thyroiditis is usually caused by autoimmune reaction to the thyroid, resulting in inflammation and damage to the thyroid cells. The symptoms include fatigue, weight gain, depression, dry skin, and constipation.",,Acquired hypothyroidism; Thyrotoxicosis,
5A03.0,Acute thyroiditis,,"Acute thyroiditis is a rare form of thyroiditis directly caused by an infection, frequently bacterial.",,,Acute thyroiditis; infectious thyroiditis; Acute thyroiditis due to bacterial infection; Acute thyroiditis due to fungal infection; Abscess of thyroid; thyroid gland abscess; Acute suppurative thyroiditis; suppurative thyroiditis; Pyogenic thyroiditis
5A03.1,Subacute thyroiditis,,"A self-limited thyroiditis associated with a triphasic clinical course of hyperthyroidism, hypothyroidism, and return to normal thyroid function. It is thought to be caused by a viral infection.",de Quervain thyroiditis; giant-cell thyroiditis; granulomatous thyroiditis,Autoimmune thyroiditis,Subacute thyroiditis; de Quervain thyroiditis; giant-cell thyroiditis; granulomatous thyroiditis; nonsuppurative subacute thyroiditis; nonsuppurative thyroiditis NOS; pseudogranulomatous thyroiditis; pseudotuberculous thyroiditis; subacute granulomatous thyroiditis
5A03.2,Autoimmune thyroiditis,,A chronic inflammatory disorder of the thyroid gland associated with abnormal circulatory antibodies.,,,
5A03.20,Hashimoto thyroiditis,,,,,Hashimoto thyroiditis; autoimmune lymphocytic chronic thyroiditis; chronic lymphadenoid thyroiditis; chronic lymphocytic thyroiditis; goitre lymphomatosa; hashimoto disease; hashimoto hypothyroidism; hashimoto struma; hashimoto thyrotoxicosis; hashitoxicosis; hyperthyroidism with Hashimoto disease; lymphadenoid goitre; lymphadenoid struma; lymphocytic thyroiditis; lymphoid thyroiditis; lymphomatous thyroiditis; struma lymphomatosa; struma lymphomatosis; thyrotoxicosis due to Hashimoto thyroiditis
5A03.21,Painless thyroiditis,,"A destructive thyroiditis which has an autoimmune basis in the non-postpartum period. An inflammation of the thyroid gland characterised by transient hyperthyroidism, followed by hypothyroidism and then recovery.",,,Painless thyroiditis; silent thyroiditis
5A04,Hypersecretion of calcitonin,,"This is the process of elaborating, releasing, and oozing a 32-amino acid linear polypeptide hormone that is produced in humans primarily by the parafollicular cells (also known as C-cells) of the thyroid, and in many other animals in the ultimobranchial body.",C-cell hyperplasia of thyroid; Hypersecretion of thyrocalcitonin,,Hypersecretion of calcitonin; C-cell hyperplasia of thyroid; Hypersecretion of thyrocalcitonin
5A05,Generalised resistance to thyroid hormone,,"Decreased thyroid hormone action, generally induced by mutation of thyroid hormone receptors.",,,Generalised resistance to thyroid hormone; Deafness - thyroid hormone resistance; Refetoff syndrome
5A06,Sick-euthyroid syndrome,,,,,"Sick-euthyroid syndrome; ESS - [euthyroid sick syndrome]; Low-T3 syndrome; NTIS - [non-thyroidal illness syndrome]; TSCITUS - [thyroid allostasis in critical illness, tumours, uraemia and starvation]"
5A10,Type 1 diabetes mellitus,,"Diabetes mellitus type 1 (type 1 diabetes, T1DM, formerly insulin dependent or juvenile diabetes) is a form of diabetes mellitus that results from destruction of insulin-producing beta cells, mostly by autoimmune mechanisms. The subsequent lack of insulin leads to increased blood and urine glucose.",,"Type 2 diabetes mellitus; Diabetes mellitus, other specified type; Diabetes mellitus in pregnancy",Type 1 diabetes mellitus; IDDM - [insulin dependent diabetes mellitus]; T1DM - [type 1 diabetes mellitus]; idiopathic insulin-dependent diabetes mellitus without complications; juvenile diabetes mellitus without complications; juvenile-onset diabetes mellitus without complications; juvenile-onset-type diabetes mellitus without complications; ketosis-prone diabetes mellitus without complications; type 1 IDDM; type 1 diabetes; Idiopathic Type 1 diabetes mellitus; Fulminant type 1 diabetes mellitus; Immune-related Type 1 diabetes mellitus; Immune-mediated Type 1 diabetes mellitus; Juvenile onset diabetes mellitus; Latent autoimmune diabetes in adults; LADA - [Latent autoimmune diabetes in adults]; SPIDDM - [Slowly progressive insulin-dependent diabetes mellitus]; slowly progressive insulin-dependent diabetes mellitus
5A11,Type 2 diabetes mellitus,,Diabetes mellitus type 2 (formerly noninsulin-dependent diabetes mellitus (NIDDM) or adult-onset diabetes) is a metabolic disorder that is characterised by high blood glucose in the context of insulin resistance and relative insulin deficiency.,non-insulin-dependent diabetes of the young,"Diabetes mellitus in pregnancy; Diabetes mellitus, other specified type; Idiopathic Type 1 diabetes mellitus",Type 2 diabetes mellitus; DM type II; DM2; Diabetic type 2; NIDDM - [non insulin dependent diabetes mellitus]; T2DM - [Type 2 diabetes mellitus]; Type II diabetes mellitus; adult onset diabetes; diabetes due to insulin secretory defect; diabetes mellitus Type 2; diabetes mellitus due to insulin secretory defect; insulin requiring type 2 diabetes; maturity onset diabetes; maturity-onset diabetes mellitus; non-insulin dependent diabetes mellitus; non-insulin-dependent diabetes mellitus without complications; non-insulin-dependent diabetes of the young; noninsulin dependent diabetes; nonketotic diabetes; nonketotic hyperglycaemia; senile diabetes; stable diabetes; type 2 diabetes; type II diabetes; Ketosis-resistant diabetes mellitus; Insulin resistant diabetes mellitus; insulin resistant diabetes
5A12,Malnutrition-related diabetes mellitus,,,,,Malnutrition-related diabetes mellitus; MRDM - [malnutrition-related diabetes mellitus]; malnutrition-related diabetes; malnutrition-related diabetes mellitus without complications
5A13,"Diabetes mellitus, other specified type","Other specified Diabetes mellitus, not Type 1 and not Type 2",Diabetes mellitus which cannot be classified as either Type 1 or Type 2 diabetes mellitus.,,Diabetes mellitus in pregnancy; Type 2 diabetes mellitus; Idiopathic Type 1 diabetes mellitus,"Diabetes mellitus, other specified type; Other specified Diabetes mellitus, not Type 1 and not Type 2"
5A13.0,Diabetes mellitus due to genetic defects of beta cell function,,"Other specified diabetes mellitus due to genetic defects of beta cell function is a form of diabetes, which is associated with monogenetic defects in beta-cell function.",,,Diabetes mellitus due to genetic defects of beta cell function
5A13.1,Diabetes mellitus due to genetic defects in insulin action,,"Other specified diabetes mellitus due to genetic defects in insulin action is a form of diabetes, which results from genetically determined abnormalities of insulin action. The metabolic abnormalities associated with mutations of the insulin receptor may range from hyperinsulinemia and modest hyperglycaemia to severe diabetes.",,,Diabetes mellitus due to genetic defects in insulin action
5A13.2,Diabetes mellitus due to diseases of the exocrine pancreas,,"Other specified diabetes mellitus due to diseases of the exocrine pancreas is a form of diabetes which is caused by any process that diffusely injures the pancreas. Acquired processes include pancreatitis, trauma, infection, pancreatectomy, and pancreatic carcinoma. With the exception of that caused by cancer, damage to the pancreas must be extensive for diabetes to occur.",,,Diabetes mellitus due to diseases of the exocrine pancreas
5A13.3,Diabetes mellitus due to endocrinopathies,,"Other specified diabetes mellitus due to endocrinopathies is a form of diabetes caused by several hormones (e.g., growth hormone, cortisol, glucagon, epinephrine), which antagonize insulin action. Excess amounts of these hormones (e.g., acromegaly, Cushing’s syndrome, glucagonoma, pheochromocytoma, respectively) can cause diabetes. This generally occurs in individuals with preexisting defects in insulin secretion, and hyperglycaemia typically resolves when the hormone excess is resolved.",,,Diabetes mellitus due to endocrinopathies
5A13.4,Diabetes mellitus due to drug or chemical,,"Other specified diabetes mellitus due to drug or chemical is a form of diabetes, which is caused by drug or chemical substance that impairs insulin secretion and insulin action.",,,Diabetes mellitus due to drug or chemical; chemical DM; chemical diabetes; Steroid-induced diabetes
5A13.5,Diabetes mellitus due to uncommon forms of immune-mediated diabetes,,"Other specified diabetes mellitus due to uncommon forms of immune-mediated diabetes is a form of diabetes, which is caused by two known conditions. The stiff-man syndrome is an autoimmune disorder of the central nervous system characterised by stiffness of the axial muscles with painful spasms. Patients usually have high titres of the GAD autoantibodies, and approximately one-third will develop diabetes.",,,Diabetes mellitus due to uncommon forms of immune-mediated diabetes
5A13.6,Diabetes mellitus due to other genetic syndromes,,"Other specified diabetes mellitus due to other genetic syndromes is a form of diabetes, which is associated with genetic syndromes.",,,Diabetes mellitus due to other genetic syndromes; MODY syndrome; MODY 1 syndrome; maturity onset diabetes of the young type 1; MODY 2 syndrome; Maturity Onset Diabetes of the Young type 2; MODY 3 syndrome; Maturity Onset Diabetes of the Young type 3; MODY 4 syndrome; Maturity Onset Diabetes of the Young type 4; MODY 5 syndrome; ADTKD - [Autosomal Dominant Tubulointerstitial Kidney Disease] -HNF1B; Maturity Onset Diabetes of the Young type 5; Microdeletion 17q11.2; RCAD - [renal cyst and diabetes syndrome]; Renal cysts - Maturity-Onset Diabetes of the Young type 5 syndrome; Renal diabetes MODY 5 syndrome; Renal dysfunction - early-onset diabetes; MODY 6 syndrome; Maturity Onset Diabetes of the Young type 6; MODY 7 syndrome; Maturity Onset Diabetes of the Young type 7; MODY 8 syndrome; Maturity Onset Diabetes of the Young type 8; Wolcott-Rallison syndrome; Multiple epiphyseal dysplasia with early-onset diabetes mellitus
5A13.7,Diabetes mellitus due to clinically defined subtypes or syndromes,,Diabetes mellitus that has clinically defined subtypes or associated syndromes,,,Diabetes mellitus due to clinically defined subtypes or syndromes
5A14,"Diabetes mellitus, type unspecified",Diabetes without mention of type of diabetes mellitus,,,"Idiopathic Type 1 diabetes mellitus; Type 2 diabetes mellitus; Diabetes mellitus, other specified type; Diabetes mellitus in pregnancy","Diabetes mellitus, type unspecified; DM - [diabetes mellitus] NOS; Diabetes mellitus, type unspecified without complications; controlled diabetes; controlled diabetes mellitus; controlled diabetic; diabetes NOS; diabetes mellitus NOS; severe diabetes mellitus; sudden-onset diabetes mellitus; Diabetes without mention of type of diabetes mellitus"
5A20,Diabetic hyperosmolar hyperglycaemic state,,,,,
5A20.0,Hyperosmolar hyperglycaemic state without coma,,,,,Hyperosmolar hyperglycaemic state without coma; hyperglycaemic hyperosmolar state NOS
5A20.1,Hyperosmolar hyperglycaemic state with coma,,,,,Hyperosmolar hyperglycaemic state with coma; hyperosmotic coma
5A21,Hypoglycaemia in the context of diabetes mellitus,,,,,
5A21.0,Hypoglycaemia in the context of diabetes mellitus without coma,,,,,Hypoglycaemia in the context of diabetes mellitus without coma
5A21.1,Hypoglycaemia in the context of diabetes mellitus with coma,,,,,Hypoglycaemia in the context of diabetes mellitus with coma
5A22,Diabetic acidosis,,,,,
5A22.0,Diabetic ketoacidosis without coma,,,,,Diabetic ketoacidosis without coma; DKA - [diabetic ketoacidosis] NOS; DKA - [diabetic ketoacidosis] without coma; Diabetic ketoacidosis NOS
5A22.1,Diabetic lactic acidosis,,,,,Diabetic lactic acidosis
5A22.2,Diabetic metabolic acidosis,,,,,Diabetic metabolic acidosis
5A22.3,Diabetic ketoacidosis with coma,,,,,Diabetic ketoacidosis with coma; DKA - [diabetic ketoacidosis] with coma
5A23,Diabetic coma,,,,,Diabetic coma
5A24,Uncontrolled or unstable diabetes mellitus,,"Brittle diabetes mellitus is a term used to describe particularly hard-to-control Type 1 or Type 2 diabetes mellitus. It results in frequent, extreme swings in blood glucose levels, causing hyperglycaemia that could lead to ketoacidosis or hypoglycaemia.",,,Uncontrolled or unstable diabetes mellitus; brittle diabetes; inadequate control of diabetes; poorly controlled diabetes; uncontrolled diabetes; Brittle diabetes mellitus; brittle DM - [diabetes mellitus]; brittle IDDM - [insulin dependent diabetes mellitus]; brittle type 1 diabetes mellites; labile diabetes
5A40,Intermediate hyperglycaemia,,"A metabolic disorder characterised by glucose levels too high to be considered normal, though not high enough to meet the criteria for diabetes.",Impaired glucose regulation; prediabetes,"Idiopathic Type 1 diabetes mellitus; Type 2 diabetes mellitus; Diabetes mellitus, type unspecified; Elevated blood glucose level; Diabetes mellitus, other specified type",
5A40.0,Impaired fasting glucose,,Impaired fasting tolerance is a metabolic disorder with Fasting Plasma Glucose (FPG) 110–125 mg/dl (6.1–6.9 mmol/l).,,,Impaired fasting glucose; IFG - [impaired fasting glucose]; elevated fasting glucose; high fasting blood sugar; impaired fasting glycaemia
5A40.1,Impaired glucose tolerance,,"Impaired glucose tolerance (IGT) is a metabolic disorder, which is characterised by 2-h postload glucose 140–199 mg/dl (7.8–11.1 mmol/l).",,,Impaired glucose tolerance; IGT - [impaired glucose tolerance]; Impaired glucose tolerance with unspecified complication; Impaired glucose tolerance without complication; abnormal glucose tolerance; Impaired carbohydrate tolerance
5A41,Hypoglycaemia without associated diabetes,,,,Hypoglycaemia in the context of diabetes mellitus,Hypoglycaemia without associated diabetes; hypoglycaemia NOS; hypoglycaemic disorder NOS; hypoglycaemic syndrome; hypoglycemia (non-DM); low blood sugar; nondiabetic hypoglycaemia; spontaneous hypoglycaemia; Nondiabetic hypoglycaemic coma; factitious hypoglycaemia; hyperinsulinism with coma; hyperinsulinism with hypoglycaemic coma; hypoglycaemic coma NOS; iatrogenic hypoglycaemia with coma; iatrogenic hypoglycaemia with nondiabetic coma; reactive hypoglycaemia; Drug-induced insulin coma in nondiabetic; Drug-induced hypoglycaemia; Drug-induced hypoglycaemia without coma; Iatrogenic hypoglycaemia; Polyneuropathy in hypoglycaemia; Neuropathy associated with hypoglycaemia
5A42,Increased secretion of glucagon,,,Hyperplasia of pancreatic endocrine cells with glucagon excess,Multiple endocrine neoplasia type 1,Increased secretion of glucagon; Abnormal secretion of glucagon; hypersecretion of glucagon; Hyperplasia of pancreatic endocrine cells with glucagon excess; hyperplasia of pancreatic islet alpha cells with glucagon excess
5A43,Abnormal secretion of gastrin,,,,,
5A43.0,Drug-induced hypergastrinaemia,,A form of hypergastrinaemia that can be induced by drugs.,,,Drug-induced hypergastrinaemia; medicament-induced hypergastrinaemia
5A43.1,Zollinger-Ellison syndrome,,"A syndrome characterised by the presence of a gastrin-secreting tumour, usually in the pancreas or duodenum, resulting in increased gastric acidity and formation of gastric ulcers. Signs and symptoms include abdominal pain and diarrhea. It may be sporadic or a manifestation of multiple endocrine neoplasia type 1.",,,Zollinger-Ellison syndrome; ZE - [Zollinger-Ellison] syndrome
5A44,Insulin-resistance syndromes,,,,,"Insulin-resistance syndromes; Insulin-resistance syndrome type A; Insulin-resistance syndrome type B; Rabson-Mendenhall syndrome; Laminopathy type Decaudain-Vigouroux; Laminopathy with severe metabolic syndrome and myopathy; Leprechaunism; Donohue syndrome; HAIR-AN syndrome; HAIR-AN - [hyperandrogenic-insulin resistance-acanthosis nigricans] syndrome; Insulin resistance - short fifth metacarpals; Berardinelli-Seip congenital lipodystrophy; BSCL - [Berardinelli-Seip congenital lipodystrophy]; Berardinelli type lipodystrophy; Berardinelli-Seip syndrome; Brunzell syndrome; Lipoatrophic diabetes; Familial partial lipodystrophy; Hereditary partial lipodystrophy; Familial partial lipodystrophy, Köbberling type; FPLD1 - [Familial partial lipodystrophy type 1]; Familial partial lipodystrophy type 1; Familial partial lipodystrophy, Dunnigan type; Dunnigan syndrome; FPLD2 - [Familial partial lipodystrophy type 2]; Familial partial lipodystrophy type 2; Familial partial lipodystrophy associated with PPARG mutations; FPLD3 - [Familial partial lipodystrophy type 3]; Familial partial lipodystrophy type 3; Familial partial lipodystrophy due to AKT2 mutations; Familial partial lipodystrophy due to lamin-A mutations; Severe lipodystrophic laminopathy; Familial partial lipodystrophy associated with PLIN1 mutations; Acquired generalised lipodystrophy; Metabolic syndrome; metabolic syndrome NOS"
