Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
4A00.2,Genetic susceptibility to particular pathogens,,,,,Genetic susceptibility to particular pathogens; Idiopathic CD4 lymphocytopenia; Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency; IRAK4 - [interleukin-1 receptor-associated kinase-4 deficiency]; Lung fibrosis - immunodeficiency - gonadal dysgenesis; Mendelian susceptibility to mycobacterial diseases; Idiopathic infection caused by BCG or atypical mycobacteria; MSMD - [Mendelian susceptibility to mycobacterial diseases]; Autosomal recessive mendelian susceptibility to mycobacterial diseases; AR MSMD - [autosomal recessive mendelian susceptibility to mycobacterial diseases]; Complete autosomal recessive interferon-gamma receptor 1 deficiency; Complete AR IFNGR1 - [autosomal recessive interferon-gamma receptor 1] deficiency; Partial autosomal recessive interferon-gamma receptor 1 deficiency; Partial AR IFNGR1- [autosomal recessive interferon-gamma receptor 1] deficiency; Complete autosomal recessive interferon-gamma receptor 2 deficiency; Complete AR IFNGR2 - [autosomal recessive interferon-gamma receptor 2] deficiency; Partial autosomal recessive interferon-gamma receptor 2 deficiency; Partial AR IFNGR2 - [autosomal recessive interferon-gamma receptor 2] deficiency; Autosomal recessive interleukin 12 receptor beta-1 chain deficiency; AR IL12RB1 - [Autosomal recessive interleukin 12 receptor beta-1 chain] deficiency; Autosomal recessive interleukin 12p40 deficiency; AR IL12B - [Autosomal recessive interleukin 12p40] deficiency; Autosomal recessive tyrosine kinase 2 deficiency; Autosomal recessive hyper-IgE syndrome with atypical mycobacteriosis; Autosomal dominant mendelian susceptibility to mycobacterial diseases; AD MSMD - [Autosomal dominant mendelian susceptibility to mycobacterial diseases]; Autosomal dominant interferon-gamma receptor 1 deficiency; AD IFNGR1 - [Autosomal dominant interferon-gamma receptor 1] deficiency; Autosomal dominant Stat1 deficiency; AD STAT1 - [Autosomal dominant Stat1] deficiency; Mendelian susceptibility to mycobacterial diseases due to partial signal transducer and activator of transcription 1 deficiency; X-linked recessive mendelian susceptibility to mycobacterial diseases; XR MSMD - [X-linked recessive mendelian susceptibility to mycobacterial diseases]; Monocytopenia with susceptibility to infections; MonoMAC syndrome; Pyogenic bacterial infections due to MyD88 deficiency
4A00.3,Immunodeficiency with natural-killer cell deficiency,,,,,Immunodeficiency with natural-killer cell deficiency; Immunodeficiency with NK-cell - [natural-killer cell] deficiency
4A01,Primary immunodeficiencies due to disorders of adaptive immunity,,,,,
4A01.0,Immunodeficiencies with predominantly antibody defects,,A disorder characterised by an inability to mount a normal immune response due to antibody (i.e. immunoglobulin) defects,,,
4A01.00,Hereditary agammaglobulinaemia with profoundly reduced or absent B cells,,"This refers to a hereditary type of primary immune deficiency disease characterised by a reduction in all types of gamma globulins, and rare X-linked genetic disorder that affects the body's ability to fight infection.",,,"Hereditary agammaglobulinaemia with profoundly reduced or absent B cells; congenital sex-linked agammaglobulinaemia; hereditary absence of gamma globulin in blood; hereditary agammaglobulinaemia; hereditary agammaglobulinaemia antibody deficiency syndrome; hereditary gamma globulin deficiency in blood; Isolated agammaglobulinaemia; Autosomal recessive agammaglobulinaemia; Agammaglobulinaemia, non-Bruton type; Autosomal agammaglobulinaemia; Swiss type autosomal recessive agammaglobulinaemia; Swiss-type agammaglobulinaemia; Ig beta deficiency; Ig alpha deficiency; Lambda 5 deficiency; B-cell linker deficiency; BLNK - [B-cell linker] deficiency; X-linked agammaglobulinaemia; BTK - [Bruton tyrosine kinase] deficiency; Bruton agammaglobulinaemia; Bruton hypogammaglobulinaemia; Bruton type agammaglobulinaemia; Bruton x-linked agammaglobulinaemia; Syndromic agammaglobulinaemia; Agammaglobulinaemia - microcephaly - craniosynostosis - severe dermatitis; Immunodeficiency - centromeric region instability - facial anomalies syndrome; Centromeric instability immunodeficiency syndrome; Immunodeficiency - centromeric instability - facial anomalies; Malignant myelodysplasia with hypogammaglobulinaemia; Short stature due to growth hormone isolated deficiency with X-linked hypogammaglobulinaemia; Hereditary hypogammaglobulinaemia antibody deficiency syndrome; hereditary hypogammaglobulinaemia; Severe combined immunodeficiency due to absent lymphoid stem cells; SCID - [severe combined immunodeficiency] due to absent lymphoid stem cells"
4A01.01,Immunodeficiencies with severe reduction in at least two serum immunoglobulin isotypes with normal or low numbers of B cells,,This refers to a nonfamilial type of primary immune deficiency disease characterised by a reduction in at least two serum immunoglobulin isotypes. Circulating B cells may be normal or low.,,,Immunodeficiencies with severe reduction in at least two serum immunoglobulin isotypes with normal or low numbers of B cells; Hypogammaglobulinaemia NOS; acquired agammaglobulinaemia NOS; agammaglobulinaemia NOS; agammaglobulinaemia antibody deficiency syndrome; common variable agammaglobulinaemia; hypogammaglobulinaemia antibody deficiency syndrome; nonfamilial agammaglobulinaemia; nonfamilial hypogammaglobulinaemia; Agammaglobulinaemia with immunoglobulin-bearing B-lymphocytes; immunoglobulin-bearing b-lymphocytes agammaglobulinaemia
4A01.02,Specific antibody deficiency with normal immunoglobulin concentrations or normal number of B cells,,,,,Specific antibody deficiency with normal immunoglobulin concentrations or normal number of B cells; Antibody deficiency with near-normal immunoglobulins or with hyperimmunoglobulinaemia; antibody deficiency with hyperimmunoglobulinaemia; antibody immunodeficiency with hyperimmunoglobulinaemia; immunoglobulin deficiency with hyperimmunoglobulinaemia; immunoglobulin deficiency with near-normal immunoglobins; Immunodeficiency due to selective anti-polysaccharide antibody deficiency
4A01.03,Transient hypogammaglobulinaemia of infancy,,,,,Transient hypogammaglobulinaemia of infancy; THI - [transient hypogammaglobulinaemia of infancy]; immunoglobulin maturational delay
4A01.04,Immunodeficiencies with isotype or light chain deficiencies with normal number of B cells,,,,,Immunodeficiencies with isotype or light chain deficiencies with normal number of B cells; Recurrent infections associated with immunoglobulin isotypes deficiency; Recurrent infections associated with immunoglobulin isotypes; Deficiency of immunoglobulin A with immunoglobulin G subclasses deficiency; Deficiency of IgA with IgG subclasses deficiency; Immunoglobulin heavy chain deficiency; Deficiency of IgG and/or IgA subclasses and/or IgE; K chain deficiency; Selective deficiency of immunoglobulin A; Selective deficiency of IgA; selective immunodeficiency of immunoglobulin A (IgA); Selective deficiency of immunoglobulin G subclasses; IgG subclass deficiency; Selective deficiency of IgG subclasses; immunoglobin g subclass deficiency; immunoglobulin g subclass deficiency; selective IgG immunodeficiency; selective deficiency of IgG; selective immunoglobulin g deficiency; Selective deficiency of immunoglobulin M; Selective deficiency of IgM; selective IgM immunodeficiency; selective immunodeficiency of immunoglobulin M (IgM)
4A01.05,Immunodeficiencies with severe reduction in serum IgG or IgA with normal or elevated IgM and normal numbers of B-cells,,,,,Immunodeficiencies with severe reduction in serum IgG or IgA with normal or elevated IgM and normal numbers of B-cells; Hyper IgM; Activation-induced cytidine deaminase deficiency; HIGM2 - [hyper-IgM syndrome type 2]; Hyper-IgM syndrome due to AICDA deficiency; Hyper-IgM syndrome due to AID deficiency; Hyper-IgM syndrome type 2; Hyper-IgM syndrome due to uracil N glycosylase; HIGM5 - [hyper-IgM syndrome type 5]; Hyper-IgM syndrome due to UNG - [uracil N glycosylase] deficiency; Hyper-IgM syndrome type 5
4A01.1,Combined immunodeficiencies,,,,autosomal recessive agammaglobulinaemia (Swiss type),
4A01.10,Severe combined immunodeficiencies,,Severe combined immunodeficiency (SCID) comprises a group of rare monogenic primary immunodeficiency disorders characterised by a lack of functional peripheral T lymphocytes resulting in early-onset severe respiratory infections and failure to thrive.,,,"Severe combined immunodeficiencies; SCID - [Severe combined immunodeficiencies]; severe combined immunodeficiency disease; Severe combined immunodeficiency with reticular dysgenesis; Congenital aleukocytosis; De Vaal disease; Reticular dysgenesis; SCID - [Severe combined immunodeficiencies] with reticular dysgenesis; Severe combined immunodeficiency with leukopenia; generalised haematopoietic hypoplasia; Severe combined immunodeficiency with low T- and B-cell numbers; SCID - [Severe combined immunodeficiencies] with low t- and b-cell numbers; T- B- severe combined immunodeficiency; Severe combined immunodeficiency T- B- due to RAG1 deficiency; SCID - [severe combined immunodeficiency] T- B- due to RAG1 - [recombination-activating gene 1] deficiency; Severe combined immunodeficiency T- B- due to recombination activating gene 1deficiency; Severe combined immunodeficiency T- B- due to RAG2 deficiency; SCID - [severe combined immunodeficiency] T- B- due to RAG2 - [recombination-activating gene 2] deficiency; Severe combined immunodeficiency T- B- due to recombination activating gene 2 deficiency; Severe combined immunodeficiency with hypereosinophilia; Omenn syndrome; SCID - [severe combined immunodeficiency] with hypereosinophilia; SCID - [Severe combined immunodeficiency] due to DCLRE1C- [DNA cross-link repair 1C] deficiency; Agammaglobulinaemia, alymphocytotic type; SCID - [Severe combined immunodeficiency] due to Artemis protein deficiency; SCID - [Severe combined immunodeficiency] due to DNA cross-link repair protein 1C deficiency; SCID - [Severe combined immunodeficiency], Athabaskan type; Severe combined immunodeficiency [SCID], alymphocytotic type; Severe combined immunodeficiency due to LCK deficiency; SCID - [severe combined immunodeficiency due to LCK - [lymphocyte-specific protein tyrosine kinase] deficiency; SCID - [Severe combined immunodeficiency] due to DNA-PKcs deficiency; SCID - [Severe combined immunodeficiency] due to DNA-PKcs - [DNA-dependent protein kinase, catalytic subunit] deficiency; Severe combined immunodeficiency T- B- due to adenosine deaminase deficiency; ADA - [adenosine aminohydrolase] deficiency; ADA - [adenosine deaminase] deficiency; Adenosine deaminase deficiency; SCID - [severe combined immunodeficiency] T- B- due to adenosine deaminase deficiency; Short-limb skeletal dysplasia with severe combined immunodeficiency; Achondroplasia - severe combined immunodeficiency; Achondroplasia or Swiss-type agammaglobulinaemia; Immunodeficiency with short limb dwarfism; SCID - [severe combined immunodeficiency] with short-limbed dwarfism; immunodeficiency with short-limbed stature; lymphopenic agammaglobulinaemia - short-limbed dwarfism syndrome; severe combined immunodeficiency with short-limbed dwarfism; short-limbed immunodeficiency; Severe combined immunodeficiency with low or normal B-cell numbers; SCID - [severe combined immunodeficiency] with low or normal b-cell numbers; T- B+ severe combined immunodeficiency; Severe combined immunodeficiency T- B+ due to gamma chain deficiency; SCID - [severe combined immunodeficiency] T- B+ due to gamma chain deficiency; Severe combined immunodeficiency T- B+, X-linked; Severe combined immunodeficiency T- B+ due to JAK3 deficiency; SCID - [severe combined immunodeficiency] T- B+ due to JAK3- [Janus kinase 3] deficiency; Severe combined immunodeficiency T- B+ due to IL-7Ralpha deficiency; SCID - [severe combined immunodeficiency] T- B+ due to IL-7Ralpha - [Interleukin 7 receptor alpha] deficiency; Severe combined immunodeficiency T-B+ due to CD45 deficiency; SCID - [severe combined immunodeficiency] T- B+ due to CD45 deficiency; Severe combined immunodeficiency T- B+ due to CD3delta, CD3epsilon or CD3zeta; SCID - [severe combined immunodeficiency] T- B+ due to CD3delta/CD3epsilon/CD3zeta; Severe combined immunodeficiency due to CORO1A deficiency; SCID - [severe combined immunodeficiency] due to coronin-1A deficiency"
4A01.11,Major histocompatibility complex class I deficiency,,,,,Major histocompatibility complex class I deficiency; BLS - [bare lymphocyte syndrome] NOS; Bare lymphocyte syndrome type 1; Immunodeficiency by defective expression of HLA - [human leukocyte antigen] class 1; SCID - [severe combined immunodeficiency] due to absent class 2 HLA antigens
4A01.12,Major histocompatibility complex class II deficiency,,"Immunodeficiency by defective expression of HLA class II is an autosomal recessive primary immune deficiency, manifesting by recurrent viral and bacterial infections, often leading to chronic diarrhoea and growth retardation.",,,Major histocompatibility complex class II deficiency; Bare lymphocyte syndrome type 2; HLA class 2-negative severe combined immunodeficiency; Immunodeficiency by defective expression of HLA class 2
4A01.2,Diseases of immune dysregulation,,,,,
4A01.20,Immune dysregulation syndromes with hypopigmentation,,,,,Immune dysregulation syndromes with hypopigmentation; Immunodeficiency syndromes with hypopigmentation
4A01.21,Immune dysregulation syndromes presenting primarily with autoimmunity,,,,,"Immune dysregulation syndromes presenting primarily with autoimmunity; Immunodeficiency syndromes presenting primarily with autoimmunity; Syndrome with autoimmunity; FADD-related immunodeficiency; X-linked immune dysregulation – polyendocrinopathy – enteropathy; Autoimmune enteropathy type 1; IPEX - [immunodysregulation polyendocrinopathy enteropathy X-linked syndrome]; immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome; Immunodeficiency due to CD25 deficiency; SCID - [severe combined immunodeficiency] due to interleukin-2 receptor alpha chain deficiency; LRBA deficiency; LRBA deficiency - [Lipopolysaccharide-responsive, beige-like anchor protein] deficiency; CTLA4-Mutation"
4A01.22,Immune dysregulation syndromes presenting primarily with lymphoproliferation,,,,,Immune dysregulation syndromes presenting primarily with lymphoproliferation; Autosomal recessive lymphoproliferative disease; Autoimmune lymphoproliferative syndrome; Canale-Smith syndrome; FAS deficiency; FAS deficiency (ALPS-FAS)(ALPS1a); autoimmune lymphoproliferative syndrome with recurrent infections; Caspase 8 defect (ALPS2b); ALPS-NRAS; ALPS-KRAS; ALPS-FASLG (ALPS1b); ALPS-CASP10 (ALPS2a); X-linked lymphoproliferative disease; Immunodeficiency following hereditary defective response to Epstein-Barr virus; Purtilo syndrome; XLPS - [x-linked lymphoproliferative syndrome]; immunodeficient hereditary defective response to Epstein Barr virus; x-linked lymphoproliferation disease; x-linked lymphoproliferative disease or disorder; x-linked lymphoproliferative syndrome; Fatal Epstein Barr virus syndrome; XIAP deficiency (XLP2); SH2D1A deficiency (XLP1)
4A01.23,Primary haemophagocytic lymphohistiocytosis,,"A disease caused by determinants arising after birth, during the antenatal period or genetically inherited factors leading to uncontrolled proliferation of activated lymphocytes and macrophages. This disease is characterised by increased proliferation of morphologically benign lymphocytes and macrophages that secrete high amounts of inflammatory cytokines. This disease may present with fever, rash, jaundice, splenomegaly, lymphadenopathy, histiocytosis, haemophagocytosis, or cytopenia.",histiocytosis of mononuclear phagocytes,,"Primary haemophagocytic lymphohistiocytosis; haemophagocytic lymphohistiocytosis NOS; haemophagocytic syndrome; histiocytosis of mononuclear phagocytes; Familial haemophagocytic lymphohistiocytosis; FEL - [familial erythrophagocytic lymphohistiocytosis]; FHL - [familial haemophagocytic lymphohistiocytosis]; familial erythrophagocytic lymphohistiocytosis; familial haemophagocytic histiocytosis; familial histiocytic reticulosis; Perforin deficiency; FHL1; FHL1 - [Familial haemophagocytic lymphohistiocytosis] 1; STXBP2 deficiency; FHL5; FHL5 - [Familial haemophagocytic lymphohistiocytosis] 5; Syntaxin deficiency; FHL - [Familial haemophagocytic lymphohistiocytosis] 4; FHL4; UNC13D deficiency; FHL - [Familial haemophagocytic lymphohistiocytosis] 3; FHL3; Griscelli syndrome type 2; GS2 (MIM 607624); Hypopigmentation - immunodeficiency, with or without neurological impairment; Partial albinism and immunodeficiency syndrome"
4A01.3,Other well-defined immunodeficiency syndromes due to defects in adaptive immunity,,"This refers to other defects in the highly specialized, systemic cells and processes that eliminate or prevent pathogen growth.",,,Other well-defined immunodeficiency syndromes due to defects in adaptive immunity
4A01.30,Immunodeficiency due to defects of the thymus,,,,,Immunodeficiency due to defects of the thymus; Nezelof syndrome; Congenital thymic dysplasia syndrome; Thymic aplasia; Immunodeficiency due to absence of thymus
4A01.31,DNA repair defects other than combined T-cell or B-cell immunodeficiencies,,,,,"DNA repair defects other than combined T-cell or B-cell immunodeficiencies; Nijmegen breakage syndrome; AT V1- [Ataxia-telangiectasia, variant 1]; Ataxia-telangiectasia, variant 1; Autosomal recessive nonsyndromal microcephaly with normal intelligence; Berlin breakage syndrome; Immunodeficiency - microcephaly - chromosomal instability; Microcephaly - immunodeficiency - lymphoreticuloma; NBS - [Nijmegen breakage syndrome]; Seemanova syndrome type 2; Nijmegen breakage syndrome-like disorder; Microcephaly or chromosomal instability without immunodeficiency; NBS-like disorder; NBSLD - [Nijmegen breakage syndrome-like disorder]; Bloom syndrome; Bloom Machacek syndrome; Bloom-Torre-Machacek syndrome; Ataxia-telangiectasia; Louis-Bar syndrome; Ataxia-telangiectasia-like disorder; ATLD - [Ataxia-telangiectasia-like disorder]"
4A01.32,Immuno-osseous dysplasia,,"This is an autosomal recessive disorder with the diagnostic features of spondyloepiphyseal dysplasia, renal dysfunction, and T-cell immunodeficiency.",,,Immuno-osseous dysplasia; Schimke immuno-osseous dysplasia; Schimke syndrome; Spondyloepiphyseal dysplasia - nephrotic syndrome
4A01.33,Hepatic veno-occlusive disease - immunodeficiency syndrome,,"Hepatic veno-occlusive disease - immunodeficiency syndrome is characterised by the association of severe hypogammaglobulinemia, combined T and B cell immunodeficiency, absent lymph node germinal centres, absent tissue plasma cells and hepatic veno-occlusive disease.",,,Hepatic veno-occlusive disease - immunodeficiency syndrome; VODI - [Veno-occlusive disease immunodeficiency] syndrome
4A01.34,Hyperimmunoglobulin E syndromes,,,,,Hyperimmunoglobulin E syndromes; Buckley syndrome; HIE - [Hyperimmunoglobulin E] syndrome; IgE syndromes; Job syndrome; Job-Buckley syndrome; Quie-Hill syndrome; recurring cold staphylococcal abscesses; Autosomal dominant hyperimmunoglobulin E syndrome; AD-HIES - [Autosomal dominant hyperimmunoglobulin E] syndrome; Autosomal dominant hyper-IgE syndrome; Hyperimmunoglobulin E syndrome type 1; Hyperimmunoglobulin E-recurrent infection syndrome; Autosomal recessive hyperimmunoglobulin E syndrome; Autosomal recessive HIES - [Autosomal recessive hyperimmunoglobulin E] syndrome; Autosomal recessive hyper-IgE syndrome; Hyperimmunoglobulin E syndrome type 2; Nonskeletal hyper IgE syndrome; SCID - [Severe combined immunodeficiency] due to DOCK8 deficiency; SCID - [Severe combined immunodeficiency] due to dedicator of cytokinesis 8 protein deficiency; Hyperimmunoglobulin E syndrome due to TYK2 deficiency
4A20,Acquired immunodeficiencies,,,,,
4A20.0,Adult-onset immunodeficiency,,"Adults with disseminated mycobacterial infections and/or other AIDS-defining infections, often involving concomitant neutrophilic dermatoses. All patients have high titres of anti-interferon-gamma and normal CD4 T helper cell counts.",,,Adult-onset immunodeficiency
4A20.1,Acquired immunodeficiency due to loss of immunoglobulin,,"Acquired immunodeficiency due to loss of immunoglobulins (protein loss) may occur via the GI tract (protein losing enteropathy), via the kidney (nephrotic syndrome) or via the skin (in severe skin damage).",,,Acquired immunodeficiency due to loss of immunoglobulin; Acquired immunodeficiency due to protein loss
4A20.2,Secondary haemophagocytic lymphohistiocytosis,,,,,
4A20.20,Haemophagocytic syndrome associated with infection,,"This is an uncommon hematologic disorder that, typically, clinically manifests as fever, hepatosplenomegaly, lymphadenopathy, jaundice and rash, with laboratory findings of histiocytosis, and the pathologic finding of haemophagocytosis, infection-associated.",,,Haemophagocytic syndrome associated with infection; haemophagocytic histiocytosis associated with infection; infection-induced haemophagocytic histiocytosis
4A20.21,Haemophagocytic lymphohistiocytosis associated with a malignant disease,,,,,Haemophagocytic lymphohistiocytosis associated with a malignant disease; haemophagocytic syndrome associated with a malignancy; malignancy-induced haemophagocytic histiocytosis
4A40,Lupus erythematosus,,"An autoimmune non-organ specific inflammatory disease characterised by the presence of antibodies to DNA, RNA and other components of the nucleus. It has a very variable clinical presentation and course ranging from an acute fulminant life-threatening disorder with involvement of heart, central nervous system and kidneys to an indolent chronic scarring skin disorder.",,,
4A40.0,Systemic lupus erythematosus,,"Systemic lupus erythematosus (SLE) is a clinically multisystem disease, which is autoimmune in origin and is characterised by the presence of autoantibodies directed against nuclear antigens. Manifestations include rash, arthritis and fatigue, nephritis, neurological problems, anaemia and thrombocytopenia at the more severe end of the spectrum.",,,
4A40.00,Systemic lupus erythematosus with skin involvement,,"Systemic lupus erythematosus (SLE) involving the skin. This may present with a malar ""butterfly"" erythema or with extensive necrolysis of sun-exposed skin, particularly on the head, neck and upper torso.",,,Systemic lupus erythematosus with skin involvement; Acute cutaneous lupus erythematosus; Systemic lupus erythematosus skin rash
4A40.1,Drug-induced lupus erythematosus,,"Drug-induced lupus erythematosus is a syndrome in which positive antinuclear antibodies are associated with symptoms, such as fever, malaise, arthritis, intense arthralgia/myalgia, serositis, and/or rash. The syndrome appears during therapy with certain medications (e.g., procainamide, hydralazine, phenytoin) and tumour necrosis factor inhibitors. It occurs predominantly in Caucasians, has less female predilection than SLE, rarely involves kidneys or brain, is rarely associated with anti-dsDNA, is commonly associated with antibodies to histones, and usually resolves over several weeks after discontinuation of the offending medication.",,,Drug-induced lupus erythematosus; drug-induced systemic lupus erythematosus
4A41,Idiopathic inflammatory myopathy,,"These comprise a diverse group of syndromes that have in common persistent muscle inflammation of unknown pathophysiology, resulting in damage that affects muscle function. The inflammatory muscle disease can either be acute or chronic in nature.",,,
4A41.0,Dermatomyositis,,"Dermatomyositis is an inflammatory myopathy, showing progressive, symmetrical muscle weakness, low muscle endurance, and cutaneous manifestations such as Gottron’s papules, heliotrope rash, shawl sign, V-sign and mechanic’s hand. Internal organ manifestations such as interstitial pneumonia (pneumonitis) and myocarditis sometimes develop. The skin rash may precede the muscle symptoms and may be the only clinical sign of dermatomyositis in some patients (clinically, amyopathic dermatomyositis).",,,
4A41.00,Adult dermatomyositis,,"Adult dermatomyositis is a systemic inflammatory disorder affecting the skeletal muscles, the skin, and other organs. It is characterised by symmetric proximal muscle weakness, increased serum muscle enzymes, myopathic changes upon electromyography, typical histological findings on muscle biopsy, and typical dermatologic manifestations such as heliotrope rash or Gottron’s papules.",,Myasthenia gravis or certain specified neuromuscular junction disorders,Adult dermatomyositis; Amyopathic dermatomyositis; Hypomyopathic dermatomyositis; Adult dermatomyositis with calcinosis; Paraneoplastic dermatomyositis; Dermatomyositis in neoplastic disease of uncertain behaviour; Dermatomyositis in neoplastic disease of unknown behaviour; Dermatopolymyositis in neoplastic disease of uncertain behaviour; Dermatopolymyositis in neoplastic disease of unknown behaviour; Anti-synthetase syndrome with dermatomyositis; Adult dermatomyositis with overlap to nonorgan specific systemic autoimmune disorders; Wagner-Unverricht syndrome
4A41.01,Juvenile dermatomyositis,,"Juvenile dermatomyositis is the early-onset form of dermatomyositis, a systemic autoimmune inflammatory muscle disorder, characterised by proximal muscle weakness, evocative skin lesion, and systemic manifestations.",,,Juvenile dermatomyositis; childhood type dermatomyositis; Hypomyopathic juvenile dermatomyositis; Juvenile dermatomyositis with cutaneous vasculitis; Juvenile dermatomyositis with lipodystrophy; Juvenile dermatomyositis with myocarditis; Juvenile dermatomyositis with necrotising cutaneous vasculitis; Amyopathic juvenile dermatomyositis; Juvenile dermatomyositis with calcinosis; Juvenile dermatomyositis with overlap to nonorgan specific systemic autoimmune disorders; Juvenile myositis
4A41.1,Polymyositis,,"Polymyositis is an inflammatory muscle disease of unknown aetiology occurring predominantly in adults and characterised clinically by proximal muscle weakness (shoulders, arms, thighs), often with associated myalgia. Involvement of pharyngeal and oesophageal muscles may result in dysphagia and a risk of aspiration pneumonia. Myocarditis with rhythm disturbances or cardiomyopathy is a rare but serious complication. Polymyositis may be associated with other autoimmune diseases, malignancy or viral infection. Although serum muscle enzyme concentrations and electromyography are usually abnormal, definitive diagnosis requires demonstration of characteristic histological changes, including muscle necrosis, muscle fibre regeneration and diffuse infiltration by CD8+ T lymphocytes, on muscle biopsy.",,,
4A41.10,Juvenile polymyositis,,"Juvenile polymyositis is a rare childhood idiopathic inflammatory myopathy. It is frequently misdiagnosed, as it lacks a unique clinical phenotype. Traditionally, it presents with weakness of the proximal muscles that evolves over weeks to months. The primary histologic features are fibre size variability, scattered necrotic and regenerating fibres, and perivascular and endomysial cellular infiltrates.",,Systemic sclerosis; Overlap or undifferentiated nonorgan specific systemic autoimmune disease; Antiphospholipid syndrome; Vasculitis; Lupus erythematosus,"Juvenile polymyositis; Juvenile polymyositis, necrotising; Juvenile polymyositis, paraneoplastic; Juvenile polymyositis with anti-synthetase auto-antibody; Juvenile polymyositis with interstitial lung disease; Juvenile polymyositis with overlap to non-organ specific systemic autoimmune disorder; Juvenile polymyositis with PM-Scl auto-antibody"
4A41.11,Paraneoplastic polymyositis,,"Paraneoplastic is a rare cancer associated entity. It presents sub-, or acutely with proximal weakness, often including the neck flexors, dysphagia, rarely the respiratory muscles and the heart are involved. Sometimes muscle pain or myalgia occur. Myopathology shows a targeted, cell-mediated lymphocyte toxicity against muscle fibres in focal areas of inflammation within perimysial connective tissue and surrounding blood vessels. Muscle fibres may be destroyed by cytotoxic T cells.
Non-Hodgkin’s lymphoma, lung, and bladder carcinoma are the most frequently observed associated cancer types.",,,Paraneoplastic polymyositis
