Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
SC22,Infertility disorder (TM1),,,Female sterility disorder (TM1),Male Infertility disorder (TM1),Infertility disorder (TM1); Female infertility disorder (TM1); Female sterility disorder (TM1)
SC23,Uterine mass disorder (TM1),,,,,Uterine mass disorder (TM1); Stony womb mass disorder (TM1)
SC24,Breast lump disorder (TM1),,,,,Breast lump disorder (TM1); Fibrocystic breast disorder (TM1); Hyperplasia of mammary gland disorder (TM1)
SC50,Cold impediment disorder (TM1),,,,,Cold impediment disorder (TM1); Cold hindrance disorder (TM1); Painful impediment disorder (TM1)
SC51,Wind impediment disorder (TM1),,,,,Wind impediment disorder (TM1); Migrating painful movement disorder (TM1); Migratory impediment (TM1); Moving impediment disorder (TM1); Wind hindrance disorder (TM1)
SC52,Dampness impediment disorder (TM1),,,,,Dampness impediment disorder (TM1); Dampness hindrance disorder (TM1); Fixed impediment disorder (TM1)
SC60,Muscle spasm disorder (TM1),,,,,Muscle spasm disorder (TM1); Muscle cramp disorder (TM1)
SC61,Lumbago disorder (TM1),,,,,Lumbago disorder (TM1); Low back pain disorder (TM1)
SC62,Numbness disorder (TM1),,,,,Numbness disorder (TM1)
SC63,Wilting disorder (TM1),,,,,Wilting disorder (TM1); Flaccidity disorder (TM1)
SC70,Night blindness disorder (TM1),,,,,Night blindness disorder (TM1); Nyctalopia disorder (TM1)
SC71,Wind glaucoma disorder (TM1),,,,,Wind glaucoma disorder (TM1)
SC72,Inflammatory eyelid disorder (TM1),,,,,Inflammatory eyelid disorder (TM1)
SC73,Non-inflammatory eyelid disorder (TM1),,,,,Non-inflammatory eyelid disorder (TM1)
SC74,Corneal opacity disorder (TM1),,,,,Corneal opacity disorder (TM1)
SC75,Tinnitus disorder (TM1),,,,Cerebral tinnitus disorder (TM1),Tinnitus disorder (TM1)
SC80,Sudden deafness disorder (TM1),,,,,Sudden deafness disorder (TM1)
SC81,Gradual deafness disorder (TM1),,,,,Gradual deafness disorder (TM1)
SC90,Allergic rhinitis disorder (TM1),,,,,Allergic rhinitis disorder (TM1)
SC91,Nasal sinusitis disorder (TM1),,,,,Nasal sinusitis disorder (TM1)
SC92,Hoarseness disorder (TM1),,,,,Hoarseness disorder (TM1)
SC93,Tonsillitis disorder (TM1),,,,,Tonsillitis disorder (TM1)
SD00,Facial paralysis disorder (TM1),,,,,Facial paralysis disorder (TM1); Wry mouth disorder (TM1)
SD10,Migraine disorder (TM1),,,,,Migraine disorder (TM1); Migraine pain disorder (TM1)
SD11,Head wind disorder (TM1),,,,,Head wind disorder (TM1)
SD20,Convulsion disorder (TM1),,,Postpartum convulsion disorder (TM1),,Convulsion disorder (TM1); Convulsive disorder (TM1); Postpartum convulsion disorder (TM1)
SD21,Cerebral tinnitus disorder (TM1),,,,Tinnitus disorder (TM1),Cerebral tinnitus disorder (TM1)
SD22,Vertigo disorder (TM1),,,,,Vertigo disorder (TM1)
SD23,Forgetfulness disorder (TM1),,,,,Forgetfulness disorder (TM1)
SD24,Frequent protrusion of tongue disorder (TM1),,,,,Frequent protrusion of tongue disorder (TM1)
SD30,Prodrome of wind stroke disorder (TM1),,,Onset of wind stroke (TM1),Sequela of wind stroke disorder (TM1),Prodrome of wind stroke disorder (TM1); Onset of wind stroke (TM1)
SD31,Sequela of wind stroke disorder (TM1),,,,Prodrome of wind stroke disorder (TM1),Sequela of wind stroke disorder (TM1)
SD40,Syncope disorder (TM1),,,Blood syncope disorder (TM1); Cold syncope disorder (TM1); Hunger syncope disorder (TM1); Phlegm syncope disorder (TM1); Qi syncope disorder (TM1),wasting thirst related syncope disorder (TM1),Syncope disorder (TM1); Blood syncope disorder (TM1); Cold syncope disorder (TM1); Hunger syncope disorder (TM1); Phlegm syncope disorder (TM1); Qi syncope disorder (TM1); Crapulent syncope disorder (TM1)
SD70,Qi goiter disorder (TM1),,,,,Qi goiter disorder (TM1)
SD71,Wasting thirst disorder (TM1),,,,,Wasting thirst disorder (TM1)
SD72,Consumptive disorder (TM1),,,,,Consumptive disorder (TM1)
SD80,Lily disorder (TM1),,,,Hysteria disorder (TM1); Insomnia disorders (TM1),Lily disorder (TM1)
SD81,Manic disorder (TM1),,,,,Manic disorder (TM1)
SD82,Depression disorder (TM1),,,Postpartum depression disorder (TM1); Pregnancy depression disorder (TM1),,Depression disorder (TM1); Depressive disorder (TM1); Melancholy disorder (TM1); Postpartum depression disorder (TM1); Pregnancy depression disorder (TM1)
SD83,Uneasiness disorder (TM1),,,,Depression disorder(TM1); Lily disorder(TM1),Uneasiness disorder (TM1)
SD84,Insomnia disorder (TM1),,,,,Insomnia disorder (TM1)
SD85,Somnolence disorder (TM1),,,,,Somnolence disorder (TM1)
SD86,Dementia disorder (TM1),,,Aged dementia disorders (TM1),Amnesia disorder (TM1),Dementia disorder (TM1); Aged dementia disorders (TM1)
SD87,Repressed fire disorder (TM1),,,,,Repressed fire disorder (TM1); Fire disorder (TM1); Repressed anger disorder (TM1)
SD90,Seasonal cold disorder (TM1),,,,Common cold disorder (TM1),Seasonal cold disorder (TM1)
SD91,Fatigue consumption disorder (TM1),,,,Flowing phlegm disorder (TM1),Fatigue consumption disorder (TM1)
SD92,Severe vomiting and diarrhoea disorder (TM1),,,,Cholera; Diarrhea disorder (TM1),Severe vomiting and diarrhoea disorder (TM1)
SD93,Alternating fever and chills disorder (TM1),,,,Malaria,Alternating fever and chills disorder (TM1)
SD94,Parasitic disorder (TM1),,,,,Parasitic disorder (TM1)
SD95,Flowing phlegm disorder (TM1),,,Bone and joint tuberculosis disorder (TM1),,Flowing phlegm disorder (TM1); Bone and joint tuberculosis disorder (TM1)
SE00,Summer-heat disorder (TM1),,,,,Summer-heat disorder (TM1)
SE01,Spring warmth disorder (TM1),,,,,Spring warmth disorder (TM1)
SE02,Dampness and warmth disorder (TM1),,,,,Dampness and warmth disorder (TM1)
SE30,Developmental delay disorder (TM1),,,,,Developmental delay disorder (TM1)
SE31,Growth fever disorder (TM1),,,,,Growth fever disorder (TM1)
SE32,Growth pain disorder (TM1),,,,,Growth pain disorder (TM1)
SE33,Acute convulsion disorder (TM1),,,,,Acute convulsion disorder (TM1)
SE34,Recurrent convulsion disorder (TM1),,,,,Recurrent convulsion disorder (TM1)
SE35,Fright seizure disorder (TM1),,,,,Fright seizure disorder (TM1)
SE36,Night crying disorder (TM1),,,,,Night crying disorder (TM1)
SE37,Infantile malnutrition disorder (TM1),,,,,Infantile malnutrition disorder (TM1)
SE38,Dribbling disorder (TM1),,,,,Dribbling disorder (TM1)
SE39,Diaper dermatitis disorder (TM1),,,,,Diaper dermatitis disorder (TM1)
SE3A,Infant stiffness disorder (TM1),,,,,Infant stiffness disorder (TM1)
SE3B,Infant limpness disorder (TM1),,,,,Infant limpness disorder (TM1); Infant flaccid disorder (TM1); Infant flaccidity disorder (TM1)
SE70,Yang pattern (TM1),,,,,Yang pattern (TM1)
SE71,Yin pattern (TM1),,,,,Yin pattern (TM1)
SE72,Heat pattern (TM1),,,,,Heat pattern (TM1)
SE73,Cold pattern (TM1),,,,,Cold pattern (TM1)
SE74,Excess pattern (TM1),,,,,Excess pattern (TM1)
SE75,Deficiency pattern (TM1),,,,,Deficiency pattern (TM1)
SE76,Exterior pattern (TM1),,,,,Exterior pattern (TM1)
SE77,Interior pattern (TM1),,,,,Interior pattern (TM1)
SE78,Moderate (Heat/Cold) pattern (TM1),,,,,Moderate (Heat/Cold) pattern (TM1)
SE79,Medium (Excess/Deficiency) pattern (TM1),,,,,Medium (Excess/Deficiency) pattern (TM1)
SE7A,Tangled cold and heat pattern (TM1),,,,,Tangled cold and heat pattern (TM1)
SE80,Wind factor pattern (TM1),,,,,Wind factor pattern (TM1)
SE81,Cold factor pattern (TM1),,,,,Cold factor pattern (TM1)
SE82,Dampness factor pattern (TM1),,,,,Dampness factor pattern (TM1)
SE83,Dryness factor pattern (TM1),,,,,Dryness factor pattern (TM1)
SE84,Fire-heat factor pattern (TM1),,,,,Fire-heat factor pattern (TM1); Severe heat pattern (TM1); Intense and excessive fire or heat toxin pattern (TM)
SE85,Summer-heat factor pattern (TM1),,,,,Summer-heat factor pattern (TM1)
SE86,Pestilent factor pattern (TM1),,,,,Pestilent factor pattern (TM1)
SE90,Qi deficiency pattern (TM1),,,Qi decrease pattern (TM1),,Qi deficiency pattern (TM1); Qi decrease pattern (TM1)
SE91,Qi stagnation pattern (TM1),,,,,Qi stagnation pattern (TM1); Qi depression pattern (TM1)
SE92,Qi uprising pattern (TM1),,,,,Qi uprising pattern (TM1); Qi counterflow pattern (TM1); Qi reflux pattern (TM1); Qi rising pattern (TM1)
SE93,Qi sinking pattern (TM1),,,,,Qi sinking pattern (TM1); Qi fall pattern (TM1)
SE94,Qi collapse pattern (TM1),,,,,Qi collapse pattern (TM1); Primordial qi collapse pattern (TM1)
SF00,Blood deficiency pattern (TM1),,,Blood decrease patterns (TM1),,Blood deficiency pattern (TM1); Blood decrease patterns (TM1)
SF01,Blood stasis pattern (TM1),,,,,Blood stasis pattern (TM1); Blood stagnation pattern (TM)
SF02,Blood heat pattern (TM1),,,,Blood cold pattern (TM),Blood heat pattern (TM1)
SF03,Blood cold pattern (TM1),,,,Qi patterns (TM1); Blood heat pattern (TM1),Blood cold pattern (TM1)
SF04,Blood dryness pattern (TM1),,,,Qi patterns (TM1); Blood heat pattern (TM1),Blood dryness pattern (TM1)
SF10,Fluid deficiency pattern (TM1),,,,Essence deficiency pattern (TM1),Fluid deficiency pattern (TM1); Fluid decrease pattern (TM1)
SF11,Fluid disturbance pattern (TM1),,,Fluid retention pattern (TM1),,Fluid disturbance pattern (TM1); Fluid dysfunction pattern (TM1); Fluid retention pattern (TM1)
SF12,Dry-phlegm pattern (TM1),,,,,Dry-phlegm pattern (TM1)
SF13,Damp phlegm pattern (TM1),,,,,Damp phlegm pattern (TM1)
SF14,Phlegm-fire harassing the heart system pattern (TM1),,,,,Phlegm-fire harassing the heart system pattern (TM1)
SF15,Wind-phlegm pattern (TM1),,,,,Wind-phlegm pattern (TM1)
SF20,Essence deficiency pattern (TM1),,,,,Essence deficiency pattern (TM1)
SF50,Liver yin deficiency pattern (TM1),,,,,Liver yin deficiency pattern (TM1); Liver deficiency-heat pattern (TM1)
SF51,Liver yang deficiency pattern (TM1),,,,,Liver yang deficiency pattern (TM1); Liver deficiency-cold pattern (TM1)
SF52,Liver yang ascendant hyperactivity pattern (TM1),,,,,Liver yang ascendant hyperactivity pattern (TM1); Liver yang transforming into wind pattern (TM1)
SF53,Liver qi deficiency pattern (TM1),,,,,Liver qi deficiency pattern (TM1)
SF54,Liver blood deficiency pattern (TM1),,,,,Liver blood deficiency pattern (TM1)
SF55,Liver depression and blood stasis pattern (TM1),,,,,Liver depression and blood stasis pattern (TM1); Pattern of liver blood stasis and stagnation (TM1); Pattern of liver stasis with qi stagnation (TM1)
SF56,Liver wind stirring the interior pattern (TM1),,,,,Liver wind stirring the interior pattern (TM1); Internal stirring of liver wind (TM1)
SF57,Liver qi stagnation pattern (TM1),,,,,Liver qi stagnation pattern (TM1); Liver depression and qi stagnation pattern (TM1); Liver meridian stagnated heat pattern (TM1)
SF58,Liver fire flaming upward pattern (TM1),,,,,Liver fire flaming upward pattern (TM1); Hyperactivity of liver fire pattern (TM1)
SF59,Liver heat stirring wind pattern (TM1),,,,,Liver heat stirring wind pattern (TM1); Pattern of heat stirring liver wind (TM1)
SF5A,Liver-gallbladder dampness-heat pattern (TM1),,,,,Liver-gallbladder dampness-heat pattern (TM1); Damp-heat in liver-gallbladder (TM1)
SF5B,Liver meridian dampness-heat pattern (TM1),,,,,Liver meridian dampness-heat pattern (TM1)
SF5C,Liver meridian cold stagnation pattern (TM1),,,,,Liver meridian cold stagnation pattern (TM1); Cold stagnation in liver meridian pattern (TM1); Liver cold pattern (TM1); Liver meridian excess cold pattern (TM1)
SF5D,Gallbladder qi deficiency pattern (TM1),,,,,Gallbladder qi deficiency pattern (TM1); Gallbladder deficiency with qi timidity (TM1); Gallbladder insufficiency with timidity (TM1)
SF5E,Gallbladder depression with phlegm harassment pattern (TM1),,,,,Gallbladder depression with phlegm harassment pattern (TM1); Stagnation of gallbladder and disturbance of phlegm pattern (TM1)
SF5F,Gallbladder heat pattern (TM1),,,,,Gallbladder heat pattern (TM1); Gallbladder fire pattern (TM1); Gallbladder meridian depressed heat pattern (TM1); Heat stagnation in the gallbladder meridian pattern (TM1)
SF5G,Gallbladder cold pattern (TM1),,,,,Gallbladder cold pattern (TM1)
SF5H,Liver and kidney yin deficiency pattern (TM1),,,,,Liver and kidney yin deficiency pattern (TM1)
SF5J,Disharmony of liver and spleen systems pattern (TM1),,,,,Disharmony of liver and spleen systems pattern (TM1); Imbalance between liver and spleen pattern (TM1); Liver depression and spleen deficiency pattern (TM1)
SF5K,Disharmony of liver and stomach systems pattern (TM1),,,,,Disharmony of liver and stomach systems pattern (TM1); Disharmony between liver and stomach pattern (TM1); Liver qi invading the stomach pattern (TM1); Liver-stomach disharmony pattern (TM1)
SF5L,Liver fire invading the stomach system pattern (TM1),,,,,Liver fire invading the stomach system pattern (TM1)
SF5M,Liver fire invading the lung system pattern (TM1),,,,,Liver fire invading the lung system pattern (TM1); Wood fire tormenting metal pattern (TM1)
SF60,Heart qi deficiency pattern (TM1),,,,,Heart qi deficiency pattern (TM1)
SF61,Heart blood deficiency pattern (TM1),,,,,Heart blood deficiency pattern (TM1)
SF62,Dual deficiency of heart qi and blood pattern (TM1),,,,,Dual deficiency of heart qi and blood pattern (TM1)
SF63,Heart meridian obstruction pattern (TM1),,,,,Heart meridian obstruction pattern (TM1)
SF64,Heart yin deficiency pattern (TM1),,,,,Heart yin deficiency pattern (TM1); Heart yin depletion pattern (TM1)
SF65,Deficiency of heart qi and yin pattern (TM1),,,,,Deficiency of heart qi and yin pattern (TM1)
SF66,Heart yang deficiency pattern (TM1),,,,,Heart yang deficiency pattern (TM1)
SF67,Heart yang collapse pattern (TM1),,,,,Heart yang collapse pattern (TM1)
SF68,Heart fire flaming upward pattern (TM1),,,,,Heart fire flaming upward pattern (TM1)
SF69,Fire harassing heart spirit pattern (TM1),,,,,Fire harassing heart spirit pattern (TM1)
SF6A,Water qi intimidating the heart system pattern (TM1),,,,,Water qi intimidating the heart system pattern (TM1)
SF6B,Heart spirit restlessness pattern (TM1),,,,,Heart spirit restlessness pattern (TM1)
SF6C,Anxiety damaging the spirit pattern (TM1),,,,,Anxiety damaging the spirit pattern (TM1); Pattern of melancholy damaging spirit (TM1)
SF6D,Small intestine qi stagnation pattern (TM1),,,,,Small intestine qi stagnation pattern (TM1)
SF6E,Small intestine excess heat pattern (TM1),,,,,Small intestine excess heat pattern (TM1)
SF6F,Small intestine deficiency cold pattern (TM1),,,,,Small intestine deficiency cold pattern (TM1)
SF6G,Heart and liver blood deficiency pattern (TM1),,,,,Heart and liver blood deficiency pattern (TM1)
SF6H,Heart and gallbladder qi deficiency pattern (TM1),,,,,Heart and gallbladder qi deficiency pattern (TM1)
SF6J,Heart and spleen systems deficiency pattern (TM1),,,,,Heart and spleen systems deficiency pattern (TM1)
SF6K,Heart and lung qi deficiency pattern (TM1),,,,,Heart and lung qi deficiency pattern (TM1)
SF6L,Heart and kidney systems disharmony pattern (TM1),,,,,Heart and kidney systems disharmony pattern (TM1)
SF6M,Heart and kidney yang deficiency pattern (TM1),,,,,Heart and kidney yang deficiency pattern (TM1)
SF70,Spleen qi deficiency pattern (TM1),,,,,Spleen qi deficiency pattern (TM1); Spleen qi depletion pattern (TM1); Spleen qi insecurity pattern (TM1)
SF71,Spleen qi sinking pattern (TM1),,,,,Spleen qi sinking pattern (TM1); Middle qi sinking pattern (TM1)
SF72,Spleen deficiency with qi stagnation pattern (TM1),,,,,Spleen deficiency with qi stagnation pattern (TM1)
SF73,Spleen deficiency with food retention pattern (TM1),,,,,Spleen deficiency with food retention pattern (TM1)
SF74,Spleen failing to control the blood pattern (TM1),,,,,Spleen failing to control the blood pattern (TM1)
SF75,Spleen deficiency and blood depletion pattern (TM1),,,,,Spleen deficiency and blood depletion pattern (TM1)
SF76,Spleen yin deficiency pattern (TM1),,,,,Spleen yin deficiency pattern (TM1); Spleen yin depletion pattern (TM1)
SF77,Spleen yang deficiency pattern (TM1),,,,,Spleen yang deficiency pattern (TM1); Pattern of spleen deficiency and cold (TM1); Spleen yang depletion pattern (TM1); Spleen yang deficiency with water retention pattern (TM1); Spleen yang deficiency with stomach external cold pattern (TM1)
SF78,Dampness-heat encumbering the spleen system pattern (TM1),,,,,Dampness-heat encumbering the spleen system pattern (TM1); Damp heat in the spleen system pattern (TM1); Dampness and heat in the spleen and stomach systems pattern (TM1); Dampness encumbering the spleen and stomach systems pattern (TM1)
SF79,Spleen deficiency with dampness accumulation pattern (TM1),,,,,Spleen deficiency with dampness accumulation pattern (TM1); Spleen deficiency with dampness encumbrance pattern (TM1)
SF7A,Spleen deficiency with water flooding pattern (TM1),,,,,Spleen deficiency with water flooding pattern (TM1); Spleen qi deficiency with dampness pattern (TM1); Spleen qi deficiency with water retention pattern (TM1)
SF7B,Cold-dampness encumbering the spleen system pattern (TM1),,,,,Cold-dampness encumbering the spleen system pattern (TM1)
SF7C,Stomach qi deficiency pattern (TM1),,,,,Stomach qi deficiency pattern (TM1)
SF7D,Stomach qi uprising pattern (TM1),,,,,Stomach qi uprising pattern (TM1); Stomach qi reverse flow pattern (TM1)
SF7E,Stomach yin deficiency pattern (TM1),,,Stomach deficiency and heat pattern (TM1),,Stomach yin deficiency pattern (TM1); Stomach yin depletion pattern (TM1); Stomach deficiency and heat pattern (TM1)
SF7F,Stomach heat pattern (TM1),,,,,Stomach heat pattern (TM1); Stomach heat with fluid deficiency pattern (TM1); Stomach heat with fluid depletion pattern (TM)
SF7G,Dampness in the intestines pattern (TM1),,,,,Dampness in the intestines pattern (TM1)
SF7H,Cold invading the stomach system pattern (TM1),,,,,Cold invading the stomach system pattern (TM1); Stomach cold excess pattern (TM1)
SF7J,Intestine cold stagnation pattern (TM1),,,,,Intestine cold stagnation pattern (TM1)
SF7K,Anxiety damaging the spleen system pattern (TM1),,,,,Anxiety damaging the spleen system pattern (TM1)
SF7L,Lung and spleen deficiency pattern (TM1),,,,,Lung and spleen deficiency pattern (TM1)
SF7M,Spleen and kidney yang deficiency pattern (TM1),,,,,Spleen and kidney yang deficiency pattern (TM1)
SF80,Lung qi deficiency pattern (TM1),,,,,Lung qi deficiency pattern (TM1)
SF81,Lung yin deficiency pattern (TM1),,,,,Lung yin deficiency pattern (TM1)
SF82,Lung and kidney yin deficiency pattern (TM1),,,,,Lung and kidney yin deficiency pattern (TM1)
SF83,Lung qi and yin deficiency pattern (TM1),,,,,Lung qi and yin deficiency pattern (TM1)
SF84,Lung yang deficiency pattern (TM1),,,,,Lung yang deficiency pattern (TM1)
SF85,Cold phlegm obstructing the lung pattern (TM1),,,,,Cold phlegm obstructing the lung pattern (TM1)
SF86,Turbid phlegm accumulation in the lung pattern (TM1),,,,,Turbid phlegm accumulation in the lung pattern (TM1)
SF87,Exterior cold with lung heat pattern (TM1),,,,,Exterior cold with lung heat pattern (TM1)
SF88,Intense congestion of lung heat pattern (TM1),,,,,Intense congestion of lung heat pattern (TM1); Intense lung heat pattern (TM1)
SF89,Phlegm heat obstructing the lung pattern (TM1),,,,,Phlegm heat obstructing the lung pattern (TM1)
