Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
DA01.12,Chronic ulcerative stomatitis,,"Chronic ulcerative stomatitis (CUS) is a rare disease which presents with chronic oral mucosal erosions and ulceration resembling erosive lichen planus but refractory to standard therapies. It typically occurs in older women. Diagnosis requires the demonstration of speckled granular perinuclear IgG deposits in the basal and parabasal layers of oral epithelium (stratified epithelium-specific antinuclear or SES-ANA pattern). There is increasing evidence that CUS is an autoimmune disease provoked by circulating IgG antibodies directed against delta-Np63, an isoform of the p53 family of nuclear transcription factors which is present around the nuclei of normal oral epithelial basal keratinocytes. CUS normally responds to treatment with hydroxychloroquine.",,,Chronic ulcerative stomatitis; CUS - [chronic ulcerative stomatitis]
DA01.13,Erythema multiforme with oral ulceration,,"This is a skin condition of unknown cause, possibly mediated by deposition of immune complex (mostly IgM) in the superficial microvasculature of the skin and oral mucous membrane that usually follows an infection or drug exposure.",,,Erythema multiforme with oral ulceration
DA01.14,Drug-induced oral ulcer,,Ulceration of the oral mucosa attributable to medication. Non-steroidal anti-inflammatory drugs (NSAIDs) and cytotoxic drugs such as methotrexate are well recognised causes but many others have been incriminated.,,,Drug-induced oral ulcer
DA01.15,Mouth ulcers,,Oral ulceration of other specified or unspecified type.,,Drug-induced oral ulcer; Mechanical oral ulceration,Mouth ulcers; Buccal ulceration; Ulcer of mouth; Ulcer of oral mucosa; buccal ulcer; superficial mouth ulcer; ulceration of oral mucosa; Soft palate ulcer; Ulcer of palate
DA01.2,Granuloma or granuloma-like lesions of oral mucosa,,"This is a specific type of chronic inflammatory response of the oral mucosa characterised by a localised accumulation of epithelioid macrophages, multi nucleate giant cells, and lymphocytes.",denture granuloma,,
DA01.20,"Giant cell granuloma, central",,A benign condition of the jaws. It is twice as likely to affect women and is more likely to occur in individuals between the age of 20 and 40. Central giant cell granulomas are more common in the mandible and often cross the midline.,,peripheral giant cell granuloma,"Giant cell granuloma, central; Central giant cell reparative granuloma of jaw; Giant cell granuloma, NOS"
DA01.21,Orofacial granulomatosis,,"Orofacial granulomatosis (OFG) is an uncommon clinicopathological entity characterised by persistent and/or recurrent lymphoedema and fissuring of the lips and oral mucosa (the latter resulting in a ""cobblestone"" appearance), oral ulceration and the presence on biopsy of non-caseating granulomas. OFG may be an early manifestation of Crohn disease, sometimes presenting months or years before bowel disease. Some cases are associated with dental infections, sarcoidosis, food allergy or contact allergy. Granulomatous cheilitis is a form of OFG confined to the lips. Rarely, OFG may be associated with fissured tongue and facial palsy (Melkersson-Rosenthal syndrome).",,,Orofacial granulomatosis
DA01.3,Infections of lips or oral mucosa,,"A group of conditions characterised by the invasion of lips and oral mucosa by harmful organisms (pathogens), such as bacteria, fungi, protozoa, rickettsiae, or viruses.",,,
DA01.30,Cellulitis or abscess of soft tissues of the mouth,,Infection of the soft tissues of the mouth resulting in cellulitis and/or abscess formation.,,Periapical abscess with sinus; Periapical abscess with facial involvement; Periapical abscess without sinus; Peritonsillar abscess; Abscess of salivary gland,"Cellulitis or abscess of soft tissues of the mouth; Cellulitis of floor of mouth; Angina Ludovici; Ludwig’s angina; Abscess of internal cheek; Abscess of oral soft tissue; Abscess of palate; Buccal cavity abscess; mouth abscess; Sublingual abscess; Submandibular abscess with mention of mediastinal, parapharyngeal or cervical extension; Submandibular abscess without mention of mediastinal, parapharyngeal or cervical extension; Submandibular space abscess, not elsewhere classified; Suppurative stomatitis; Uvula abscess; Uvulitis"
DA01.4,Irritative hyperplasia of oral mucosa,,,,irritative hyperplasia of edentulous ridge [denture hyperplasia],
DA01.40,Papillary hyperplasia of oral mucosa,,"This is an oral pathologic condition that appears in the mouth as an overgrowth of tissue usually beneath a denture and is associated with poor denture hygiene, denture overuse, and ill-fitting dentures.",,,Papillary hyperplasia of oral mucosa; Papillary hyperplasia of palate
DA01.41,Denture hyperplasia,,,,,Denture hyperplasia
DA01.42,Oral fibroepithelial polyp,,,,,Oral fibroepithelial polyp
DA02,Miscellaneous specified disorders of lips or oral mucosa,,,,Certain specified disorders of gingiva or edentulous alveolar ridge; Cysts of oral or facial-neck region; Diseases of tongue,Miscellaneous specified disorders of lips or oral mucosa
DA02.0,Genetic or developmental disorders involving lips or oral mucosa,,A group of genetic and developmental disorders characterised by abnormal facial development that particularly involves the lips and oral mucosa.,,,Genetic or developmental disorders involving lips or oral mucosa; White sponge naevus; Familial white folded mucosal dysplasia; Hereditary leukokeratosis of oral mucosa; Hereditary benign intraepithelial dyskeratosis; Hereditary mucoepithelial dysplasia; Oral mucosal fragility and ulceration due to epidermolysis bullosa classified elsewhere; Genetic or developmental disorder classified elsewhere involving lips or oral mucosa
DA02.1,Xerostomia,,"Dry mouth. This may result from many causes including dehydration, salivary gland dysfunction, suppression of saliva production by drugs (e.g. anticholinergics) or habitual mouth-breathing.",,,Xerostomia; Xerostomia due to disturbance of salivary secretion; Autoimmune xerostomia; Dry mouth due to sicca syndrome; Xerostomia due to Sjögren syndrome; Xerostomia due to other specified salivary gland disorder; Radiotherapy-induced xerostomia; Xerostomia due to mouth-breathing; Xerostomia due to dehydration; Xerostomia secondary to dehydration; Dry mouth
DA02.2,Oral submucous fibrosis,,,,,Oral submucous fibrosis; Submucosal fibrosis; Submucous fibrosis of tongue
DA02.3,Contact gingivostomatitis,,Inflammation of the gingivae and oral mucosa due to contact with irritants or allergens but without specification of which mechanism is involved.,,,Contact gingivostomatitis
DA02.30,Allergic contact gingivostomatitis,,Allergic contact dermatitis affecting the gingivae and oral mucosa.,,,Allergic contact gingivostomatitis; Allergic contact stomatitis
DA02.31,Irritant contact gingivostomatitis,,Inflammation of gingivae and oral mucosa due to contact with irritants.,,,Irritant contact gingivostomatitis; Irritant contact stomatitis
DA03,Diseases of tongue,,Any pathological process affecting the structural tissues of the tongue with or without interference of its normal functions.,,erythroplakia of tongue; leukoedema of tongue; leukoplakia of tongue; Hairy leukoplakia; submucous fibrosis of tongue; Ankyloglossia,
DA03.0,Glossitis,,Inflammation of the tongue,,atrophic glossitis,Glossitis; glazed tongue; inflammation of tongue; tongue inflammation; Papillitis of tongue; lingual papillitis; Gingivoglossitis
DA03.1,Geographic tongue,,A condition characterised by migratory glossitis and loss of dorsal papillae with a map-like appearance that gives origin to the name.,Benign migratory glossitis; Erythema migrans of tongue; Glossitis areata exfoliativa,,Geographic tongue; Benign migratory glossitis; Erythema migrans of tongue; Glossitis areata exfoliativa; benign migrating glossitis; geographical tongue; lingua geographica; wandering rash of tongue
DA03.2,Atrophy of tongue papillae,,,Atrophic glossitis; Central papillary atrophy of the tongue,,Atrophy of tongue papillae; Atrophic glossitis; Central papillary atrophy of the tongue; Hunter glossitis
DA03.3,Median rhomboid glossitis,,,,,Median rhomboid glossitis; glossitis rhomboidea mediana; persistent tuberculum impar; superficial midline glossitis
DA03.4,Hypertrophy of tongue papillae,,,Hypertrophy of foliate papillae,,Hypertrophy of tongue papillae; Hypertrophy of foliate papillae; Black hairy tongue; Lingua villosa nigra; black tongue; lingua nigra; melanoglossia; Acanthosis of tongue; Coated tongue; tongue coat; Glossophytia
DA03.5,Macroglossia,,"Macroglossia is the medical term for a large or enlarged tongue. It may be due to a variety of congenital and acquired conditions. Isolated macroglossia has no determinable cause. It is seen commonly in Down syndrome. The most common causes of tongue enlargement are vascular malformations (e.g. lymphangioma or haemangioma) and muscular hypertrophy. It may, however, be due to infiltration, as with primary systemic amyloidosis.",,,Macroglossia; acquired macroglossia NOS
DA04,Diseases of salivary glands,,A group of diseases with any pathological condition that affects the structural tissues of the salivary glands or the salivary ducts which may or not interfere with the normal production and transport of saliva into the oral cavity.,,,
DA04.0,Atrophy of salivary gland,,"Salivary gland atrophy is a wasting or decrease in size of salivary gland, which is not sufficient to cause necrosis. It may occur in response to poor nutrition, lack of use (disuse or immobilization), reduction in blood supply, loss of nerve supply, chronic cell injury, or ageing etc. It is including Sjögren's syndrome, irradiation therapy and obstructive sialadenitis.",,,Atrophy of salivary gland; salivary gland atrophy; Atrophy of parotid gland; parotid gland atrophy; Atrophy of sublingual gland; Atrophy of submandibular gland
DA04.1,Hypertrophy of salivary gland,,,,,Hypertrophy of salivary gland; salivary gland enlargement; salivary gland hyperplasia; salivary gland hypertrophy; Hypertrophy of parotid gland; parotid gland enlargement; Hypertrophy of sublingual gland; hypertrophy of gl. sublingualis; Hypertrophy of submandibular gland; hypertrophy of submaxillary gland; submaxillary gland enlargement
DA04.2,Sialoadenitis,,"Sialoadenitis (or Sialadenitis) is an inflammation of the salivary gland. It is often associated with pain, tenderness, redness, and gradual localised swelling of the affected area.",,epidemic parotitis; Uveoparotid fever,Sialoadenitis; inflammation of salivary duct or gland; inflammation of salivary gland; salivary gland adenitis; salivary glandular adenitis; sialadenitis; sialitis; sialoangiitis; sialoangitis; sialodochitis; Chronic sialadenitis; chronic nonspecific sialadenitis; chronic sialoadenitis; Infection of salivary duct or gland; Acute bacterial sialadenitis; Acute suppurative parotitis; purulent parotitis; suppurative parotitis; Parotid gland adenitis; parotid glandular adenitis; parotiditis; parotitis nos; Parotid gland infection; parotid glandular infection; Acute bacterial parotitis; Chronic parotiditis; chronic parotitis; Inflammation of Wharton duct; Wharton's duct adenitis; submandibular adenitis; submandibular gland adenitis; Septic parotitis; Sublingual gland adenitis; adenitis gl.sublingualis; Submandibular lymphadenitis; submaxillary gland adenitis; Suppurative sialadenitis; Suppuration of salivary duct or gland
DA04.3,Abscess of salivary gland,,This is a collection of pus (neutrophils) that has accumulated within the salivary gland because of an inflammatory process in response to either an infectious process (usually caused by bacteria or parasites) or other foreign materials.,,,Abscess of salivary gland; salivary gland abscess; salivary glandular abscess; Abscess of parotid duct; abscess of parotid gland; parotid abscess; parotid gland abscess; Abscess of sublingual gland; Abscess of submandibular gland
DA04.4,Sialolithiasis,,"Sialolithiasis is a condition where a calcified mass forms within a salivary gland, usually in the duct of the submandibular gland. The usual symptoms are pain and swelling of the affected salivary gland, both of which get worse when salivary flow is stimulated.",Calculus of salivary gland or duct; Stone of salivary gland or duct,,Sialolithiasis; Calculus of salivary gland or duct; Stone of salivary gland or duct; calculus of salivary gland; salivary calculus; salivary duct calculi; salivary gland calculi; salivary gland calculus; salivary stone; sialodocholithiasis; sialolith; Calculus of submandibular duct; Wharton calculus
DA04.5,Mucocele of salivary gland,,"This is a clinical term used to describe a bluish, soft, often fluctuant swelling caused by either blockage or rupture of a salivary gland duct.",,,Mucocele of salivary gland; cyst of salivary gland or duct; extravasation cyst of salivary gland; retention cyst of salivary gland; salivary cyst; salivary gland mucocele; sialocele; Cyst of parotid gland; Cyst of sublingual gland; sublingual cyst; Cyst of submandibular gland; Ranula of salivary gland of floor of mouth; ptyalocele; ranula of floor of mouth
DA04.6,Disturbances of salivary secretion,,A group of conditions characterised by an increase or decrease in saliva secretion.,,Dry mouth,Disturbances of salivary secretion; salivary secretion disturbance; sialosis; Absent salivary secretion; aptyalia; aptyalism; asialia; Excessive salivary secretion; excessive salivation; hygrostomia; hyperactive salivary flow; hypersalivation; hypersecretion of saliva; hypersecretion of salivary gland; polysialia; ptyalism; ptyalorrhoea; salivary hypersecretion; salivation; sialism; sialismus; sialorrhoea; Hyposecretion of salivary gland; hypoptyalism; hyposalivation; salivary hyposecretion
DA04.7,Sialophagia,,Excessive swallowing of saliva,,,Sialophagia
DA04.8,Sialoschesis,,Suppression of the secretion of saliva.,,,Sialoschesis
DA05,Cysts of oral or facial-neck region,,"Cysts of oral or facial-neck region, having a distinct epithelial lining and division compared to the nearby tissue, which may contain air, fluids, or semi-solid material.",,Radicular cyst,
DA05.0,Developmental odontogenic cysts,,"Cysts derived from odontogenic (tooth forming) tissue, usually containing fluid or semisolid material, which develop during various stages of odontogenesis.",,,Developmental odontogenic cysts; OK - [odontogenic keratocyst]; odontogenic cyst; odontogenic developmental cyst of jaw; odontogenic developmental cyst of oral cavity; odontogenic keratocyst; Dental lamina cyst; Dental lamina keratocyst; Dentigerous cyst of jaw; Dentigerous odontogenic cyst; Eruption cyst of dental root; Eruption cyst of jaw; Eruptive odontogenic cyst; Follicular cyst of jaw; Follicular eruption of cyst of jaw; Follicular odontogenic cyst; Gingival odontogenic cyst; Keratocyst of jaw; Lateral periodontal cyst; Primordial cyst of dental root; Primordial cyst of jaw; Tooth eruption cyst; Tooth eruption haematoma
DA05.1,Developmental nonodontogenic cysts of oral region,,"Cysts that arise from non-odontogenic (non-tooth forming) tissue. By definition, the cysts are lined by epithelium. These cysts include for example; nasopalatine duct cyst, palatal cyst of the neonate, globulomaxillary cyst and more.",,,Developmental nonodontogenic cysts of oral region; developmental cyst of oral region; Cyst of palate; Cyst of palatine of papilla; palatine of papilla cyst; Cyst of the incisive papilla; Globulomaxillary cyst; Incisive canal cyst; Maxillary fissural cyst; Median anterior maxillary cyst; Median palatal cyst; Nasopalatine duct cyst; Nasopalatine cyst
DA06,Diseases of jaws,,A group of diseases which are associated with the jaws and which are not classified elsewhere.,,,
DA06.0,Inflammatory conditions of jaws,,,,Cervicofacial actinomycosis,Inflammatory conditions of jaws; jaw inflammation; osteitis of jaw; Acute osteitis of jaw; Chronic osteitis of jaw; Inflammation of upper jaw; Suppurative osteitis of jaw; Pyogenic infection of jaw bone; Pyogenic infection of maxilla; Pyogenic infection of mandible; Osteoradionecrosis of jaw; Osteoradionecrosis of the mandible; Abscess of hard palate; hard palate abscess; Abscess of jaw; jaw abscess; jaw bone abscess; Acute abscess of jaw; Abscess of mandible; Abscess of maxilla; abscess of upper jaw; maxillary abscess; Abscess of maxilla with mention of retromaxillary extension or extention into fossa canina; Abscess of maxilla without mention of retromaxillary extension or extention into fossa canina; Suppurative abscess of jaw; Sequestrum of jaw bone; dental sequestrum; Necrosis of jaw; bone necrosis of jaw; Septic necrosis of jaw bone; Osteomyelitis of jaw; Acute osteomyelitis of jaw; Chronic osteomyelitis of jaw; Neonatal osteomyelitis of jaw; Suppurative osteomyelitis of jaw; Periostitis of jaw; suppurative periostitis of jaw; Acute periostitis of jaw; Chronic periostitis of jaw; Jaw infection; Infection of maxilla; infection of upper jaw
DA06.1,Alveolitis of jaw,,Inflammation of the alveolus.,Alveolar osteitis; Dry socket,,Alveolitis of jaw; Alveolar osteitis; Dry socket; alveolar periostitis; alveolitis sicca dolorosa; alveolodental periostitis; dry tooth socket; Alveolar gangrene; Dental periosteum suppuration
DA06.2,Exostosis of jaw,,"Formation of bone mass on the vestibular, buccal or facial side of the maxilla or the mandibular jaw where it may affect the lingual aspect; exostoses are more frequent in the maxillary bone.",,,Exostosis of jaw; Buccal exostosis; Lingual torus; Torus mandibularis; Torus palatinus
DA06.3,Stafne mandibular bone cavity,,"Although commonly called a Stafne cyst, this entity is not a true cyst but rather a cavity due to a focal cortical defect of the medial aspect of the mandible. It is found most frequently in middle-aged men and is usually discovered radiologically as an incidental finding. Its importance is that it may be difficult to distinguish from other radiolucent lesions in the mandible such as myeloma or metastatic squamous carcinoma. The cavity is usually filled by part of the submandibular salivary gland or adjacent fat and it is thought to result from remodelling of the bone by adjacent salivary tissue. Stafne cysts are most frequently seen in middle-aged men. The estimated prevalence ranges around 0.10-0.48%. Pathology: Stafne cysts are thought to result from remodelling of the bone by adjacent salivary tissue, and have been noted to regress following resection of the gland nearby. They generally appear in the area between the mandibular first molar and the mandibular angle 6.",,,Stafne mandibular bone cavity; Stafne cyst
DA07,Disorders of tooth development or eruption,,"Alteration of the normal formation process of the tooth, the normal chronology of eruption into the mouth or the proper alignment in the dental arch affecting a single or multiple teeth.",disorder of tooth development,,
DA07.0,Fluoride related opacities or lesions,,"This is a fluoride related abnormality in the tissue of an organism (in layman's terms, ""damage""), usually caused by disease or trauma.",,,Fluoride related opacities or lesions; Dental enamel fluorosis; dental fluorosis; intrinsic enamel discoloration of fluorosis; Mottling of enamel; mottled teeth; mottled tooth enamel; opacity of enamel; teeth mottling
DA07.1,Nonfluoride enamel opacities,,"This is a condition characterised by enamel opacities, white spots, or visibly lighter areas on a tooth’s surface, not attributed to fluorine, which occur in low-fluoride areas.",,,Nonfluoride enamel opacities
DA07.3,Disturbances in tooth formation,,A group of conditions characterised by disturbances in tooth formation.,Dental dysplasia; Florid cemento-osseous dysplasia; Regional odontodysplasia; Segmental odontomaxillary dysplasia,Hutchinson teeth and mulberry molars in congenital syphilis; mottled teeth,Disturbances in tooth formation; Dental dysplasia; disorder of tooth formation; disturbance of tooth formation; Florid cemento-osseous dysplasia; Regional odontodysplasia; Segmental odontomaxillary dysplasia; Dentinal calcification of papilla; Dilaceration of tooth; Nonhereditaria amelogenesis imperfecta; Turner hypoplasia; Turner tooth
DA07.4,Root anomaly,,"Common presence of fused roots showed by X-ray film that short or long root, supernumerary root, or fused roots. These root anomalies are commonly seen in permanent molars, especially in third molars which are the most anomaly in one fused root, 2 or 3 fused roots, even 4 fused roots, round apical root or dilacerations.",,,Root anomaly; Supernumerary roots
DA07.5,Cementum dysplasia,,,,,Cementum dysplasia; Cementum hyperplasia; Cementum hypertrophy; Hypercementosis; cementation hyperplasia; cementosis; Cementum hypoplasia; Hypocementosis; hypoplasia of cementum; Aplasia of cementum
DA07.6,Disturbances in tooth eruption,,,,,
DA07.60,Teething syndrome,,"Gum and jaw discomfort when an infant’s teeth emerges. Teething typically starts between 4 and 7 months of age and lasts until about the age of 3 years. Most common symptoms include irritability, crying, lack of appetite, red and swollen gums, drooling, and inability to sleep.",,,Teething syndrome; dentition
DA07.61,Ankylosis of teeth,,"Tooth ankylosis is the solid fixation of a tooth, resulting from fusion of the cementum and alveolar bone, with obliteration of the periodontal ligament. It is uncommon in deciduous dentition, and very rare in permanent teeth.",Absence of exfoliation of teeth,,Ankylosis of teeth; Absence of exfoliation of teeth; Dental ankylosis; ankylosis of tooth; failure of exfoliation of primary tooth
DA07.7,Embedded teeth,,"an unerupted tooth, usually completely covered with bone",,embedded teeth with abnormal position of such teeth or adjacent teeth,Embedded teeth
DA07.8,Impacted teeth,,An impacted tooth is a tooth that is all the way or partially below the gum line and is not able to erupt properly. Wisdom teeth (third molars) are the most commonly impacted teeth,dental impaction; impacted tooth,impacted teeth with abnormal position of such teeth or adjacent teeth,Impacted teeth; Impacted tooth in soft tissue; Partially impacted tooth in bone; dental impaction; impacted molar; impacted tooth; impacted wisdom teeth
DA08,Diseases of hard tissues of teeth,,"This is a group of conditions affecting the integrity of tooth enamel, dentine or cementum.",,,
DA08.0,Dental caries,,"A condition characterised by localised destruction of calcified tissue, initiated on the tooth surface by decalcification of the enamel, followed by the enzymatic lysis of organic structures, resulting in cavity formation.",Dental decay,,Dental caries; Dental decay; caries NOS; carious teeth; dental cavity; saprodontia; teeth decayed; tooth caries; tooth decay; Primary dental caries; Early childhood caries; Baby bottle tooth decay; ECC - [early childhood caries]; Nursing carie; night bottle mouth; Secondary dental caries; Caries limited to enamel; dental caries confined to enamel; dental caries limited to enamel; enamel caries; initial caries; simple dental caries; simple dental cavity; white spot lesions of teeth; Acute enamel dental caries; acute enamel caries; Caries of dentine; dental caries extending into dentine; dentin caries; dentine caries; Acute dentine dental caries; acute dentin caries; Chronic dentine dental caries; chronic dentin caries; Caries with pulp exposure; Pulpal decay; Caries of cementum; cemental caries; cementum caries; dental caries of root surface; root caries; root surface caries; Caries of infancy associated with breast feeding; Caries of infancy associated with bottle feeding; Arrested dental caries; arrested cementum caries; Odontoclasia; Linear enamel caries; Melanodontoclasia; Infantile melanodontia
DA08.1,Certain specified diseases of hard tissues of teeth,,,,bruxism; Dental caries; teeth-grinding NOS,Certain specified diseases of hard tissues of teeth
DA08.10,Excessive attrition of teeth,,The pathological wearing away of tooth substance as a result of tooth-to-tooth contact.,,,Excessive attrition of teeth; approximal wear of teeth; occlusal wear of teeth
DA08.11,Abrasion of teeth,,Abrasion is abnormal tooth surface loss resulting from direct friction forces between the teeth and external objects or from frictional forces between contacting teeth components in the presence of an abrasive medium.,,,Abrasion of teeth; Wedge defect of teeth NOS; Dentifrice abrasion of teeth; Habitual abrasion of teeth; Occupational abrasion of teeth; Ritual abrasion of teeth; Traditional abrasion of teeth
DA08.12,Erosion of teeth,,"Tooth erosion is a gradual and irreversible loss of the normally hard surface of the tooth due to chemical, not bacterial, processes.",,,Erosion of teeth; Erosion of teeth NOS; dental erosion; idiopathic erosion of teeth; idiopathic teeth erosion; Erosion of teeth due to diet; Erosion of teeth due to drugs or medicaments; Erosion of teeth due to persistent vomiting; Occupational teeth erosion
DA08.13,Abfraction,,Theoretical concept of loss of tooth structure not caused by dental caries,non-carious cervical lesion,,Abfraction; non-carious cervical lesion
DA08.14,Pathological resorption of teeth,,"Tooth resorption, external, resorption of calcified dental tissue, beginning on the external surface, usually at the apex or the lateral surface of the root, as a result of tissue reaction in the periodontal or pericoronal tissue, increasing in severity with age.",External resorption of tooth; Internal resorption of tooth,,Pathological resorption of teeth; pathological resorption of tooth; pathological tooth resorption; teeth resorption; tooth resorption; External resorption of tooth; external resorption of root of tooth; pathological external tooth resorption; Internal resorption of tooth; internal pathological tooth resorption; Internal granuloma of pulp; Pink spot lesion of tooth
DA08.15,Posteruptive colour changes of dental hard tissues,,This is a condition characterised by colour changes of the dental hard tissues after tooth eruption.,,Deposits on teeth,Posteruptive colour changes of dental hard tissues
DA08.2,Chronic dental injuries,,A group of conditions characterised by persistent or long-lasting damage caused by an external force applied to the tooth resulting from intentional or unintentional means.,,,Chronic dental injuries; Crazing of tooth
DA08.3,Nontraumatic fracture of tooth,,Discontinuity of tooth structure in vertical or horizontal direction of the long axis of a tooth and which may affect enamel and/or dentine. This condition is referred as incomplete fracture and may be related to flexural loads acting on the teeth. In some cases the dental pulp may become affected.,Complete nontraumatic fracture not involving vital pulp; Incomplete fracture not involving vital pulp,traumatic fracture of tooth,"Nontraumatic fracture of tooth; Complete nontraumatic fracture not involving vital pulp; Incomplete fracture not involving vital pulp; pathological fracture of teeth; Nontraumatic fracture of tooth involving vital pulp; Nontraumatic fracture involving non-vital pulp; Horizontal nontraumatic fracture of tooth; Nontraumatic fracture of crown of tooth, enamel and dentin, with pulp exposure; Nontraumatic fracture of crown of tooth, enamel only; Vertical root fracture"
DA08.4,Deposits on teeth,,"In dentistry, calculus or tartar is a form of hardened dental plaque.",,,Deposits on teeth; Accretions on teeth; Extrinsic staining of teeth NOS; staining of teeth NOS; Betel deposits on teeth; Dental calculus; dental calculi; tartar; Subgingival dental calculus; Supragingival dental calculus; Materia alba of tooth; Tobacco deposits on teeth; Subgingival dental plaque; Supragingival dental plaque
DA09,Diseases of pulp or periapical tissues,,"Dental pulp is that part of the tooth located in the centre of the coronal portion underneath dentin and composed of connective tissue, blood vessels and nerve endings.
Periapical tissues are designated as those located at the tip of the tooth root surrounding the apical foramen.",,,
DA09.0,Pulpitis,,"Inflammation of pulpal tissue resulting from irritating factors of diverse nature such as bacterial, hyperaemic, chemical or thermal that act directly or indirectly on the dental pulp.",Suppurative pulpitis,,Pulpitis; Pulpitis NOS; Suppurative pulpitis; Acute pulpitis; Chronic pulpitis; Chronic hyperplastic pulpitis; Chronic ulcerative pulpitis; Dental polyp; Pulp polyp; pulpal polyp; Irreversible pulpitis; Reversible pulpitis
