Code,title,Fully Specified Name,Description,Inclusions,Exclusions,Index Terms
SK97,Nasal obstruction disorder (TM2),,,,,Nasal obstruction disorder (TM2); (a) nāsānāhaḥ (b) Kaẕuttu mūkkaṭaippu (c) Sudda-i-Khayshūm; (a) pratīnāhaḥ (c) soddeh-ye khayshoum
SK98,Ozaena disorder (TM2),,,,,Ozaena disorder (TM2); (a) pūtināsā (b) Cirāy mūkkaṭaippu (c) Bakhr al-Anf; (c) Natn al-Anf
SK99,Sinusitis disorder (TM2),,,,,Sinusitis disorder (TM2); (a) duṣṭapratiśyāyaḥ; (b) Mūkkaṭaippu nōy; (c) Iltihāb-i-Tajāwīf al-Anf; Infective sinusitis disorder (TM2); (b) Cīẕ mūkkaṭaippu; Sinusitis associated with blister in the nose disorder (TM2); (b) Muḷai mūkkaṭaippu; Sinusitis caused by increased Aiyam disorder (TM2); (b) Aiya mūkkaṭaippu; Sinusitis caused by increased Aẕal disorder (TM2); (b) Aẕal mūkkaṭaippu; Sinusitis caused by increased Vaḷi disorder (TM2); (b) Vaḷi mūkkaṭaippu; Sinusitis associated with epistaxis disorder (TM2); Kuruti mūkkaṭaippu; Frontal ethmoidal sinusitis disorder (TM2); (b) Cūriyā varttam nōkkāṭu; Maxillary ethmoidal sinusitis disorder (TM2); (b) Cantirā varttam nōkkāṭu; Maxillary sinusitis disorder (TM2); (b) Pittattalai nōkkāṭu
SK9A,Adenoiditis disorder (TM2),,,,,Adenoiditis disorder (TM2); (a) kaṇṭhaśālūkaḥ (c) Iltihāb-i-Tajāwīf Ḥulqūmī Anfī; Early state of adenoids disorder (TM2); (a) vicchinnaḥ
SL00,Throat tumour disorder (TM2),,,,,Throat tumour disorder (TM2); (a) galārbudaḥ; (b) Toṇṭai puṟṟu; Hypopharyngeal growth disorder (TM2); (a) valayaḥ; Posterior pharyngeal wall tumour disorder (TM2); (a) māṃsatānaḥ
SL01,Retropharyngeal abscess disorder (TM2),,,,,Retropharyngeal abscess disorder (TM2); (a) śataghnī (c) Khurāj Ḥalaqī Khalfī
SL02,Hoarseness of voice disorder (TM2),,,,,Hoarseness of voice disorder (TM2); (a) kaṇṭhodhvaṃsaḥ (b) Kural kammal (c) Buḥḥa al-Ṣawt; (c) Buḥūḥa al-Ṣawt
SL03,Indistinct- abnormal voice disorder (TM2),,,,,Indistinct- abnormal voice disorder (TM2); (a) svarabhedaḥ (c) Khalal al-Ṣawt; Dysphonia disorder (TM2); (a) svaraghnam; Tremulous voice disorder (TM2); (c) Khushūna al-Ṣawt
SL04,Severe throat inflammation disorder (TM2),,,,,Severe throat inflammation disorder (TM2); (a) rohiṇī (b) Varaṭ kaṇam (c) Khunāq Wabā’ī; (c) Waram al-Ḥanjara Ḥādd Ghishā’ī Khunāqī
SL05,Pharyngitis disorder (TM2),,,,,Pharyngitis disorder (TM2); (a) balāsaḥ (b) Kāca pittam (c) Waram-i-Ḥalq; Hypo pharyngeal inflammation disorder (TM2); (a) galaughaḥ
SL06,Tonsillitis disorder (TM2),,,,,Tonsillitis disorder (TM2); (a) tuṇḍikerī (c) Waram al-Lawzatayn; (b) Niṇak kural kammal
SL07,Speech disorder (TM2),,,,,Speech disorder (TM2); (a) mūkatvam (c) Inqiṭā‘ al-Ṣawt
SL08,Lymphadenopathy in throat region disorder (TM2),,,,,Lymphadenopathy in throat region disorder (TM2); (a) gaṇḍamālā (b) Kaṇṭamālai (c) Khanāzīr; Scrofula; Incurable lymphadenopathy disorder (TM2); (a) asādhya gaṇḍamālā
SL09,Laryngitis disorder (TM2),,,,,Laryngitis disorder (TM2); (b) Kaṇṭa pittam (c) Waram al-Ḥanjara
SL20,Excessive sneezing disorder (TM2),,,,,"Excessive sneezing disorder (TM2); ""(a) kṣavathuḥ (c) ’Uṭās; (b) Cilēṭṭuma pittam; (c) otAs; Induced sneezing disorder (TM2); (a) bhṛśakṣavaḥ"
SL21,Hypernasal speech disorder (TM2),,,,,Hypernasal speech disorder (TM2); (a) minminaḥ (c) Khunān; (b) Nācikāpīṭam
SL40,Bronchial asthma disorder (TM2),,,,,"Bronchial asthma disorder (TM2); (a) tamakaśvāsaḥ (b) Iraippu nōy (c) Ḍīq al-Nafas; (b) iraippu irumal (c) Dama, (c) Nafas Ḍayyiq; Bronchial asthma with fever, fainting disorder (TM2); (c) pratamakaśvāsaḥ; Bronchial asthma aggravating with darkness disorder (TM2); (c) santamakaśvāsaḥ; Catarrh-induced asthma disorder (TM2); (c) Rabw Nazlī; (c) rabw-e nazli; Asthma due to Balgham disorder (TM2); (c) Rabw Balghamī; (c) rabw-e balghami"
